,Test Mean Absolute Error (Lower is better),Hardware,Algorithm
666,0.5105394318951679,AuthenticAMD,LR
667,1.3231492281334019,GenuineIntel,LR
668,0.6181555148911735,Avg,SV
669,0.6486183976231383,AuthenticAMD,SV
670,0.6110164953933499,GenuineIntel,SV
671,0.3853262414956428,Avg,NN
672,0.3853262414956428,AuthenticAMD,NN
673,0.3853262414956428,GenuineIntel,NN
674,0.6555473689890489,Avg,DT
675,0.36031858933795236,AuthenticAMD,DT
676,0.8368689816881475,GenuineIntel,DT
677,0.5675366477481785,Avg,RF
678,0.512407903579472,AuthenticAMD,RF
679,0.3898414673030622,GenuineIntel,RF
680,0.6136094654635876,Avg,GB
681,0.46475730869616527,AuthenticAMD,GB
682,0.6695962429205823,GenuineIntel,GB
683,0.39384080888457196,Avg,LR
684,0.2104474680273702,AuthenticAMD,LR
685,0.3263835987718543,GenuineIntel,LR
686,0.23340865420901352,Avg,SV
687,0.1680140201564157,AuthenticAMD,SV
688,0.3030722393405181,GenuineIntel,SV
689,0.13984714210493304,Avg,NN
690,0.13984714210493304,AuthenticAMD,NN
691,0.13984714210493304,GenuineIntel,NN
692,0.14264908016996583,Avg,DT
693,0.07053204519514977,AuthenticAMD,DT
694,0.1843465036042635,GenuineIntel,DT
695,0.1401085679802722,Avg,RF
696,0.07065884437752298,AuthenticAMD,RF
697,0.15000909342540192,GenuineIntel,RF
698,0.14087729175175545,Avg,GB
699,0.08414412825798806,AuthenticAMD,GB
700,0.1408239517142127,GenuineIntel,GB
701,1.0231811188786841,Avg,LR
702,0.6737561101567044,AuthenticAMD,LR
703,0.5629611375746428,GenuineIntel,LR
704,0.6495062105334515,Avg,SV
705,0.7346638218473847,AuthenticAMD,SV
706,0.5482137500566934,GenuineIntel,SV
707,0.6140362484611392,Avg,NN
708,0.6140362484611392,AuthenticAMD,NN
709,0.6140362484611392,GenuineIntel,NN
710,0.39326496110706266,Avg,DT
711,0.22769989097009466,AuthenticAMD,DT
712,0.43961081087296605,GenuineIntel,DT
713,0.32328235649840253,Avg,RF
714,0.3653421241453,AuthenticAMD,RF
715,0.25487818421131614,GenuineIntel,RF
716,0.35055213368406746,Avg,GB
717,0.2350192610903814,AuthenticAMD,GB
718,0.3205259292204617,GenuineIntel,GB
719,0.6010206904929675,Avg,LR
720,0.4357688475948577,AuthenticAMD,LR
721,0.6573321873014815,GenuineIntel,LR
722,0.5278356706143572,Avg,SV
723,0.3042036309967574,AuthenticAMD,SV
724,0.9689710072859937,GenuineIntel,SV
725,0.23298802400481572,Avg,NN
726,0.23298802400481572,AuthenticAMD,NN
727,0.23298802400481572,GenuineIntel,NN
728,0.23411534909772047,Avg,DT
729,0.07479723613345704,AuthenticAMD,DT
730,0.3706951022774131,GenuineIntel,DT
731,0.10696752739445689,Avg,RF
732,0.06897900845875603,AuthenticAMD,RF
733,0.13561736207477537,GenuineIntel,RF
734,0.12115372495575755,Avg,GB
735,0.04902738326817162,AuthenticAMD,GB
736,0.15559943010777583,GenuineIntel,GB
737,0.4526586356288431,Avg,LR
738,0.4441812120808459,AuthenticAMD,LR
739,0.42809763665893974,GenuineIntel,LR
740,0.6895592510657504,Avg,SV
741,0.7210463707385498,AuthenticAMD,SV
742,0.6721629200793067,GenuineIntel,SV
743,0.4452602834899416,Avg,NN
744,0.4452602834899416,AuthenticAMD,NN
745,0.4452602834899416,GenuineIntel,NN
746,0.4489069154860086,Avg,DT
747,0.36657805049900477,AuthenticAMD,DT
748,0.4234473968111175,GenuineIntel,DT
749,0.3687708856706965,Avg,RF
750,0.3019089221438105,AuthenticAMD,RF
751,0.37377694888293966,GenuineIntel,RF
752,0.29628015340463343,Avg,GB
753,0.26929841619241623,AuthenticAMD,GB
754,0.27403507668756755,GenuineIntel,GB
755,0.672252559659664,Avg,LR
756,0.4376080484222164,AuthenticAMD,LR
757,0.9591067692899784,GenuineIntel,LR
758,0.06457389470709565,Avg,SV
759,0.06259675794960141,AuthenticAMD,SV
760,0.06651678758943166,GenuineIntel,SV
761,0.0357896122098812,Avg,NN
762,0.0357896122098812,AuthenticAMD,NN
763,0.0357896122098812,GenuineIntel,NN
764,0.03721411598517922,Avg,DT
765,0.01758383663256675,AuthenticAMD,DT
766,0.056833273366487094,GenuineIntel,DT
767,0.0786697069470793,Avg,RF
768,0.025925315111013994,AuthenticAMD,RF
769,0.09064984955753827,GenuineIntel,RF
770,0.03790729841204375,Avg,GB
771,0.013478195064729945,AuthenticAMD,GB
772,0.061310671492010076,GenuineIntel,GB
773,0.5892772497471679,Avg,LR
774,0.2565836241117687,AuthenticAMD,LR
775,0.8532280169987227,GenuineIntel,LR
776,0.2926408598962436,Avg,SV
777,0.1341486593104233,AuthenticAMD,SV
778,0.4197340778155426,GenuineIntel,SV
779,0.18509757400981353,Avg,NN
780,0.18509757400981353,AuthenticAMD,NN
781,0.18509757400981353,GenuineIntel,NN
782,0.3179654057651702,Avg,DT
783,0.09057897130734684,AuthenticAMD,DT
784,0.5176465023843129,GenuineIntel,DT
785,0.2224263397983496,Avg,RF
786,0.08126711190896646,AuthenticAMD,RF
787,0.32097508070390285,GenuineIntel,RF
788,0.20549809766663896,Avg,GB
789,0.08520078156045764,AuthenticAMD,GB
790,0.24385519711183434,GenuineIntel,GB
791,0.5350789822080594,Avg,LR
792,0.33641149662793524,AuthenticAMD,LR
793,0.6929978031408177,GenuineIntel,LR
794,0.37984343339134996,Avg,SV
795,0.27456072656931596,AuthenticAMD,SV
796,0.978953880321851,GenuineIntel,SV
797,0.1784068270088069,Avg,NN
798,0.1784068270088069,AuthenticAMD,NN
799,0.1784068270088069,GenuineIntel,NN
800,0.09875160951118866,Avg,DT
801,0.06584539339124984,AuthenticAMD,DT
802,0.22795932289031395,GenuineIntel,DT
803,0.10761947767637234,Avg,RF
804,0.06066616173028465,AuthenticAMD,RF
805,0.29329623558639445,GenuineIntel,RF
806,0.07644676204465528,Avg,GB
807,0.0291889417715743,AuthenticAMD,GB
808,0.22646275939121127,GenuineIntel,GB
809,0.5814935329579007,Avg,LR
810,0.49206034878128596,AuthenticAMD,LR
811,0.6203390217413203,GenuineIntel,LR
812,0.6384826385097067,Avg,SV
813,0.6046672947941572,AuthenticAMD,SV
814,0.6304465263852136,GenuineIntel,SV
815,0.3723924672744356,Avg,NN
816,0.3723924672744356,AuthenticAMD,NN
817,0.3723924672744356,GenuineIntel,NN
818,0.2999611026407333,Avg,DT
819,0.18900253554133212,AuthenticAMD,DT
820,0.3102538817088823,GenuineIntel,DT
821,0.24694593797593486,Avg,RF
822,0.13740395582935555,AuthenticAMD,RF
823,0.2667236899113682,GenuineIntel,RF
824,0.22152647755211768,Avg,GB
825,0.16518418492568163,AuthenticAMD,GB
826,0.24029422384422472,GenuineIntel,GB
827,0.9278284964855261,Avg,LR
828,0.5523185284229204,AuthenticAMD,LR
829,0.9699199718763469,GenuineIntel,LR
830,0.6404400542622157,Avg,SV
831,0.4140010600970728,AuthenticAMD,SV
832,0.7483573325960664,GenuineIntel,SV
833,0.43375424712476446,Avg,NN
834,0.43375424712476446,AuthenticAMD,NN
835,0.43375424712476446,GenuineIntel,NN
836,0.4998686698011355,Avg,DT
837,0.34562175538786266,AuthenticAMD,DT
838,0.6670952658577954,GenuineIntel,DT
839,0.3276856464750702,Avg,RF
840,0.2517152679632648,AuthenticAMD,RF
841,0.40128345992368913,GenuineIntel,RF
842,0.4489604797646508,Avg,GB
843,0.3663644753545291,AuthenticAMD,GB
844,0.4178287363439304,GenuineIntel,GB
845,0.4111431554121032,Avg,LR
846,0.24963381050327121,AuthenticAMD,LR
847,0.5185956253096722,GenuineIntel,LR
848,0.7379361422089463,Avg,SV
849,0.5143253538606807,AuthenticAMD,SV
850,0.8843885456802376,GenuineIntel,SV
851,0.46442557732810574,Avg,NN
852,0.46442557732810574,AuthenticAMD,NN
853,0.46442557732810574,GenuineIntel,NN
854,0.4839071371821865,Avg,DT
855,0.23574297692584972,AuthenticAMD,DT
856,0.6352315468638048,GenuineIntel,DT
857,0.3257738991776785,Avg,RF
858,0.17199948149503863,AuthenticAMD,RF
859,0.4852737499690864,GenuineIntel,RF
860,0.3594899130500837,Avg,GB
861,0.18928299187319075,AuthenticAMD,GB
862,0.5104950098395383,GenuineIntel,GB
863,0.18876664857007702,Avg,LR
864,0.18782314174107326,AuthenticAMD,LR
865,0.11219075072471818,GenuineIntel,LR
866,0.5033798912807375,Avg,SV
867,0.5393083471581479,AuthenticAMD,SV
868,0.5273600820599278,GenuineIntel,SV
869,0.31054416556427433,Avg,NN
870,0.31054416556427433,AuthenticAMD,NN
871,0.31054416556427433,GenuineIntel,NN
872,0.24336840436518253,Avg,DT
873,0.2502164330594409,AuthenticAMD,DT
874,0.22347879188721995,GenuineIntel,DT
875,0.20733915353712506,Avg,RF
876,0.2097460201257501,AuthenticAMD,RF
877,0.09902345268522704,GenuineIntel,RF
878,0.21535281651596663,Avg,GB
879,0.2320208899963188,AuthenticAMD,GB
880,0.11801325274426208,GenuineIntel,GB
881,0.5011700387838361,Avg,LR
882,0.40055578765650096,AuthenticAMD,LR
883,0.5358713253693957,GenuineIntel,LR
884,0.6580135392228869,Avg,SV
885,0.6426812866346532,AuthenticAMD,SV
886,0.4788754680330594,GenuineIntel,SV
887,0.5602900045499242,Avg,NN
888,0.5602900045499242,AuthenticAMD,NN
889,0.5602900045499242,GenuineIntel,NN
890,0.524139795304933,Avg,DT
891,0.33880207489305353,AuthenticAMD,DT
892,0.727184941233871,GenuineIntel,DT
893,0.41137890961230417,Avg,RF
894,0.28122224909171706,AuthenticAMD,RF
895,0.5810868757677936,GenuineIntel,RF
896,0.4212308190927528,Avg,GB
897,0.3566603849193379,AuthenticAMD,GB
898,0.5330517385170938,GenuineIntel,GB
899,0.6292413127471448,Avg,LR
900,0.6043665417031471,AuthenticAMD,LR
901,0.4718115419816131,GenuineIntel,LR
902,0.6234960356522332,Avg,SV
903,0.7496092535953405,AuthenticAMD,SV
904,0.5491556580818707,GenuineIntel,SV
905,0.6214503504174546,Avg,NN
906,0.6214503504174546,AuthenticAMD,NN
907,0.6214503504174546,GenuineIntel,NN
908,0.3978732643795608,Avg,DT
909,0.3361671481308099,AuthenticAMD,DT
910,0.31406486263139555,GenuineIntel,DT
911,0.2636703446917939,Avg,RF
912,0.2415287489898631,AuthenticAMD,RF
913,0.32205094441007553,GenuineIntel,RF
914,0.343311197575504,Avg,GB
915,0.27393740375206077,AuthenticAMD,GB
916,0.3050640013420929,GenuineIntel,GB
917,0.4490249746087269,Avg,LR
918,0.36094688706495426,AuthenticAMD,LR
919,0.551229296222919,GenuineIntel,LR
920,0.6013681888885123,Avg,SV
921,0.6129024562454665,AuthenticAMD,SV
922,0.6037220374111917,GenuineIntel,SV
923,0.36684866596200605,Avg,NN
924,0.36684866596200605,AuthenticAMD,NN
925,0.36684866596200605,GenuineIntel,NN
926,0.35657962398020676,Avg,DT
927,0.22963404356094944,AuthenticAMD,DT
928,0.4737415004308461,GenuineIntel,DT
929,0.38622667271684674,Avg,RF
930,0.25266213356311795,AuthenticAMD,RF
931,0.4676287068768998,GenuineIntel,RF
932,0.24675713455960047,Avg,GB
933,0.1534065362620956,AuthenticAMD,GB
934,0.3095855375088673,GenuineIntel,GB
935,0.348167210214708,Avg,LR
936,0.143028979613104,AuthenticAMD,LR
937,0.576328239696394,GenuineIntel,LR
938,0.20734639025277063,Avg,SV
939,0.11160343980244361,AuthenticAMD,SV
940,0.26464967429466935,GenuineIntel,SV
941,0.1973550096577744,Avg,NN
942,0.1973550096577744,AuthenticAMD,NN
943,0.1973550096577744,GenuineIntel,NN
944,0.0624309694791876,Avg,DT
945,0.014692461837717084,AuthenticAMD,DT
946,0.09684732700552101,GenuineIntel,DT
947,0.06778683766526486,Avg,RF
948,0.010974832062797125,AuthenticAMD,RF
949,0.1255379753992895,GenuineIntel,RF
950,0.09463134837025468,Avg,GB
951,0.010785329919227107,AuthenticAMD,GB
952,0.17035507347417755,GenuineIntel,GB
953,0.5789652541246048,Avg,LR
954,0.31278059622878995,AuthenticAMD,LR
955,0.8778038141753821,GenuineIntel,LR
956,0.3140130351035769,Avg,SV
957,0.20400041896183835,AuthenticAMD,SV
958,0.36139712462723106,GenuineIntel,SV
959,0.30910274013765565,Avg,NN
960,0.30910274013765565,AuthenticAMD,NN
961,0.30910274013765565,GenuineIntel,NN
962,0.41223347635188723,Avg,DT
963,0.09195977549388253,AuthenticAMD,DT
964,0.6064588642484496,GenuineIntel,DT
965,0.28702548547685447,Avg,RF
966,0.1356604877706093,AuthenticAMD,RF
967,0.5072215823835857,GenuineIntel,RF
968,0.28264467775596136,Avg,GB
969,0.14136492586281518,AuthenticAMD,GB
970,0.5016745972917775,GenuineIntel,GB
971,0.6841218133868753,Avg,LR
972,0.44207315708999895,AuthenticAMD,LR
973,0.7375006403742292,GenuineIntel,LR
974,0.806512479936393,Avg,SV
975,0.7681100928114224,AuthenticAMD,SV
976,0.7693283687665518,GenuineIntel,SV
977,0.5031042411264702,Avg,NN
978,0.5031042411264702,AuthenticAMD,NN
979,0.5031042411264702,GenuineIntel,NN
980,0.5973886734457852,Avg,DT
981,0.5564695028399418,AuthenticAMD,DT
982,0.4895170100146481,GenuineIntel,DT
983,0.5043435889541237,Avg,RF
984,0.5380427612666545,AuthenticAMD,RF
985,0.4060021947320919,GenuineIntel,RF
986,0.3398193684714991,Avg,GB
987,0.31333938017780577,AuthenticAMD,GB
988,0.29963560651548476,GenuineIntel,GB
989,0.7890224378484552,Avg,LR
990,0.4662383676861627,AuthenticAMD,LR
991,0.8797125197173483,GenuineIntel,LR
992,0.637428127229626,Avg,SV
993,0.7059481826312484,AuthenticAMD,SV
994,0.830709492968749,GenuineIntel,SV
995,0.49053736404110115,Avg,NN
996,0.49053736404110115,AuthenticAMD,NN
997,0.49053736404110115,GenuineIntel,NN
998,0.4937918758966722,Avg,DT
999,0.42527529981531575,AuthenticAMD,DT
1000,0.45480830674693495,GenuineIntel,DT
1001,0.41471429653656877,Avg,RF
1002,0.3484894817931061,AuthenticAMD,RF
1003,0.39538789680051706,GenuineIntel,RF
1004,0.44490591009022695,Avg,GB
1005,0.4381387218050004,AuthenticAMD,GB
1006,0.43559944885945445,GenuineIntel,GB
1007,0.5205976939521133,Avg,LR
1008,0.3684354143146321,AuthenticAMD,LR
1009,0.604751954734529,GenuineIntel,LR
1010,0.7788518074049524,Avg,SV
1011,0.6947657241365658,AuthenticAMD,SV
1012,0.7257599373883085,GenuineIntel,SV
1013,0.6128948012630403,Avg,NN
1014,0.6128948012630403,AuthenticAMD,NN
1015,0.6128948012630403,GenuineIntel,NN
1016,0.44895860136424215,Avg,DT
1017,0.38975108306178563,AuthenticAMD,DT
1018,0.43452263347471665,GenuineIntel,DT
1019,0.39671483357204945,Avg,RF
1020,0.34510444387100947,AuthenticAMD,RF
1021,0.34660758902750605,GenuineIntel,RF
1022,0.3357620372807568,Avg,GB
1023,0.301565406052849,AuthenticAMD,GB
1024,0.35955059319900134,GenuineIntel,GB
1025,1.9642668675904065,Avg,LR
1026,2.006644224425111,AuthenticAMD,LR
1027,1.432021530431514,GenuineIntel,LR
1028,0.7006289968434579,Avg,SV
1029,0.5253388126263951,AuthenticAMD,SV
1030,0.7986530044583262,GenuineIntel,SV
1031,0.7855484502664843,Avg,NN
1032,0.7855484502664843,AuthenticAMD,NN
1033,0.7855484502664843,GenuineIntel,NN
1034,0.6772477962576127,Avg,DT
1035,0.4963391383531817,AuthenticAMD,DT
1036,0.8164083023379441,GenuineIntel,DT
1037,0.5845514369296586,Avg,RF
1038,0.38832739221716467,AuthenticAMD,RF
1039,0.6026809584162353,GenuineIntel,RF
1040,0.5019089277860703,Avg,GB
1041,0.3547108672691394,AuthenticAMD,GB
1042,0.5957111968276296,GenuineIntel,GB
1043,0.5250904426654824,Avg,LR
1044,0.6159178305792946,AuthenticAMD,LR
1045,0.30270854339999187,GenuineIntel,LR
1046,0.33796188636534025,Avg,SV
1047,0.49234197449957706,AuthenticAMD,SV
1048,0.19098771420241184,GenuineIntel,SV
1049,0.2774679796767042,Avg,NN
1050,0.2774679796767042,AuthenticAMD,NN
1051,0.2774679796767042,GenuineIntel,NN
1052,0.42466062368904356,Avg,DT
1053,0.5456590297472894,AuthenticAMD,DT
1054,0.2570547880939595,GenuineIntel,DT
1055,0.3215492880401949,Avg,RF
1056,0.4362472208998682,AuthenticAMD,RF
1057,0.14552882262030903,GenuineIntel,RF
1058,0.36394444070133497,Avg,GB
1059,0.47839975830343684,AuthenticAMD,GB
1060,0.13136505332746498,GenuineIntel,GB
1061,0.5396946895127976,Avg,LR
1062,0.5831533783262202,AuthenticAMD,LR
1063,0.5344110894957941,GenuineIntel,LR
1064,0.46055934289625555,Avg,SV
1065,0.32878596473628996,AuthenticAMD,SV
1066,0.7284346053764321,GenuineIntel,SV
1067,0.2897930881107966,Avg,NN
1068,0.2897930881107966,AuthenticAMD,NN
1069,0.2897930881107966,GenuineIntel,NN
1070,0.3836251336349966,Avg,DT
1071,0.25908595981725857,AuthenticAMD,DT
1072,0.480365384725561,GenuineIntel,DT
1073,0.2795830321747613,Avg,RF
1074,0.19878083011444314,AuthenticAMD,RF
1075,0.38970846455845953,GenuineIntel,RF
1076,0.2630675107696703,Avg,GB
1077,0.12682868759845672,AuthenticAMD,GB
1078,0.3526011959946731,GenuineIntel,GB
1079,0.4917551188456747,Avg,LR
1080,0.2794547452870365,AuthenticAMD,LR
1081,0.8779781505527993,GenuineIntel,LR
1082,0.40765637125140286,Avg,SV
1083,0.20509543133528424,AuthenticAMD,SV
1084,0.6369691871017493,GenuineIntel,SV
1085,0.2737614163263956,Avg,NN
1086,0.2737614163263956,AuthenticAMD,NN
1087,0.2737614163263956,GenuineIntel,NN
1088,0.2572452533100976,Avg,DT
1089,0.12462998383965065,AuthenticAMD,DT
1090,0.3929753914989248,GenuineIntel,DT
1091,0.21192365272532493,Avg,RF
1092,0.13848645877521365,AuthenticAMD,RF
1093,0.3275428634183586,GenuineIntel,RF
1094,0.23602058150729505,Avg,GB
1095,0.19631192577566647,AuthenticAMD,GB
1096,0.28091156953464086,GenuineIntel,GB
1097,0.17312118579771202,Avg,LR
1098,0.20105844584066246,AuthenticAMD,LR
1099,0.09612953736749327,GenuineIntel,LR
1100,0.294738176489617,Avg,SV
1101,0.3504444542521947,AuthenticAMD,SV
1102,0.09755710483310553,GenuineIntel,SV
1103,0.16751983420732244,Avg,NN
1104,0.16751983420732244,AuthenticAMD,NN
1105,0.16751983420732244,GenuineIntel,NN
1106,0.17096465213324158,Avg,DT
1107,0.18709248057546163,AuthenticAMD,DT
1108,0.11917444917152684,GenuineIntel,DT
1109,0.11227305691794744,Avg,RF
1110,0.14793605710616653,AuthenticAMD,RF
1111,0.020982782155785806,GenuineIntel,RF
1112,0.09468019590394963,Avg,GB
1113,0.11368880928879968,AuthenticAMD,GB
1114,0.030581645531658853,GenuineIntel,GB
1115,0.46746848136979324,Avg,LR
1116,0.3405800531020997,AuthenticAMD,LR
1117,0.6277868533332203,GenuineIntel,LR
1118,0.7321998598774762,Avg,SV
1119,0.552835030209834,AuthenticAMD,SV
1120,0.9136289212369565,GenuineIntel,SV
1121,0.3299485969717421,Avg,NN
1122,0.3299485969717421,AuthenticAMD,NN
1123,0.3299485969717421,GenuineIntel,NN
1124,0.32735574986839344,Avg,DT
1125,0.16022363406707896,AuthenticAMD,DT
1126,0.5858923932303632,GenuineIntel,DT
1127,0.21479001133410253,Avg,RF
1128,0.12998999231137656,AuthenticAMD,RF
1129,0.27263526031652907,GenuineIntel,RF
1130,0.2564580997766406,Avg,GB
1131,0.1789003471998042,AuthenticAMD,GB
1132,0.40076951869311644,GenuineIntel,GB
1133,0.14878431365756395,Avg,LR
1134,0.15255095350777115,AuthenticAMD,LR
1135,0.11420534343156125,GenuineIntel,LR
1136,0.3782383790960212,Avg,SV
1137,0.6426302541218112,AuthenticAMD,SV
1138,0.18634274105094176,GenuineIntel,SV
1139,0.13598496900537066,Avg,NN
1140,0.13598496900537066,AuthenticAMD,NN
1141,0.13598496900537066,GenuineIntel,NN
1142,0.1575070815603773,Avg,DT
1143,0.2006333386626686,AuthenticAMD,DT
1144,0.11217559539745602,GenuineIntel,DT
1145,0.11917510793053268,Avg,RF
1146,0.17575969423130555,AuthenticAMD,RF
1147,0.07654207571500884,GenuineIntel,RF
1148,0.08935638999365636,Avg,GB
1149,0.08681812032983996,AuthenticAMD,GB
1150,0.08634388132091211,GenuineIntel,GB
1151,0.5195248996101628,Avg,LR
1152,0.42243121030638486,AuthenticAMD,LR
1153,0.46131613129131205,GenuineIntel,LR
1154,0.42703182481326185,Avg,SV
1155,0.35264994889624157,AuthenticAMD,SV
1156,0.547558153730955,GenuineIntel,SV
1157,0.3034750520888244,Avg,NN
1158,0.3034750520888244,AuthenticAMD,NN
1159,0.3034750520888244,GenuineIntel,NN
1160,0.4056976340616325,Avg,DT
1161,0.1944357324535013,AuthenticAMD,DT
1162,0.5857999631611898,GenuineIntel,DT
1163,0.2799313675025262,Avg,RF
1164,0.14470006919821576,AuthenticAMD,RF
1165,0.40987052401198054,GenuineIntel,RF
1166,0.41972675887599614,Avg,GB
1167,0.15904821454254445,AuthenticAMD,GB
1168,0.6327878278384917,GenuineIntel,GB
1169,1.0518619865873766,Avg,LR
1170,1.7895269409860812,AuthenticAMD,LR
1171,0.5547901673919129,GenuineIntel,LR
1172,0.7452296425103139,Avg,SV
1173,1.0188102925153173,AuthenticAMD,SV
1174,0.5525434943952695,GenuineIntel,SV
1175,0.569668756935799,Avg,NN
1176,0.569668756935799,AuthenticAMD,NN
1177,0.569668756935799,GenuineIntel,NN
1178,0.46769281940088375,Avg,DT
1179,0.3757539199131281,AuthenticAMD,DT
1180,0.4803912005926376,GenuineIntel,DT
1181,0.43307564650017827,Avg,RF
1182,0.5285530823530973,AuthenticAMD,RF
1183,0.43602588418911636,GenuineIntel,RF
1184,0.40308747897205754,Avg,GB
1185,0.5001884544105747,AuthenticAMD,GB
1186,0.3926404536067877,GenuineIntel,GB
1187,0.44919008629727325,Avg,LR
1188,0.38365711869354013,AuthenticAMD,LR
1189,0.5488668196390508,GenuineIntel,LR
1190,0.7369237384106042,Avg,SV
1191,0.8185632806889385,AuthenticAMD,SV
1192,0.5408177687015252,GenuineIntel,SV
1193,0.4812216911647296,Avg,NN
1194,0.4812216911647296,AuthenticAMD,NN
1195,0.4812216911647296,GenuineIntel,NN
1196,0.34338348736624097,Avg,DT
1197,0.22874623081474224,AuthenticAMD,DT
1198,0.39145717559751464,GenuineIntel,DT
1199,0.3065237913447598,Avg,RF
1200,0.2994290802776416,AuthenticAMD,RF
1201,0.28990371038514995,GenuineIntel,RF
1202,0.2636494264378476,Avg,GB
1203,0.2544643424348867,AuthenticAMD,GB
1204,0.3116108987314959,GenuineIntel,GB
1205,0.08031048525952914,Avg,LR
1206,0.04217832683265022,AuthenticAMD,LR
1207,0.08733612233241525,GenuineIntel,LR
1208,0.0867473126670327,Avg,SV
1209,0.06663606883868897,AuthenticAMD,SV
1210,0.08774674467161414,GenuineIntel,SV
1211,0.16248492987377866,Avg,NN
1212,0.16248492987377866,AuthenticAMD,NN
1213,0.16248492987377866,GenuineIntel,NN
1214,0.12652919048816216,Avg,DT
1215,0.05061167619526486,AuthenticAMD,DT
1216,0.2277525428786919,GenuineIntel,DT
1217,0.11316770797261222,Avg,RF
1218,0.09353037760884944,AuthenticAMD,RF
1219,0.1589206632531317,GenuineIntel,RF
1220,0.10112938568333203,Avg,GB
1221,0.055456648717581915,AuthenticAMD,GB
1222,0.1930190609513438,GenuineIntel,GB
1223,0.3233963003338965,Avg,LR
1224,0.17843737072701815,AuthenticAMD,LR
1225,0.3605023728147744,GenuineIntel,LR
1226,0.28507066679134524,Avg,SV
1227,0.21196512416229288,AuthenticAMD,SV
1228,0.16987003776141602,GenuineIntel,SV
1229,0.39271478477413474,Avg,NN
1230,0.39271478477413474,AuthenticAMD,NN
1231,0.39271478477413474,GenuineIntel,NN
1232,0.2615722103955408,Avg,DT
1233,0.20195807872399876,AuthenticAMD,DT
1234,0.08151320044884292,GenuineIntel,DT
1235,0.17249166506920827,Avg,RF
1236,0.08507788219981471,AuthenticAMD,RF
1237,0.25771554106087174,GenuineIntel,RF
1238,0.12430956787593817,Avg,GB
1239,0.20314309354226054,AuthenticAMD,GB
1240,0.029172736977670238,GenuineIntel,GB
1241,0.5068430838685558,Avg,LR
1242,0.23387064024865428,AuthenticAMD,LR
1243,0.7082615375830141,GenuineIntel,LR
1244,0.3646875744434708,Avg,SV
1245,0.17041156034307053,AuthenticAMD,SV
1246,0.526700623286144,GenuineIntel,SV
1247,0.461947747359468,Avg,NN
1248,0.461947747359468,AuthenticAMD,NN
1249,0.461947747359468,GenuineIntel,NN
1250,0.2207815114054179,Avg,DT
1251,0.05248552725916912,AuthenticAMD,DT
1252,0.25329971851164224,GenuineIntel,DT
1253,0.1333759936730558,Avg,RF
1254,0.07351396785452774,AuthenticAMD,RF
1255,0.16052013918383068,GenuineIntel,RF
1256,0.18999368791998783,Avg,GB
1257,0.06920759884903009,AuthenticAMD,GB
1258,0.17475298482306062,GenuineIntel,GB
1259,0.1411912345806558,Avg,LR
1260,0.1045496812441589,AuthenticAMD,LR
1261,0.25846102876981936,GenuineIntel,LR
1262,0.17817688942810708,Avg,SV
1263,0.1496748805894409,AuthenticAMD,SV
1264,0.22610666956841996,GenuineIntel,SV
1265,0.10268965603818804,Avg,NN
1266,0.10268965603818804,AuthenticAMD,NN
1267,0.10268965603818804,GenuineIntel,NN
1268,0.11966412360400605,Avg,DT
1269,0.07743889248852998,AuthenticAMD,DT
1270,0.18323568926863426,GenuineIntel,DT
1271,0.0982180689518506,Avg,RF
1272,0.056596923522849396,AuthenticAMD,RF
1273,0.1519547394577745,GenuineIntel,RF
1274,0.08732363244293054,Avg,GB
1275,0.040481166683577985,AuthenticAMD,GB
1276,0.13120607629435763,GenuineIntel,GB
1277,0.2573993426146938,Avg,LR
1278,0.20830696450344577,AuthenticAMD,LR
1279,0.35395424633782735,GenuineIntel,LR
1280,0.602678109458818,Avg,SV
1281,0.5438104674680576,AuthenticAMD,SV
1282,0.6373363534792231,GenuineIntel,SV
1283,0.32120527683117506,Avg,NN
1284,0.32120527683117506,AuthenticAMD,NN
1285,0.32120527683117506,GenuineIntel,NN
1286,0.255592146827314,Avg,DT
1287,0.24663104068527836,AuthenticAMD,DT
1288,0.3595142285043537,GenuineIntel,DT
1289,0.2444696753829605,Avg,RF
1290,0.2303579394270474,AuthenticAMD,RF
1291,0.31457494994130963,GenuineIntel,RF
1292,0.2953431960126979,Avg,GB
1293,0.25256034026850205,AuthenticAMD,GB
1294,0.21292980638612727,GenuineIntel,GB
1295,0.31594314182584665,Avg,LR
1296,0.3169419302816994,AuthenticAMD,LR
1297,0.32223112593868336,GenuineIntel,LR
1298,0.4715562698713869,Avg,SV
1299,0.5773167856071741,AuthenticAMD,SV
1300,0.23550468274963,GenuineIntel,SV
1301,0.4822609216007806,Avg,NN
1302,0.4822609216007806,AuthenticAMD,NN
1303,0.4822609216007806,GenuineIntel,NN
1304,0.2387506338152255,Avg,DT
1305,0.21934435560056503,AuthenticAMD,DT
1306,0.23087239701707207,GenuineIntel,DT
1307,0.1600003128986332,Avg,RF
1308,0.15453183734484144,AuthenticAMD,RF
1309,0.1500452482530119,GenuineIntel,RF
1310,0.14108646468634944,Avg,GB
1311,0.14312259041658446,AuthenticAMD,GB
1312,0.16885672327751378,GenuineIntel,GB
1313,0.5125875869548409,Avg,LR
1314,0.43761055868572396,AuthenticAMD,LR
1315,0.4694192845926151,GenuineIntel,LR
1316,0.6995110452245163,Avg,SV
