,Test Mean Absolute Error (Lower is better),Architecture,Algorithm
4712,0.09239972759871237,ivy bridge,DT
4713,0.08972290254521512,ivy bridge,DT
4714,0.08346336027483449,ivy bridge,DT
4715,0.09023186133678975,ivy bridge,DT
4716,0.08200876203640868,ivy bridge,DT
4717,0.0932722917080868,ivy bridge,DT
4718,0.10382128666544259,ivy bridge,DT
4719,0.08486403832433138,ivy bridge,DT
4720,0.09382389840952729,ivy bridge,DT
4721,0.08576297642883814,ivy bridge,DT
4722,0.08946000805790054,ivy bridge,DT
4723,0.0904050912399178,ivy bridge,DT
4724,0.08854712265375879,ivy bridge,DT
4725,0.09636905091963135,ivy bridge,DT
4726,0.08300684277700805,ivy bridge,DT
4727,0.09287930813302749,ivy bridge,DT
4728,0.07947734477310177,ivy bridge,DT
4729,0.0894195525597696,ivy bridge,DT
4730,0.08886322887252797,ivy bridge,DT
4731,0.08778616735816938,ivy bridge,DT
4732,0.09100436889340963,ivy bridge,DT
4733,0.09358773282702877,ivy bridge,DT
4734,0.10249032998475396,ivy bridge,DT
4735,0.0905538654723021,ivy bridge,DT
4736,0.08043562586020708,ivy bridge,DT
4737,0.08414192133212095,ivy bridge,DT
4738,0.0861313345382308,ivy bridge,DT
4739,0.09680754852085119,ivy bridge,DT
4740,0.09832800288113117,ivy bridge,DT
4741,0.0978757695735864,ivy bridge,DT
4742,0.10649305463579034,ivy bridge,DT
4743,0.09830295477875116,ivy bridge,DT
4744,0.10090871607320265,ivy bridge,DT
4745,0.09785867493962232,ivy bridge,DT
4746,0.09918091101803252,ivy bridge,DT
4747,0.10011285264913802,ivy bridge,DT
4748,0.1015687977667574,ivy bridge,DT
4749,0.10769448783545413,ivy bridge,DT
4750,0.10459102575060494,ivy bridge,DT
4751,0.09523678019297672,ivy bridge,DT
4752,0.10399143576054236,ivy bridge,DT
4753,0.10510710031644105,ivy bridge,DT
4754,0.10905040452660505,ivy bridge,DT
4755,0.08746447053312949,ivy bridge,DT
4756,0.09163122152701116,ivy bridge,DT
4757,0.09950573114698777,ivy bridge,DT
4758,0.09366811657639357,ivy bridge,DT
4759,0.10121780013139177,ivy bridge,DT
4760,0.1047153193755049,ivy bridge,DT
4761,0.11833587483554625,ivy bridge,DT
4762,0.10966538904103648,ivy bridge,DT
4763,0.10409178875890422,ivy bridge,DT
4764,0.10722751912293055,ivy bridge,DT
4765,0.10918600858410658,ivy bridge,DT
4766,0.10788646338608303,ivy bridge,DT
4767,0.10038566408597475,ivy bridge,DT
4768,0.1274837407324947,ivy bridge,DT
4769,0.12754951988571356,ivy bridge,DT
4770,0.11073320561163136,ivy bridge,DT
4771,0.09543178194205794,ivy bridge,DT
4772,0.1104144505521248,ivy bridge,DT
4773,0.10972656142449014,ivy bridge,DT
4774,0.11573927057773896,ivy bridge,DT
4775,0.11390552801368606,ivy bridge,DT
4776,0.11743524028927808,ivy bridge,DT
4777,0.10024683937255909,ivy bridge,DT
4778,0.11488079079556957,ivy bridge,DT
4779,0.11323140549413233,ivy bridge,DT
4780,0.15924049271471405,ivy bridge,DT
4781,0.1572421807409376,ivy bridge,DT
4782,0.15915576273956272,ivy bridge,DT
4783,0.14753142468336136,ivy bridge,DT
4784,0.15490235378044168,ivy bridge,DT
4785,0.1489251826701563,ivy bridge,DT
4786,0.14767751265068554,ivy bridge,DT
4787,0.1538065963924606,ivy bridge,DT
4788,0.14462615079684463,ivy bridge,DT
4789,0.15985408218127933,ivy bridge,DT
4790,0.1484344281916166,ivy bridge,DT
4791,0.16728897928218103,ivy bridge,DT
4792,0.15242306280976986,ivy bridge,DT
4793,0.16515083710536077,ivy bridge,DT
4794,0.1494904004043611,ivy bridge,DT
4795,0.16076591859385062,ivy bridge,DT
4796,0.15632120972208102,ivy bridge,DT
4797,0.16027930352807726,ivy bridge,DT
4798,0.1631795525999098,ivy bridge,DT
4799,0.1690001008551727,ivy bridge,DT
4800,0.15475825257395112,ivy bridge,DT
4801,0.16644070695964075,ivy bridge,DT
4802,0.1455627012244883,ivy bridge,DT
4803,0.1615952560267729,ivy bridge,DT
4804,0.1651983729101969,ivy bridge,DT
4805,0.17519317391337522,ivy bridge,DT
4806,0.15982866605135743,ivy bridge,DT
4807,0.1664809039268448,ivy bridge,DT
4808,0.16611499419668277,ivy bridge,DT
4809,0.15868516717696793,ivy bridge,DT
4810,0.15831669066296858,ivy bridge,DT
4811,0.1647115323604788,ivy bridge,DT
4812,0.18720998645005524,ivy bridge,DT
4813,0.1558468888880803,ivy bridge,DT
4814,0.17015526590301483,ivy bridge,DT
4815,0.17261487947020188,ivy bridge,DT
4816,0.14876584892996556,ivy bridge,DT
4817,0.15967308393279442,ivy bridge,DT
4818,0.15626804531271357,ivy bridge,DT
4819,0.16573585585384853,ivy bridge,DT
4820,0.14254761040928104,ivy bridge,DT
4821,0.1296718698275103,ivy bridge,DT
4822,0.1523553701772872,ivy bridge,DT
4823,0.15589806732085,ivy bridge,DT
4824,0.14795255934088092,ivy bridge,DT
4825,0.14436532762685508,ivy bridge,DT
4826,0.154806452552739,ivy bridge,DT
4827,0.13359488005373205,ivy bridge,DT
4828,0.15405071752099028,ivy bridge,DT
4829,0.14190339414480768,ivy bridge,DT
4830,0.15090092501835212,ivy bridge,DT
4831,0.16145463503622284,ivy bridge,DT
4832,0.13316073473984172,ivy bridge,DT
4833,0.1616888295159853,ivy bridge,DT
4834,0.14752030359640395,ivy bridge,DT
4835,0.15223918931411956,ivy bridge,DT
4836,0.15667229220407486,ivy bridge,DT
4837,0.1472498086931719,ivy bridge,DT
4838,0.1484149608755404,ivy bridge,DT
4839,0.1452591166619432,ivy bridge,DT
4840,0.14561244799822942,ivy bridge,DT
4841,0.13239144407299402,ivy bridge,DT
4842,0.15231468898474185,ivy bridge,DT
4843,0.14980462798291622,ivy bridge,DT
4844,0.1336864557226652,ivy bridge,DT
4845,0.1220924573824782,ivy bridge,DT
4846,0.14970193016199773,ivy bridge,DT
4847,0.1603603622569325,ivy bridge,DT
4848,0.13539722185712297,ivy bridge,DT
4849,0.14479904972355562,ivy bridge,DT
4850,0.1478551543828157,ivy bridge,DT
4851,0.1440666323247571,ivy bridge,DT
4852,0.1396629470630724,ivy bridge,DT
4853,0.15038619499039743,ivy bridge,DT
4854,0.13973654986703504,ivy bridge,DT
4855,0.15255657046167168,ivy bridge,DT
4856,0.1457442256532155,ivy bridge,DT
4857,0.13487983433254983,ivy bridge,DT
4858,0.14858568263272523,ivy bridge,DT
4859,0.13291322399852018,ivy bridge,DT
4860,0.2431001411464276,skylake,DT
4861,0.24276006490517343,skylake,DT
4862,0.2668065278336206,skylake,DT
4863,0.24833707190606394,skylake,DT
4864,0.232938491302344,skylake,DT
4865,0.23595869865744984,skylake,DT
4866,0.2511034101137025,skylake,DT
4867,0.23824055786133438,skylake,DT
4868,0.24241271615911425,skylake,DT
4869,0.23470783521002073,skylake,DT
4870,0.24508418997596917,skylake,DT
4871,0.2581126086691124,skylake,DT
4872,0.23463793599086152,skylake,DT
4873,0.23669246879702618,skylake,DT
4874,0.2540872311210089,skylake,DT
4875,0.2555215728374061,skylake,DT
4876,0.24852654254849024,skylake,DT
4877,0.24144577432863085,skylake,DT
4878,0.23769521408957545,skylake,DT
4879,0.23079155672443344,skylake,DT
4880,0.04482827302831334,skylake,DT
4881,0.03964586512920353,skylake,DT
4882,0.04371077136795144,skylake,DT
4883,0.04372353703239672,skylake,DT
4884,0.04159347722587556,skylake,DT
4885,0.0404221708302404,skylake,DT
4886,0.04703930991456869,skylake,DT
4887,0.040380594331941924,skylake,DT
4888,0.04573466783959303,skylake,DT
4889,0.045300303367842194,skylake,DT
4890,0.04616494966712205,skylake,DT
4891,0.044689659838365314,skylake,DT
4892,0.041099515005470225,skylake,DT
4893,0.040638113399816246,skylake,DT
4894,0.04043123980390819,skylake,DT
4895,0.04083710992156676,skylake,DT
4896,0.040634039176114384,skylake,DT
4897,0.039126406955856154,skylake,DT
4898,0.0448821288010245,skylake,DT
4899,0.04103812638613149,skylake,DT
4900,0.04918225564524355,skylake,DT
4901,0.04842800765710768,skylake,DT
4902,0.04580866254889498,skylake,DT
4903,0.04943259136949304,skylake,DT
4904,0.048864695631906256,skylake,DT
4905,0.042092278078621294,skylake,DT
4906,0.0502510902887439,skylake,DT
4907,0.046763141977252655,skylake,DT
4908,0.049547413329382076,skylake,DT
4909,0.05267236835784836,skylake,DT
4910,0.050016279633437334,skylake,DT
4911,0.05131847991322712,skylake,DT
4912,0.05073177278336811,skylake,DT
4913,0.05132875152407484,skylake,DT
4914,0.05270340589282217,skylake,DT
4915,0.0443336591306452,skylake,DT
4916,0.05061021470391619,skylake,DT
4917,0.051643549061309406,skylake,DT
4918,0.05007235098967322,skylake,DT
4919,0.051807064870733825,skylake,DT
4920,0.0950586054195781,skylake,DT
4921,0.08702286967835253,skylake,DT
4922,0.08934676712451378,skylake,DT
4923,0.08423467975158523,skylake,DT
4924,0.09355878209193005,skylake,DT
4925,0.09663226672077098,skylake,DT
4926,0.08436865667355653,skylake,DT
4927,0.09463583626052904,skylake,DT
4928,0.09452482112346945,skylake,DT
4929,0.09160320313047486,skylake,DT
4930,0.08309620962301661,skylake,DT
4931,0.09426670566166272,skylake,DT
4932,0.08859526215135871,skylake,DT
4933,0.08333866879198265,skylake,DT
4934,0.0932170204553533,skylake,DT
4935,0.08938567309371424,skylake,DT
4936,0.08726284614751262,skylake,DT
4937,0.0954094813025696,skylake,DT
4938,0.08989276018805085,skylake,DT
4939,0.09296439727414187,skylake,DT
4940,0.08666848342690839,skylake,DT
4941,0.09042530785447273,skylake,DT
4942,0.08807642663873592,skylake,DT
4943,0.08082598680935474,skylake,DT
4944,0.085148480923754,skylake,DT
4945,0.08556646917814655,skylake,DT
4946,0.08331527516854695,skylake,DT
4947,0.09673662961204284,skylake,DT
4948,0.08178942466918711,skylake,DT
4949,0.08726277439622832,skylake,DT
4950,0.08755829717090174,skylake,DT
4951,0.09066703099648096,skylake,DT
4952,0.10137899916082102,skylake,DT
4953,0.09080615732211363,skylake,DT
4954,0.0799456806983477,skylake,DT
4955,0.09447969189933286,skylake,DT
4956,0.08580175166417145,skylake,DT
4957,0.08472551224539852,skylake,DT
4958,0.09670153850701843,skylake,DT
4959,0.08760782347544374,skylake,DT
4960,0.07672585093471727,skylake,DT
4961,0.07919393119375126,skylake,DT
4962,0.0826999163061624,skylake,DT
4963,0.0761510078774246,skylake,DT
4964,0.07827355567150934,skylake,DT
4965,0.07849248772466065,skylake,DT
4966,0.07554576463250959,skylake,DT
4967,0.0787940840088114,skylake,DT
4968,0.08220568624206223,skylake,DT
4969,0.07255308974704301,skylake,DT
4970,0.07719135425773936,skylake,DT
4971,0.07706109620161146,skylake,DT
4972,0.0768670031606194,skylake,DT
4973,0.08231028223802593,skylake,DT
4974,0.08447934851043347,skylake,DT
4975,0.07726278479989912,skylake,DT
4976,0.07842515113979173,skylake,DT
4977,0.0845785700044312,skylake,DT
4978,0.0808766033070194,skylake,DT
4979,0.08126519611142295,skylake,DT
4980,0.09286822136492344,skylake,DT
4981,0.0908309964459267,skylake,DT
4982,0.09848068463469821,skylake,DT
4983,0.0970543490711796,skylake,DT
4984,0.08393255463850528,skylake,DT
4985,0.0862681629261025,skylake,DT
4986,0.09110858018781524,skylake,DT
4987,0.08629569305717325,skylake,DT
4988,0.09223333925988338,skylake,DT
4989,0.0862603886781888,skylake,DT
4990,0.08964248791551474,skylake,DT
4991,0.08964040111062398,skylake,DT
4992,0.09646277670821943,skylake,DT
4993,0.0918839232241277,skylake,DT
4994,0.08578837839763905,skylake,DT
4995,0.09983999692178347,skylake,DT
4996,0.09213227929329301,skylake,DT
4997,0.09538789434990215,skylake,DT
4998,0.09097606149003516,skylake,DT
4999,0.10071352994960078,skylake,DT
5000,0.1305233648823893,skylake,DT
5001,0.12060480250606449,skylake,DT
5002,0.1224417244719194,skylake,DT
5003,0.13346424745023816,skylake,DT
5004,0.1413830757467496,skylake,DT
5005,0.1372979356039699,skylake,DT
5006,0.13614930811707004,skylake,DT
5007,0.12543953243074696,skylake,DT
5008,0.13347902613582424,skylake,DT
5009,0.13585998843063343,skylake,DT
5010,0.12838420221300892,skylake,DT
5011,0.14044755686529178,skylake,DT
5012,0.1284374791601387,skylake,DT
5013,0.12894226374286594,skylake,DT
5014,0.11116872660008628,skylake,DT
5015,0.12620876832246133,skylake,DT
5016,0.13031402122160587,skylake,DT
5017,0.13971218144155523,skylake,DT
5018,0.1347014189219035,skylake,DT
5019,0.13031904787209492,skylake,DT
5020,0.07768898749369767,skylake,DT
5021,0.07699383194035989,skylake,DT
5022,0.07555818908632139,skylake,DT
5023,0.07749053106018867,skylake,DT
5024,0.08225036692504882,skylake,DT
5025,0.0799715585965326,skylake,DT
5026,0.0786306302777705,skylake,DT
5027,0.08076867430418663,skylake,DT
5028,0.0794374994476345,skylake,DT
5029,0.07746220875709565,skylake,DT
5030,0.08120099172480812,skylake,DT
5031,0.07718342278967154,skylake,DT
5032,0.0790111738123005,skylake,DT
5033,0.07980519837438996,skylake,DT
5034,0.07656687349291835,skylake,DT
5035,0.08137592945172867,skylake,DT
5036,0.08112065939145759,skylake,DT
5037,0.0769240021800926,skylake,DT
5038,0.07656700036333988,skylake,DT
5039,0.07771174869743212,skylake,DT
5040,0.09995922210541142,skylake,DT
5041,0.10558941972444216,skylake,DT
5042,0.09675753288279136,skylake,DT
5043,0.10028076089288,skylake,DT
5044,0.10716803101773056,skylake,DT
5045,0.10231910579555878,skylake,DT
5046,0.0958434029838843,skylake,DT
5047,0.10134892059260374,skylake,DT
5048,0.09767316199335634,skylake,DT
5049,0.09721553369406934,skylake,DT
5050,0.10940236453935623,skylake,DT
5051,0.10185647670506932,skylake,DT
5052,0.09746872883992827,skylake,DT
5053,0.1007310300657648,skylake,DT
5054,0.09534290111681601,skylake,DT
5055,0.08805927979597263,skylake,DT
5056,0.10286961238035001,skylake,DT
5057,0.09725742095578774,skylake,DT
5058,0.1113328202205357,skylake,DT
5059,0.10017057737816033,skylake,DT
5060,0.1107179621847634,skylake,DT
5061,0.10744043410490971,skylake,DT
5062,0.11544793014456436,skylake,DT
5063,0.10624767712843745,skylake,DT
5064,0.1064104615234559,skylake,DT
5065,0.1108705000517345,skylake,DT
5066,0.10317321032987818,skylake,DT
5067,0.11192975907186421,skylake,DT
5068,0.11132826193309905,skylake,DT
5069,0.11245198770202076,skylake,DT
5070,0.10999286847344024,skylake,DT
5071,0.11599445180097659,skylake,DT
5072,0.10997750266789734,skylake,DT
5073,0.11270177003039501,skylake,DT
5074,0.11460305302290455,skylake,DT
5075,0.11528822339961875,skylake,DT
5076,0.11166406423762104,skylake,DT
5077,0.11332586195029189,skylake,DT
5078,0.11577723333142453,skylake,DT
5079,0.1086849076094112,skylake,DT
5080,0.10109259805044357,skylake,DT
5081,0.09424302071798257,skylake,DT
5082,0.10194544601001776,skylake,DT
5083,0.10989887090993292,skylake,DT
5084,0.10030581282514674,skylake,DT
5085,0.09881098410880058,skylake,DT
5086,0.0987600128818485,skylake,DT
5087,0.09851159430701302,skylake,DT
5088,0.10099978899468065,skylake,DT
5089,0.10637526291555503,skylake,DT
5090,0.10542523976741762,skylake,DT
5091,0.09796529696306253,skylake,DT
5092,0.09878214921911102,skylake,DT
5093,0.11263034605047605,skylake,DT
5094,0.09623763588972283,skylake,DT
5095,0.09689524219446487,skylake,DT
5096,0.10024289194446327,skylake,DT
5097,0.09412473109496437,skylake,DT
5098,0.09533598327959798,skylake,DT
5099,0.09982868154153593,skylake,DT
5100,0.12887956575432916,skylake,DT
5101,0.13509142982194366,skylake,DT
5102,0.1312635740883318,skylake,DT
5103,0.1353058736145018,skylake,DT
5104,0.1459953160385255,skylake,DT
5105,0.13029129102295697,skylake,DT
5106,0.14320545358431297,skylake,DT
5107,0.12879015352959472,skylake,DT
5108,0.120101159390972,skylake,DT
5109,0.13770141467339395,skylake,DT
5110,0.13362874365397556,skylake,DT
5111,0.12630203450556837,skylake,DT
5112,0.12475106332842695,skylake,DT
5113,0.1237309235659607,skylake,DT
5114,0.11911668269971488,skylake,DT
5115,0.1321450357352598,skylake,DT
5116,0.11868541144016377,skylake,DT
5117,0.12596101060833784,skylake,DT
5118,0.1295298703273581,skylake,DT
5119,0.13621165819371917,skylake,DT
5120,0.09107328189104581,skylake,DT
5121,0.08191004935142442,skylake,DT
5122,0.08437441701865511,skylake,DT
5123,0.09509780218411358,skylake,DT
5124,0.09385157971548184,skylake,DT
5125,0.0899977512630344,skylake,DT
5126,0.08494316220953647,skylake,DT
5127,0.09164556899443366,skylake,DT
5128,0.0827189998695836,skylake,DT
5129,0.08694317802460926,skylake,DT
5130,0.09458390870117062,skylake,DT
5131,0.09507493607412836,skylake,DT
5132,0.08971671937631767,skylake,DT
5133,0.08828993850466103,skylake,DT
5134,0.08013860493560468,skylake,DT
5135,0.08366026522847227,skylake,DT
5136,0.08673040634822439,skylake,DT
5137,0.09026888250155202,skylake,DT
5138,0.08969739158520487,skylake,DT
5139,0.08635898334892617,skylake,DT
5140,0.0854446513314013,skylake,DT
5141,0.0839576272947003,skylake,DT
5142,0.07740812206596334,skylake,DT
5143,0.07344704452616119,skylake,DT
5144,0.07295343765628573,skylake,DT
5145,0.08030073262363376,skylake,DT
5146,0.0795474940849201,skylake,DT
5147,0.07376515250323995,skylake,DT
5148,0.07465398637360009,skylake,DT
5149,0.0831605901507326,skylake,DT
5150,0.07741334099505143,skylake,DT
5151,0.0797720967021775,skylake,DT
5152,0.07795767962910043,skylake,DT
5153,0.07539792397225557,skylake,DT
5154,0.07799225595336831,skylake,DT
5155,0.08181635609315145,skylake,DT
5156,0.08027716572140621,skylake,DT
5157,0.07946015465371963,skylake,DT
5158,0.077512024732826,skylake,DT
5159,0.07792477557339866,skylake,DT
5160,0.09267482895588762,skylake,DT
5161,0.09920992593393582,skylake,DT
5162,0.09292228407673048,skylake,DT
5163,0.09791810361387619,skylake,DT
5164,0.09603689475276142,skylake,DT
5165,0.09749824687648931,skylake,DT
5166,0.09838400079538652,skylake,DT
5167,0.1043787077937352,skylake,DT
5168,0.0972426850556264,skylake,DT
5169,0.09932845710275558,skylake,DT
5170,0.10266640677744437,skylake,DT
5171,0.09860710087425308,skylake,DT
5172,0.10005234970870497,skylake,DT
5173,0.09883743059059762,skylake,DT
5174,0.10389656099078888,skylake,DT
5175,0.10046723146830921,skylake,DT
5176,0.09865365440917272,skylake,DT
5177,0.10269382711512992,skylake,DT
5178,0.09579722395765101,skylake,DT
5179,0.09821179484795833,skylake,DT
5180,0.10539580764448662,skylake,DT
5181,0.1095688105762717,skylake,DT
5182,0.10408646676842652,skylake,DT
5183,0.10396926747367584,skylake,DT
5184,0.10645772837738271,skylake,DT
5185,0.09845426692150783,skylake,DT
5186,0.10068978440625034,skylake,DT
5187,0.1035167489136998,skylake,DT
5188,0.09776392546340724,skylake,DT
5189,0.10894731297955436,skylake,DT
5190,0.1014450057467409,skylake,DT
5191,0.09857391185050964,skylake,DT
5192,0.09963537951240724,skylake,DT
5193,0.10931165311872679,skylake,DT
5194,0.09878963593635014,skylake,DT
5195,0.11074085594699284,skylake,DT
5196,0.1020749048108311,skylake,DT
5197,0.10291669992137924,skylake,DT
5198,0.10864144627778019,skylake,DT
5199,0.10963982202511625,skylake,DT
5200,0.12403914540381644,skylake,DT
5201,0.12398825592427293,skylake,DT
5202,0.1300673595245381,skylake,DT
5203,0.12914581502247638,skylake,DT
5204,0.12889310287600228,skylake,DT
5205,0.12316127271174131,skylake,DT
5206,0.13240135430714958,skylake,DT
5207,0.13272387943903005,skylake,DT
5208,0.1310200042570674,skylake,DT
5209,0.12118074328381132,skylake,DT
5210,0.12815672276354664,skylake,DT
5211,0.11729094943902532,skylake,DT
5212,0.12223133064121312,skylake,DT
5213,0.1341964168501745,skylake,DT
5214,0.11983024735389175,skylake,DT
5215,0.12202147141448531,skylake,DT
5216,0.12214746620812866,skylake,DT
5217,0.12313775828339507,skylake,DT
5218,0.13143468392600696,skylake,DT
5219,0.1285373304566213,skylake,DT
5220,0.13353773567643912,skylake,DT
5221,0.12423839860585732,skylake,DT
5222,0.12134602125298545,skylake,DT
5223,0.1298065316010285,skylake,DT
5224,0.12748611929551315,skylake,DT
5225,0.13328516292622905,skylake,DT
5226,0.1336257706243299,skylake,DT
5227,0.13123476843194928,skylake,DT
5228,0.12956065860447472,skylake,DT
5229,0.12155701358573748,skylake,DT
5230,0.12663335398342793,skylake,DT
5231,0.13088055127599119,skylake,DT
5232,0.11831429984240475,skylake,DT
5233,0.13413828147555795,skylake,DT
5234,0.12857612639083685,skylake,DT
5235,0.1275246531041773,skylake,DT
5236,0.14595348003064093,skylake,DT
5237,0.12595860231475614,skylake,DT
5238,0.14206730051149102,skylake,DT
5239,0.118384567904135,skylake,DT
5240,0.08097464759969453,skylake,DT
5241,0.08549032773647047,skylake,DT
5242,0.07957926664124461,skylake,DT
5243,0.08727370508437757,skylake,DT
5244,0.08909382027233864,skylake,DT
5245,0.08260404231397427,skylake,DT
5246,0.0785039990466645,skylake,DT
5247,0.08335964641138983,skylake,DT
5248,0.0842122059625658,skylake,DT
5249,0.08257410123058115,skylake,DT
5250,0.08552333600525912,skylake,DT
5251,0.08682893266635212,skylake,DT
5252,0.08146539854627113,skylake,DT
5253,0.08512297130103277,skylake,DT
5254,0.088765614595002,skylake,DT
5255,0.08385271823186902,skylake,DT
5256,0.08587218567131694,skylake,DT
5257,0.08078790727254279,skylake,DT
5258,0.09174556963798838,skylake,DT
5259,0.0816205573726443,skylake,DT
5260,0.09473280976944536,skylake,DT
5261,0.09671422809688697,skylake,DT
5262,0.09803904555497286,skylake,DT
5263,0.09533190368044638,skylake,DT
5264,0.09772272474197513,skylake,DT
5265,0.09812697600613034,skylake,DT
5266,0.08948655668627024,skylake,DT
5267,0.11189069839522979,skylake,DT
5268,0.10375691889641396,skylake,DT
5269,0.09979165801438836,skylake,DT
5270,0.09294887368830687,skylake,DT
5271,0.0932939085765809,skylake,DT
5272,0.08981960749304647,skylake,DT
5273,0.09813562318203249,skylake,DT
5274,0.09012832063834651,skylake,DT
5275,0.08977685084252084,skylake,DT
5276,0.09447899769978028,skylake,DT
5277,0.09355424261291734,skylake,DT
5278,0.09490937615323197,skylake,DT
5279,0.08827342216844507,skylake,DT
5280,0.1107364942881578,skylake,DT
5281,0.1159108894277814,skylake,DT
5282,0.11120243736532362,skylake,DT
5283,0.121529388208054,skylake,DT
5284,0.11811012162201359,skylake,DT
5285,0.09419930930758821,skylake,DT
5286,0.11046387335179489,skylake,DT
5287,0.10952946520982575,skylake,DT
5288,0.10867341527520907,skylake,DT
5289,0.11103670092329904,skylake,DT
5290,0.11588612980660534,skylake,DT
5291,0.12065885144101175,skylake,DT
5292,0.11466435610246611,skylake,DT
5293,0.11754072920738093,skylake,DT
5294,0.09572636100729105,skylake,DT
5295,0.11025504063258411,skylake,DT
5296,0.10868655902213467,skylake,DT
5297,0.11217676616641704,skylake,DT
5298,0.10799473172478194,skylake,DT
5299,0.1168446225902608,skylake,DT
5300,0.11811096998567533,skylake,DT
5301,0.1201141162653792,skylake,DT
5302,0.11055008326790436,skylake,DT
5303,0.11095439816314667,skylake,DT
5304,0.11775469992554792,skylake,DT
5305,0.11601380805264055,skylake,DT
5306,0.1197036697458025,skylake,DT
5307,0.12292133831424189,skylake,DT
5308,0.11712487292271939,skylake,DT
5309,0.11151972984140247,skylake,DT
5310,0.11757893996294498,skylake,DT
5311,0.11808007874554897,skylake,DT
5312,0.11883386737686284,skylake,DT
5313,0.11197765924144906,skylake,DT
5314,0.117376661973596,skylake,DT
5315,0.11014565779198379,skylake,DT
5316,0.1125217241053413,skylake,DT
5317,0.11728372606989475,skylake,DT
5318,0.11290830821994928,skylake,DT
5319,0.10889714650305309,skylake,DT
5320,0.5409251128916694,skylake,DT
5321,0.5624866088230512,skylake,DT
5322,0.5476563295348573,skylake,DT
5323,0.5294902097731493,skylake,DT
5324,0.5817544138547815,skylake,DT
5325,0.5643991192563484,skylake,DT
5326,0.579733268490311,skylake,DT
5327,0.5714482529478512,skylake,DT
5328,0.5637407190949613,skylake,DT
5329,0.5868955474557078,skylake,DT
5330,0.54583471683533,skylake,DT
5331,0.5635724264996844,skylake,DT
5332,0.5454680889099268,skylake,DT
5333,0.5823832056206438,skylake,DT
5334,0.5199147354100583,skylake,DT
5335,0.5686118075510137,skylake,DT
5336,0.5537856520536397,skylake,DT
5337,0.5369766268706408,skylake,DT
5338,0.5475751601327141,skylake,DT
5339,0.5471872947947807,skylake,DT
5340,0.6549018998899758,skylake,DT
5341,0.6351656592641728,skylake,DT
5342,0.6639830112861823,skylake,DT
5343,0.6578561161857801,skylake,DT
5344,0.6396370068238224,skylake,DT
5345,0.6218014282533086,skylake,DT
5346,0.6375071524168766,skylake,DT
5347,0.6427770992346413,skylake,DT
5348,0.6582399123227994,skylake,DT
5349,0.6099400963337477,skylake,DT
5350,0.6118025184875187,skylake,DT
5351,0.6415956734867874,skylake,DT
5352,0.6360863299560592,skylake,DT
5353,0.6362832292132508,skylake,DT
5354,0.6248216223544606,skylake,DT
5355,0.6350019576621744,skylake,DT
5356,0.636415989737834,skylake,DT
5357,0.6407201516234982,skylake,DT
5358,0.6369044831908038,skylake,DT
5359,0.649131666005457,skylake,DT
5360,0.6110726362475151,skylake,DT
5361,0.636248128149208,skylake,DT
5362,0.6202072592866609,skylake,DT
5363,0.6345738062080072,skylake,DT
5364,0.6289760702331888,skylake,DT
5365,0.6434261510775995,skylake,DT
5366,0.638911431265631,skylake,DT
5367,0.6289816032636582,skylake,DT
5368,0.6325479085005935,skylake,DT
5369,0.6154579147565156,skylake,DT
5370,0.6250063195064987,skylake,DT
5371,0.6266395126989496,skylake,DT
5372,0.6460209042901394,skylake,DT
5373,0.6139118561993656,skylake,DT
5374,0.6386373355000096,skylake,DT
5375,0.6123613729318771,skylake,DT
5376,0.6331708730576524,skylake,DT
5377,0.632434630110624,skylake,DT
5378,0.6302677154919766,skylake,DT
5379,0.6320515349002888,skylake,DT
5380,0.6311856482268414,skylake,DT
5381,0.6118920472044548,skylake,DT
5382,0.6392298856648667,skylake,DT
5383,0.6367086036097425,skylake,DT
5384,0.6030535920392137,skylake,DT
5385,0.6337439774102216,skylake,DT
5386,0.6704339984808386,skylake,DT
5387,0.6175917801039278,skylake,DT
5388,0.6477693546059606,skylake,DT
5389,0.644874151985282,skylake,DT
5390,0.6102542252213441,skylake,DT
5391,0.5906623858878549,skylake,DT
5392,0.6406157955183528,skylake,DT
5393,0.6142088432358052,skylake,DT
5394,0.6223720955978199,skylake,DT
5395,0.618726130007237,skylake,DT
5396,0.6254495338465089,skylake,DT
5397,0.6601047026037876,skylake,DT
5398,0.6488983515189599,skylake,DT
5399,0.6117604306561796,skylake,DT
5400,0.5117053156721496,broadwell,DT
5401,0.4324631299619354,broadwell,DT
5402,0.25068946551392124,broadwell,DT
5403,0.38240579730673097,broadwell,DT
5404,0.5435999292366579,broadwell,DT
5405,0.6564577926187651,broadwell,DT
5406,0.26910851330146174,broadwell,DT
5407,0.019993638353870902,broadwell,DT
5408,0.28869934941743436,broadwell,DT
5409,0.027866591185523454,broadwell,DT
5410,0.1838975307932973,broadwell,DT
5411,0.6692742274609901,broadwell,DT
5412,0.5538896954957017,broadwell,DT
5413,0.38178328475725143,broadwell,DT
5414,0.38720280577624955,broadwell,DT
5415,0.4412149240399118,broadwell,DT
5416,0.35571099444963933,broadwell,DT
5417,0.4925905185646025,broadwell,DT
5418,0.5125475385332101,broadwell,DT
5419,0.2889190597290152,broadwell,DT
5420,0.09836295241244195,broadwell,DT
5421,0.029331467135826794,broadwell,DT
5422,0.16284765152449243,broadwell,DT
