id,nb_models,ls_cpu,ls_threadpercore,ls_corepersocket,ls_socket,ls_numanode,ls_cpumhz,ls_cpumaxmhz,ls_cpuminmhz,ls_bogomips,ls_l1dcache,ls_l1icache,ls_l2cache,ls_l3cache,cp_cpumhz,cp_cachesize,cp_siblings,cp_cpucores,cp_fpu,cp_fpu_exception,cp_bogomips,ls_range,ls_cpuop-mode,cp_addresssizes,ls_architecture_aarch64,ls_architecture_armv6l,ls_architecture_armv7l,ls_architecture_i686,ls_architecture_ppc64le,ls_architecture_x86_64,scores
2xAMDEPYC740124-Core,1.1844736427177935,1.9620324367169786,0.5523753474572831,1.2133048531275654,0.5822348058298654,6.276073227509709,-0.035138283404061645,-1.2396758401397743,0.03958666209167064,-0.7361447108149783,-0.17006223204407633,-0.13645138751404215,-0.21445587618149392,-0.3130233934941343,-0.03665622364814482,-0.7111531641915724,1.5046861480916944,1.4444314131404443,0,0,-0.6694666291831606,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.07316562146804897
2xAMDEPYC740224-Core,1.1844736427177935,1.9620324367169786,0.5523753474572831,1.2133048531275654,0.5822348058298654,0.5720721362468412,-0.034735912650079984,-0.34975849038729495,0.6114897475756087,0.22751883739361028,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.041135431504106146,-0.7111531641915724,1.5046861480916944,1.4444314131404443,0,0,0.25930813602072966,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.9603097874272084
2xAMDEPYC744324-Core,1.1844736427177935,1.9620324367169786,0.5523753474572831,1.2133048531275654,0.5822348058298654,0.5720721362468412,-0.02773106658540819,1.024767801759646,0.6114897475756087,0.2880550515069896,-0.20649688462443608,-0.21143797746541582,1.4747362923570613,2.8663260461511446,-0.022094820096131607,-0.7111531641915724,1.5046861480916944,1.4444314131404443,0,0,0.3176526776960949,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,2.694273384529202
2xAMDEPYC745124-Core,1.1844736427177935,1.9620324367169786,0.5523753474572831,1.2133048531275654,0.5822348058298654,6.276073227509709,-0.03252316538556228,-0.9059568339825945,0.03958666209167064,-0.37741899864476613,-0.17006223204407633,-0.13645138751404215,-0.21445587618149392,-0.3130233934941343,-0.03151531988688124,-0.7111531641915724,1.5046861480916944,1.4444314131404443,0,0,-0.3237283373147521,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.07316562146804897
2xAMDEPYC745232-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,0.5720721362468412,-0.02879206339848303,-0.8503369996230646,0.6114897475756087,-0.3171434290900007,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.04018591363792433,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,-0.26563500373912075,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.8393355829782322
2xAMDEPYC745328-Core,1.1844736427177935,2.3882299673605836,0.5523753474572831,1.5283565057404591,0.5822348058298654,0.5720721362468412,-0.028602357276345296,0.4161543274209435,0.6114897475756087,0.1670614227979509,-0.20613851099249808,-0.21107804183364923,1.7624052583888314,1.2241000959211452,-0.02380763823990427,-0.7111531641915724,1.8730629648208756,1.814170217429286,0,0,0.2010395409801672,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,2.210376566733297
2xAMDEPYC74F324-Core,1.1844736427177935,1.9620324367169786,0.5523753474572831,1.2133048531275654,0.5822348058298654,0.5720721362468412,-0.02468154916712831,1.0268324100110715,0.6114897475756087,0.7114994137311268,-0.20649688462443608,-0.21143797746541582,1.4747362923570613,6.150777946611144,-0.016099956592927296,-0.7111531641915724,1.5046861480916944,1.4444314131404443,0,0,0.7257665249332701,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,1.2829076659578118
2xAMDEPYC750132-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,6.276073227509709,-0.042107362985870464,-1.2396758401397743,0.03958666209167064,-0.7448187192655887,-0.17006223204407633,-0.13645138751404215,-0.21445587618149392,-0.3130233934941343,-0.05035631946838051,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,-0.6693848404995264,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.1134903562843744
2xAMDEPYC750232-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,0.5720721362468412,-0.036906533009690864,-0.6834774965444748,0.6114897475756087,-0.13564389377439828,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.04014307605614858,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,-0.09070653559198302,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.919985052610883
2xAMDEPYC751332-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,0.5720721362468412,-0.029909293312750957,0.6309748136677563,0.6114897475756087,-0.01450478903264557,2.1808687934689712,2.186333222819709,2.050074224420602,2.8663260461511446,-0.02637686545556326,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,0.026046810295888435,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,2.6539486497128766
2xAMDEPYC753232-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,0.5720721362468412,-0.03169110020153116,0,0,-0.2565102309548117,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.029879612815941228,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,-0.20719698928245936,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.7183613785292559
2xAMDEPYC754232-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,0.5720721362468412,-0.03690969579489897,-0.23851882166823504,0.6114897475756087,0.3484942815985593,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.040354557712360184,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,0.37590374659016396,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,1.0006345222435338
2xAMDEPYC754332-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,0.5720721362468412,-0.028166711930876744,0.6935471273222276,0.6114897475756087,0.2273854843636217,2.1808687934689712,2.186333222819709,2.050074224420602,6.150777946611144,-0.02295122916801794,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,0.25917961094644715,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,1.1619334615088355
2xAMDEPYC755132-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,6.276073227509709,-0.035137037458373606,-1.2396758401397743,0.03958666209167064,-0.7406726523332217,-0.17006223204407633,-0.13645138751404215,-0.21445587618149392,-0.3130233934941343,-0.036653774318199224,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,-0.6738306396599304,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.08813331779725275
2xAMDEPYC755248-Core,1.1844736427177935,4.519217620578609,0.5523753474572831,3.1036147688049285,0.5822348058298654,0.5720721362468412,-0.03692591051465731,-1.0171965027016545,0.6114897475756087,-0.49821865931018555,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.035327504973113176,-0.7111531641915724,3.7149470484667813,3.6628642388734938,0,0,-0.44015452846808745,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.6780366437129304
2xAMDEPYC75F332-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,0.5720721362468412,-0.026859775894471083,-0.1828989873087051,0.6114897475756087,0.40919415624874234,2.1808687934689712,2.186333222819709,2.050074224420602,6.150777946611144,-0.02038200195235895,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,0.43440602358396635,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,3.6620670201210124
2xAMDEPYC760132-Core,1.1844736427177935,2.814427498004189,0.5523753474572831,1.843408158353353,0.5822348058298654,6.276073227509709,-0.033394456076499386,0,0,-0.49818229030200667,-0.17006223204407633,-0.13645138751404215,-0.21445587618149392,-0.3130233934941343,-0.05035631946838051,-0.7111531641915724,2.241439781550057,2.1839090217181276,0,0,-0.4403823683724968,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.5317054007768325
2xAMDEPYC764248-Core,1.1844736427177935,4.519217620578609,0.5523753474572831,3.1036147688049285,0.5822348058298654,0.5720721362468412,-0.03348715269310819,-0.9059568339825945,0.6114897475756087,-0.3775462901733915,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.015429576699636112,-0.7111531641915724,3.7149470484667813,3.6628642388734938,0,0,-0.32385102034020347,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.9603097874272084
2xAMDEPYC764348-Core,1.1844736427177935,4.519217620578609,0.5523753474572831,3.1036147688049285,0.5822348058298654,0.5720721362468412,-0.03252316538556228,0.5856747946149621,0.6114897475756087,-0.37743112164749265,3.3754475665955197,3.3861186620416883,3.200750088547683,6.150777946611144,-0.03151531988688124,-0.7111531641915724,3.7149470484667813,3.6628642388734938,0,0,-0.32374002141241437,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,1.6055055444884152
2xAMDEPYC766356-Core,1.1844736427177935,5.37161268186582,0.5523753474572831,3.733718074030716,0.5822348058298654,0.5720721362468412,-0.035137037458373606,0.4745440295315783,0.6114897475756087,-0.740648406327769,-0.20410772707818298,-0.20903840658697187,3.776088020611224,6.150777946611144,-0.036653774318199224,-0.7111531641915724,4.451700681925144,4.402341847451177,0,0,-0.6738072714646061,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,1.6861550141210662
2xAMDEPYC770264-Core,1.1844736427177935,2.814427498004189,-1.0062378940941588,4.363821379256503,0.5822348058298654,6.276073227509709,-0.03517046888218486,0,0,-0.7406241603223166,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.03671949515037579,-0.7111531641915724,2.241439781550057,5.14181945602886,0,0,-0.673783903269282,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.07316562146804897
2xAMDEPYC771364-Core,1.1844736427177935,6.224007743153029,0.5523753474572831,4.363821379256503,0.5822348058298654,0.5720721362468412,-0.035137037458373606,-1.2396758401397743,0.6114897475756087,-0.7405756683114118,4.570026339722069,4.585904101263668,4.351425952674765,6.150777946611144,-0.036653774318199224,-0.7111531641915724,5.188454315383505,5.14181945602886,0,0,-0.6737371668786339,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,3.1781702023251075
2xAMDEPYC774264-Core,1.1844736427177935,6.224007743153029,0.5523753474572831,4.363821379256503,0.5822348058298654,0.5720721362468412,-0.03241168374165688,-0.9615766683421245,0.6114897475756087,-0.4381734268072178,4.570026339722069,4.585904101263668,4.351425952674765,6.150777946611144,-0.04017882257080911,-0.7111531641915724,5.188454315383505,5.14181945602886,0,0,-0.3822831927480343,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,1.4038818704067881
2xAMDEPYC776364-Core,1.1844736427177935,6.224007743153029,0.5523753474572831,4.363821379256503,0.5822348058298654,0.5720721362468412,-0.03121622934915662,0.4612365392023859,0.6114897475756087,-0.19618010788777762,4.570026339722069,4.585904101263668,4.351425952674765,6.150777946611144,-0.02894609267122225,-0.7111531641915724,5.188454315383505,5.14181945602886,0,0,-0.14905107726734826,EPYC,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,3.9443401638352906
2xAMDEPYC7F328-Core,1.1844736427177935,0.25724231414255805,0.5523753474572831,-0.046901757324009856,0.5822348058298654,0.5720721362468412,-0.03692846339638175,0.6513985280842443,2.5178333658554024,1.316655463818575,-0.17006223204407633,-0.17484452156914546,-0.21445587618149392,-0.20792093267941433,-0.032703810140482216,-0.7111531641915724,0.03117888117496986,-0.03452380401492189,0,0,1.3090133120266683,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.7183613785292559
2xAMDEPYC7F5216-Core,1.1844736427177935,1.1096373754297684,0.5523753474572831,0.5832015479017778,0.5822348058298654,0.5720721362468412,-0.018784026441568492,0.42891919064612444,2.5178333658554024,1.0745227303677836,0.9862900203424226,0.9865477835977301,0.8993983602935207,6.150777946611144,-0.03689281521834414,-0.7111531641915724,0.7679325146333321,0.7049538045627612,0,0,1.0756468294228692,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,2.210376566733297
2xAMDEPYC7F7224-Core,1.1844736427177935,1.9620324367169786,0.5523753474572831,1.2133048531275654,0.5822348058298654,0.5720721362468412,-0.030780584003688067,0.0952001844889447,2.5178333658554024,0.7189793064132046,-0.20649688462443608,-0.21143797746541582,1.4747362923570613,4.5085519963811445,-0.028089683599335922,-0.7111531641915724,1.5046861480916944,1.4444314131404443,0,0,0.7329756131907449,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,2.1700518319169713
2xAMDEPYC7V1264-Core,1.1844736427177935,6.224007743153029,0.5523753474572831,4.363821379256503,0.5822348058298654,0.5720721362468412,-0.039612178130978594,0.21105618822017677,0.6114897475756087,-0.19007617601512605,4.570026339722069,4.585904101263668,4.351425952674765,6.150777946611144,-0.0460633977137359,-0.7111531641915724,5.188454315383505,5.14181945602886,0,0,-0.14316813409451445,EPYC,-0.1137552078421752,0.23899413460811367,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,0.03284088665172355
2xAMDOpteron23xx,1.1844736427177935,-0.5418780558142016,-1.0062378940941588,-0.598242149396574,0.5822348058298654,-0.3785947122969701,-0.03252246835300953,0,0,-0.37218186146703947,-0.13183571130402677,-0.13645138751404215,-0.21445587618149392,0,-0.03151394963236623,-0.7111531641915724,-0.6595276501922447,-0.6815667115203946,0,0,-0.3186808071247539,Opteron,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.04780858298092731
2xAMDOpteron248,1.1844736427177935,-0.5418780558142016,-1.0062378940941588,-0.598242149396574,0.5822348058298654,0.5720721362468412,-0.03330635987473874,0,0,-0.4812525169948403,-0.13183571130402677,-0.13645138751404215,-0.17763424852942733,0,-0.03305495498813705,-0.6623031637590349,-0.6595276501922447,-0.6815667115203946,0,0,-0.4238026337900709,Opteron,-0.1137552078421752,-0.4299203118038845,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.1687827874299036
2xAMDOpteron270,1.1844736427177935,-0.48860336448375086,-1.0062378940941588,-0.5194792362433506,0.5822348058298654,0.5720721362468412,-0.03513654082267977,0,0,-0.7363023098504193,-0.13183571130402677,-0.13645138751404215,-0.17763424852942733,0,-0.03665279801185728,-0.6623031637590349,-0.6134805481010971,-0.5891320104481843,0,0,-0.6692329472299199,Opteron,-0.1137552078421752,-0.4299203118038845,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.1687827874299036
2xAMDOpteron4170HE,1.1844736427177935,-0.2755045991619483,-1.0062378940941588,-0.20442758363045677,0.5822348058298654,0.5720721362468412,-0.03426606043208524,0,0,-0.6146904080023436,-0.13183571130402677,-0.13645138751404215,-0.21445587618149392,-0.35246247608012665,-0.034941572788958326,-0.7111531641915724,-0.42929213973650654,-0.21939320615934269,0,0,-0.5525029695373722,Opteron,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.08813331779725275
2xAMDOpteron6172,1.1844736427177935,0.044143548820755496,-1.0062378940941588,0.268149895288884,0,2.4734058333344637,-0.04559252574961889,0,0,0,-0.13183571130402677,-0.13645138751404215,-0.21445587618149392,-0.35246247608012665,-0.034940956174426566,-0.7111531641915724,-0.1530095271896207,0.3352150002739197,0,0,-0.5520531317773842,Opteron,8.706533894602334,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.00748384816460188
2xAMDOpteron6174,1.1844736427177935,0.044143548820755496,-1.0062378940941588,0.268149895288884,0.5822348058298654,-0.3785947122969701,-0.03339334082441499,0,0,-0.4932300436883457,-0.13183571130402677,-0.13645138751404215,-0.21445587618149392,-0.35246247608012665,-0.0332281380306539,-0.7111531641915724,-0.1530095271896207,0.3352150002739197,0,0,-0.4354049427684707,Opteron,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.08813331779725275
2xAMDOpteron6180SE,1.1844736427177935,0.044143548820755496,-1.0062378940941588,0.268149895288884,0.5822348058298654,2.4734058333344637,-0.030780584003688067,0,0,-0.12975817595081846,-0.13183571130402677,-0.13645138751404215,-0.21445587618149392,-0.35246247608012665,-0.028089683599335922,-0.7111531641915724,-0.1530095271896207,0.3352150002739197,0,0,-0.08491706520044541,Opteron,-0.1137552078421752,1.3538515452947772,-0.17091952242522626,-0.033058980245364314,-0.16750630254320203,-0.2080388959602176,-0.09386465089278644,0.36175156880221565,-0.12845805261357818
