,idproc,descproc,percentile,nbproc,perf
0,/s/16+x+32+GB+DDR4-3200MT,16 x 32 GB DDR4-3200MT,81st,66,191755 +/- 14613
2,/s/16+x+8192+MB+DDR4-3200MT,16 x 8192 MB DDR4-3200MT,73rd,13,161032 +/- 659
3,/s/8+x+32+GB+DDR4-3200MT,8 x 32 GB DDR4-3200MT,53rd,47,99816 +/- 2617
5,/s/16+x+32+GB+DDR4-2666MT,16 x 32 GB DDR4-2666MT,39th,9,86131 +/- 308
6,/s/12+x+32+GB+DDR4-2933MT,12 x 32 GB DDR4-2933MT,26th,9,49984 +/- 1170
7,/s/12+x+8192+MB+DDR4-2666MT,12 x 8192 MB DDR4-2666MT,26th,4,49818 +/- 82
9,/s/4+x+32+GB+DDR4-3000MT,4 x 32 GB DDR4-3000MT,21st,4,48014 +/- 38
10,/s/6+x+32+GB+DDR4-2933MT,6 x 32 GB DDR4-2933MT,15th,11,28686 +/- 603
11,/s/2+x+16+GB+DDR4-2667MT,2 x 16 GB DDR4-2667MT,10th,4,26457 +/- 7
12,/s/2+x+16384+MB+DDR4-2667MT,2 x 16384 MB DDR4-2667MT,9th,3,23536 +/- 30
13,/s/2+x+8192+MB+DDR4-3000MT,2 x 8192 MB DDR4-3000MT,7th,4,22612 +/- 89
