,idproc,descproc,percentile,nbproc,perf
0,/s/16GB+USB+DISK+3.0,16GB USB DISK 3.0,99th,3,359801 +/- 17928
1,/s/2+x+480GB+XF1230-1A0480,2 x 480GB XF1230-1A0480,95th,5,250270 +/- 34741
2,/s/5759GB+PERC+H740P+Adp,5759GB PERC H740P Adp,87th,5,195234 +/- 9753
3,/s/5759GB+PERC+H730P+Mini,5759GB PERC H730P Mini,85th,3,185219 +/- 3271
4,/s/21GB+Amazon+Elastic+Block+Store,21GB Amazon Elastic Block Store,82nd,3,166332 +/- 11706
6,/s/1439GB+PERC+H710P,1439GB PERC H710P,70th,3,118761 +/- 5511
8,/s/32GB+KingDian+S100+32,32GB KingDian S100 32,50th,5,66605 +/- 6671
9,/s/256GB+ADATA+SU800,256GB ADATA SU800,48th,3,63319 +/- 626
10,/s/4+x+54GB+XtremApp,4 x 54GB XtremApp,45th,3,59507 +/- 3160
11,/s/500GB+Western+Digital+WD5003ABYZ-0,500GB Western Digital WD5003ABYZ-0,45th,4,59465 +/- 1500
13,/s/2000GB+INTEL+SSDPEDKE020T7,2000GB INTEL SSDPEDKE020T7,17th,3,12327 +/- 736
14,/s/64GB+EC2QT,64GB EC2QT,8th,3,490 +/- 55
