,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,96th,12,197 +/- 8
1,/s/AMD+Radeon+RX+6800+XT,AMD Radeon RX 6800 XT,87th,6,186 +/- 2
2,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,85th,10,185 +/- 4
3,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,84th,3,183
5,/s/AMD+Radeon+RX+6800,AMD Radeon RX 6800,73rd,13,181 +/- 7
6,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,73rd,11,181 +/- 2
7,/s/NVIDIA+GeForce+RTX+3070+Ti,NVIDIA GeForce RTX 3070 Ti,69th,4,180 +/- 6
8,/s/AMD+Navi+22,AMD Navi 22,62nd,7,170 +/- 3
9,/s/AMD+Radeon+RX+6700+XT,AMD Radeon RX 6700 XT,60th,4,168 +/- 6
10,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,57th,11,167 +/- 1
12,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,50th,3,165
13,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,47th,3,154
14,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,42nd,6,147
15,/s/AMD+Radeon+RX+6600+XT,AMD Radeon RX 6600 XT,42nd,3,147 +/- 6
16,/s/AMD+Radeon+RX+5600+OEM,AMD Radeon RX 5600 OEM,32nd,5,136 +/- 8
17,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,32nd,8,130 +/- 1
18,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,32nd,3,130
19,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,26th,6,129 +/- 1
21,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,16th,6,115 +/- 1
22,/s/Sapphire+AMD+Radeon+RX+5600+OEM,Sapphire AMD Radeon RX 5600 OEM,16th,9,115 +/- 4
23,/s/eVGA+NVIDIA+GeForce+GTX+1660+SUPER,eVGA NVIDIA GeForce GTX 1660 SUPER,8th,3,94
24,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,3rd,3,62
