,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,100th,13,543 +/- 6
1,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,99th,4,537
2,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,95th,13,483 +/- 33
3,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,94th,47,476 +/- 50
4,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,94th,5,469 +/- 19
5,/s/Intel+Core+i7-11700K,Intel Core i7-11700K,92nd,4,454 +/- 13
6,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,91st,8,452 +/- 5
7,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,91st,7,451 +/- 16
8,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,91st,4,451 +/- 1
9,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,88th,5,439 +/- 2
10,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,85th,20,411 +/- 16
11,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,85th,6,409 +/- 6
12,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,84th,7,407 +/- 2
13,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,84th,3,407
14,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,81st,7,404 +/- 18
15,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,81st,4,403 +/- 3
16,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,80th,3,399 +/- 6
17,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,79th,7,393 +/- 15
18,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,78th,4,392 +/- 5
19,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,76th,3,388 +/- 3
20,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,76th,7,388 +/- 2
21,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,76th,5,388 +/- 3
23,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,75th,3,387 +/- 21
24,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,74th,10,383 +/- 9
25,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,74th,13,383 +/- 7
26,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,70th,3,375 +/- 7
27,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,69th,6,372 +/- 13
28,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,69th,8,370
29,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,68th,19,367 +/- 20
30,/s/AMD+Ryzen+3+PRO+4350G,AMD Ryzen 3 PRO 4350G,66th,3,359 +/- 2
31,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,64th,4,347 +/- 10
32,/s/AMD+EPYC+7F32+8-Core,AMD EPYC 7F32 8-Core,64th,6,344 +/- 3
33,/s/Intel+Core+i7-9850H,Intel Core i7-9850H,62nd,4,340 +/- 6
34,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,62nd,3,339 +/- 2
35,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,59th,5,327 +/- 21
36,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,59th,6,317 +/- 25
37,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,58th,4,313 +/- 19
38,/s/AMD+EPYC+7502+32-Core,AMD EPYC 7502 32-Core,57th,3,311 +/- 4
39,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,56th,13,307 +/- 14
40,/s/AMD+EPYC+7542+32-Core,AMD EPYC 7542 32-Core,55th,4,304 +/- 2
41,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,54th,7,303 +/- 1
42,/s/Apple+M1,Apple M1,53rd,3,302
44,/s/Intel+Xeon+Platinum+8280,Intel Xeon Platinum 8280,49th,4,299 +/- 2
45,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,49th,6,299 +/- 2
46,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,49th,6,299 +/- 1
47,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,49th,6,299 +/- 2
48,/s/Intel+Xeon+Gold+6258R,Intel Xeon Gold 6258R,49th,4,299 +/- 2
49,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,47th,5,298 +/- 17
