,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,99th,13,6
1,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,99th,84,6
2,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,99th,15,6
3,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,99th,7,6
4,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,98th,9,6
5,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,98th,8,6
6,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,98th,56,6 +/- 1
7,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,98th,6,7
8,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,98th,4,7
9,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,98th,4,7
10,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,96th,11,7
11,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,95th,3,7
12,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,94th,18,7
13,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,93rd,8,7
14,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,93rd,14,7
15,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,92nd,23,8 +/- 1
16,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,92nd,5,8
17,/s/Intel+Core+i9-10885H,Intel Core i9-10885H,92nd,4,8 +/- 1
18,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,92nd,6,8 +/- 1
19,/s/AMD+Ryzen+3+3100+4-Core,AMD Ryzen 3 3100 4-Core,91st,3,8
20,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,91st,13,8 +/- 1
21,/s/AMD+EPYC+7F32+8-Core,AMD EPYC 7F32 8-Core,90th,10,8
22,/s/Intel+Core+i3-10100,Intel Core i3-10100,90th,3,8
