,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,100th,27,292540299 +/- 14061299
1,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,98th,5,264429832 +/- 5875796
2,/s/2+x+AMD+EPYC+7V12+64-Core,2 x AMD EPYC 7V12 64-Core,97th,3,243976675 +/- 8703759
3,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,97th,5,233449862 +/- 1973437
4,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,96th,3,207030977 +/- 7516393
5,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,94th,24,180763843 +/- 3904576
6,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,94th,13,179746152 +/- 4610190
7,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,90th,7,168992746 +/- 4349990
8,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,90th,11,164788376 +/- 7256596
9,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,88th,5,147645345 +/- 2182147
10,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,88th,4,147560112 +/- 1909783
11,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,87th,13,142219464 +/- 3812424
12,/s/2+x+AMD+EPYC+74F3+24-Core,2 x AMD EPYC 74F3 24-Core,85th,7,134506310 +/- 3287670
13,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,85th,3,133480591 +/- 1041216
14,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,84th,7,130235250 +/- 3212009
15,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,83rd,6,129784173 +/- 3840718
16,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,83rd,6,126047366 +/- 11556213
17,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,82nd,3,116293994 +/- 1226370
18,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,81st,3,103671224 +/- 1430540
19,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,81st,6,101749893 +/- 1669632
20,/s/Intel+Xeon+Platinum+8380,Intel Xeon Platinum 8380,79th,9,94610853 +/- 402893
21,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,78th,6,91726783 +/- 1326478
22,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,78th,7,91376220 +/- 487795
23,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,76th,19,90132284 +/- 2412063
25,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,75th,4,88815920 +/- 2638148
