,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,100th,4,82.8 +/- 7.4
1,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,98th,15,79.7 +/- 4.9
2,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,97th,3,73.6 +/- 0.4
3,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,95th,14,70.7 +/- 4.4
4,/s/NVIDIA+GeForce+GTX+1080+Ti,NVIDIA GeForce GTX 1080 Ti,90th,30,67.8 +/- 3.2
5,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,88th,12,65.5 +/- 6.5
6,/s/AMD+Vega+20,AMD Vega 20,88th,5,65.4 +/- 1.3
7,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,87th,5,64.2 +/- 1.2
8,/s/NVIDIA+GeForce+RTX+2080,NVIDIA GeForce RTX 2080,86th,3,63.4 +/- 7.5
9,/s/AMD+Radeon+RX+5600+OEM,AMD Radeon RX 5600 OEM,85th,6,62.5 +/- 5.1
10,/s/eVGA+NVIDIA+GeForce+RTX+2070,eVGA NVIDIA GeForce RTX 2070,84th,3,58.5 +/- 0.1
11,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,82nd,8,56.6 +/- 1.4
12,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,82nd,5,56.3 +/- 0.9
14,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,73rd,33,53.2 +/- 2.2
15,/s/AMD+Navi+10,AMD Navi 10,68th,14,52.2 +/- 4.5
16,/s/AMD+Radeon+RX+56,AMD Radeon RX 56,67th,17,51.4 +/- 3.4
17,/s/AMD+Radeon+RX+64,AMD Radeon RX 64,65th,27,50.2 +/- 3.2
18,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,64th,9,50.1 +/- 1.1
19,/s/eVGA+NVIDIA+GeForce+GTX+980,eVGA NVIDIA GeForce GTX 980,61st,3,49.0 +/- 3.0
20,/s/Zotac+NVIDIA+GeForce+GTX+1070+Ti,Zotac NVIDIA GeForce GTX 1070 Ti,59th,17,48.1 +/- 2.5
21,/s/AMD+Radeon+RX+5700+XT,AMD Radeon RX 5700 XT,52nd,3,44.6 +/- 3.4
22,/s/eVGA+NVIDIA+GeForce+GTX+1660+Ti,eVGA NVIDIA GeForce GTX 1660 Ti,51st,3,44.5 +/- 0.2
24,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,48th,25,43.9 +/- 1.4
25,/s/NVIDIA+GeForce+GTX+980+Ti,NVIDIA GeForce GTX 980 Ti,40th,12,40.4 +/- 0.8
26,/s/MSI+AMD+Radeon+RX+580,MSI AMD Radeon RX 580,26th,54,35.4 +/- 4.8
27,/s/MSI+AMD+POLARIS10,MSI AMD POLARIS10,26th,5,35.4 +/- 3.2
29,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,24th,10,34.2 +/- 0.5
30,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,20th,8,32.3 +/- 0.2
31,/s/NVIDIA+GeForce+GTX+1060+6GB,NVIDIA GeForce GTX 1060 6GB,18th,16,31.8 +/- 1.5
32,/s/eVGA+NVIDIA+GeForce+GTX+970,eVGA NVIDIA GeForce GTX 970,16th,7,30.5 +/- 1.2
33,/s/Sapphire+AMD+POLARIS10,Sapphire AMD POLARIS10,15th,8,30.2 +/- 1.6
34,/s/NVIDIA+GeForce+GTX+780+Ti,NVIDIA GeForce GTX 780 Ti,13th,4,26.4 +/- 0.1
35,/s/XFX+AMD+Radeon+HD+7900,XFX AMD Radeon HD 7900,9th,3,19.4 +/- 0.4
36,/s/XFX+AMD+Radeon+HD+7950,XFX AMD Radeon HD 7950,7th,4,18.0 +/- 1.2
37,/s/Sapphire+AMD+Radeon+RX+560,Sapphire AMD Radeon RX 560,7th,3,17.7 +/- 0.4
38,/s/eVGA+NVIDIA+GeForce+GTX+960,eVGA NVIDIA GeForce GTX 960,5th,3,15.9 +/- 2.2
39,/s/NVIDIA+GeForce+GTX+680,NVIDIA GeForce GTX 680,4th,3,12.2 +/- 1.8
