,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,98th,7,33 +/- 1
1,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,98th,10,33 +/- 2
2,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,98th,7,34 +/- 1
3,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,96th,9,35
4,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,94th,29,37 +/- 1
5,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,91st,9,38 +/- 1
6,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,88th,23,39
7,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,88th,4,39
8,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,85th,5,39 +/- 1
9,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,85th,12,40 +/- 1
10,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,84th,5,40
11,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,83rd,3,40 +/- 1
12,/s/AMD+Ryzen+7+PRO+4750G,AMD Ryzen 7 PRO 4750G,83rd,6,40
13,/s/2+x+AMD+EPYC+7502+32-Core,2 x AMD EPYC 7502 32-Core,83rd,3,40
14,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,79th,16,41
15,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,79th,3,41
17,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,75th,27,42 +/- 1
18,/s/AMD+EPYC+7702P+64-Core,AMD EPYC 7702P 64-Core,75th,3,42
19,/s/2+x+Intel+Xeon+Gold+6254,2 x Intel Xeon Gold 6254,72nd,5,42
20,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,71st,14,43 +/- 1
21,/s/2+x+AMD+EPYC+7352+24-Core,2 x AMD EPYC 7352 24-Core,70th,3,43 +/- 1
22,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,69th,4,44
23,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,64th,28,45 +/- 1
24,/s/Intel+Core+i9-7960X,Intel Core i9-7960X,63rd,13,45 +/- 1
25,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,63rd,5,45
26,/s/AMD+Ryzen+5+3600+6-Core,AMD Ryzen 5 3600 6-Core,60th,4,46 +/- 1
27,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,60th,4,47 +/- 2
28,/s/2+x+AMD+EPYC+7252+8-Core,2 x AMD EPYC 7252 8-Core,58th,3,47
29,/s/AMD+EPYC+7302P+16-Core,AMD EPYC 7302P 16-Core,56th,5,48 +/- 5
30,/s/2+x+Intel+Xeon+Gold+6138,2 x Intel Xeon Gold 6138,56th,6,48
