,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,100th,10,78.9 +/- 10.5
1,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,100th,14,68.3 +/- 4.3
2,/s/NVIDIA+GeForce+RTX+3070+Ti,NVIDIA GeForce RTX 3070 Ti,100th,3,61.3
3,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,100th,3,58.3
4,/s/Gigabyte+NVIDIA+GeForce+RTX+2080+Ti+Rev.+A,Gigabyte NVIDIA GeForce RTX 2080 Ti Rev. A,100th,85,56.6
5,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,98th,6,56.4 +/- 3.4
6,/s/Sapphire+AMD+Radeon+RX+6800,Sapphire AMD Radeon RX 6800,98th,13,55.8 +/- 0.2
7,/s/Zotac+NVIDIA+GeForce+RTX+2080+Ti,Zotac NVIDIA GeForce RTX 2080 Ti,98th,84,51.0
8,/s/Gigabyte+NVIDIA+GeForce+RTX+2080+Ti,Gigabyte NVIDIA GeForce RTX 2080 Ti,96th,85,50.3
9,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,93rd,12,49.1 +/- 0.8
10,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,93rd,7,44.8 +/- 1.5
11,/s/NVIDIA+GeForce+RTX+2080+Super,NVIDIA GeForce RTX 2080 Super,93rd,84,43.3
12,/s/eVGA+NVIDIA+GeForce+RTX+2080+SUPER,eVGA NVIDIA GeForce RTX 2080 SUPER,91st,7,41.9 +/- 1.7
13,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,91st,9,41.6 +/- 1.4
14,/s/ASUS+NVIDIA+GeForce+RTX+2080,ASUS NVIDIA GeForce RTX 2080,91st,85,40.8
15,/s/Gigabyte+NVIDIA+GeForce+RTX+2070+SUPER,Gigabyte NVIDIA GeForce RTX 2070 SUPER,88th,89,39.2
16,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,86th,8,39.0 +/- 1.0
17,/s/NVIDIA+GeForce+GTX+1080+Ti,NVIDIA GeForce GTX 1080 Ti,84th,96,37.2 +/- 0.3
18,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,82nd,4,34.7
19,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,81st,4,33.9 +/- 0.9
20,/s/AMD+Radeon+RX+5600+OEM,AMD Radeon RX 5600 OEM,81st,19,33.7 +/- 1.5
21,/s/AMD+Navi+10,AMD Navi 10,81st,5,33.5 +/- 2.3
22,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,81st,3,33.0 +/- 0.7
23,/s/NVIDIA+GeForce+RTX+2070,NVIDIA GeForce RTX 2070,81st,168,32.1 +/- 2.9
24,/s/NVIDIA+GeForce+RTX+3060+Laptop+GPU,NVIDIA GeForce RTX 3060 Laptop GPU,81st,5,32.0
25,/s/AMD+Radeon+RX+5700+XT,AMD Radeon RX 5700 XT,80th,3,29.9 +/- 0.6
26,/s/Sapphire+AMD+Navi+10,Sapphire AMD Navi 10,80th,5,29.9 +/- 4.0
27,/s/Sapphire+AMD+Radeon+RX+5600+OEM,Sapphire AMD Radeon RX 5600 OEM,80th,8,29.6 +/- 3.0
28,/s/AMD+Radeon+RX+5700,AMD Radeon RX 5700,77th,3,27.8 +/- 2.5
29,/s/Sapphire+AMD+Radeon+RX+56,Sapphire AMD Radeon RX 56,77th,6,27.6 +/- 1.0
30,/s/AMD+Radeon+RX+56,AMD Radeon RX 56,77th,18,27.2 +/- 2.6
31,/s/NVIDIA+Quadro+RTX+4000,NVIDIA Quadro RTX 4000,77th,3,26.8 +/- 1.8
32,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,77th,7,26.3 +/- 2.5
33,/s/AMD+Radeon+RX+64,AMD Radeon RX 64,77th,13,26.2 +/- 1.6
34,/s/Zotac+NVIDIA+GeForce+GTX+1080,Zotac NVIDIA GeForce GTX 1080,77th,3,26.0 +/- 0.3
35,/s/NVIDIA+Quadro+RTX+5000+with+Max-Q+Design,NVIDIA Quadro RTX 5000 with Max-Q Design,76th,3,25.3 +/- 0.2
36,/s/Zotac+NVIDIA+GeForce+GTX+1070+Ti,Zotac NVIDIA GeForce GTX 1070 Ti,76th,3,24.6 +/- 1.4
37,/s/NVIDIA+GeForce+RTX+2070+with+Max-Q+Design,NVIDIA GeForce RTX 2070 with Max-Q Design,76th,86,24.0
39,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,74th,3,22.4 +/- 0.4
40,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,74th,88,22.3 +/- 0.1
41,/s/eVGA+NVIDIA+GeForce+GTX+1660+SUPER,eVGA NVIDIA GeForce GTX 1660 SUPER,71st,3,19.7
42,/s/Sapphire+AMD+Radeon+RX+470,Sapphire AMD Radeon RX 470,70th,118,16.3 +/- 0.9
43,/s/NVIDIA+GeForce+GTX+1650+Ti,NVIDIA GeForce GTX 1650 Ti,70th,84,16.3
44,/s/MSI+AMD+Radeon+RX+580,MSI AMD Radeon RX 580,66th,9,16.0 +/- 0.2
45,/s/ASUS+AMD+Radeon+RX+470,ASUS AMD Radeon RX 470,66th,87,15.6 +/- 0.1
46,/s/MSI+AMD+Radeon+RX+470,MSI AMD Radeon RX 470,64th,12,15.5 +/- 0.4
47,/s/ASUS+NVIDIA+GeForce+GTX+1060,ASUS NVIDIA GeForce GTX 1060,64th,4,15.4 +/- 0.4
48,/s/XFX+AMD+Radeon+RX+470,XFX AMD Radeon RX 470,63rd,6,15.2 +/- 1.1
49,/s/MSI+NVIDIA+GeForce+GTX+1060,MSI NVIDIA GeForce GTX 1060,63rd,10,15.2 +/- 0.5
50,/s/AMD+Radeon+RX+480,AMD Radeon RX 480,63rd,84,15.0
51,/s/AMD+Radeon+RX+470,AMD Radeon RX 470,63rd,88,15.0
52,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,59th,9,14.7 +/- 1.8
53,/s/MSI+AMD+Radeon+HD+7900,MSI AMD Radeon HD 7900,58th,5,11.8
55,/s/NVIDIA+GeForce+GTX+1050+Ti,NVIDIA GeForce GTX 1050 Ti,48th,1345,8.5 +/- 0.1
57,/s/AMD+Radeon+Pro+WX+4100,AMD Radeon Pro WX 4100,14th,84,4.9
58,/s/NVIDIA+GeForce+GTX+660,NVIDIA GeForce GTX 660,6th,84,3.8
59,/s/AMD+Radeon+Vega+10,AMD Radeon Vega 10,4th,84,3.5
