,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,100th,3,2569 +/- 6
1,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,98th,3,2336 +/- 9
2,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,94th,5,2179 +/- 154
3,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,91st,3,2126 +/- 20
4,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,86th,3,1914 +/- 14
5,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,84th,3,1827 +/- 3
6,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,82nd,3,1797 +/- 3
7,/s/AMD+Ryzen+7+1700+Eight-Core,AMD Ryzen 7 1700 Eight-Core,78th,3,1495 +/- 4
8,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,77th,3,1350 +/- 1
10,/s/AMD+Ryzen+3+3100+4-Core,AMD Ryzen 3 3100 4-Core,73rd,6,1303 +/- 2
11,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,71st,3,1243 +/- 6
12,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,65th,3,1205 +/- 8
13,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,62nd,3,1180 +/- 2
14,/s/Intel+Core+i7-5775C,Intel Core i7-5775C,60th,3,908 +/- 5
15,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,58th,4,691 +/- 10
16,/s/AMD+Ryzen+3+2200G,AMD Ryzen 3 2200G,56th,4,678 +/- 2
17,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,53rd,5,453 +/- 39
18,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,51st,3,452
20,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,47th,4,412 +/- 5
21,/s/AMD+A10-7850K+APU,AMD A10-7850K APU,44th,3,380 +/- 8
22,/s/AMD+Ryzen+3+3200U,AMD Ryzen 3 3200U,44th,3,379 +/- 5
23,/s/Intel+Core+i3-7100,Intel Core i3-7100,42nd,3,349 +/- 1
24,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,39th,3,345 +/- 3
25,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,37th,3,319
26,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,36th,3,286 +/- 1
27,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,34th,3,272 +/- 6
28,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,32nd,3,264 +/- 7
29,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,31st,3,263 +/- 1
30,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,29th,3,243 +/- 1
31,/s/Intel+Core+i5-8400,Intel Core i5-8400,27th,3,232
33,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,24th,3,219 +/- 4
34,/s/Intel+Core+i3-10100,Intel Core i3-10100,21st,3,215 +/- 1
35,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,17th,3,207
36,/s/Intel+Core+i5-6500,Intel Core i5-6500,15th,3,206 +/- 2
37,/s/Intel+Core+i7-3770K,Intel Core i7-3770K,13th,3,192 +/- 3
38,/s/Intel+Core+i7-2700K,Intel Core i7-2700K,12th,3,188 +/- 9
39,/s/Intel+Core+i7-5600U,Intel Core i7-5600U,10th,3,168 +/- 1
40,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,8th,3,157 +/- 1
41,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,6th,3,153 +/- 2
42,/s/Intel+Xeon+E3-1245+v5,Intel Xeon E3-1245 v5,5th,3,140
