,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,100th,4,11.36 +/- 0.05
1,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,93rd,16,10.86 +/- 0.15
2,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,88th,3,10.51 +/- 0.01
3,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,83rd,9,10.42 +/- 0.11
4,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,81st,3,10.18 +/- 0.02
5,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,79th,4,9.72 +/- 0.02
7,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,74th,6,9.23 +/- 0.23
8,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,74th,3,9.16 +/- 0.03
9,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,71st,4,9.06 +/- 0.04
10,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,69th,4,8.87 +/- 0.01
11,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,65th,3,8.65 +/- 0.10
12,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,64th,3,8.56 +/- 0.05
13,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,61st,5,8.32 +/- 0.04
14,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,58th,4,8.19 +/- 0.02
15,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,56th,4,7.80 +/- 0.06
16,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,54th,3,7.72 +/- 0.06
17,/s/AMD+EPYC+7551+32-Core,AMD EPYC 7551 32-Core,52nd,3,7.54 +/- 0.03
19,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,49th,4,7.39 +/- 0.01
20,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,46th,5,7.34 +/- 0.04
21,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,44th,5,7.24 +/- 0.04
22,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,41st,3,7.12 +/- 0.06
23,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,40th,3,7.06 +/- 0.06
24,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,36th,4,6.57 +/- 0.03
25,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,34th,3,6.49 +/- 0.02
26,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,32nd,3,6.34 +/- 0.02
27,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,30th,4,6.25 +/- 0.04
28,/s/Intel+Xeon+E3-1231+v3,Intel Xeon E3-1231 v3,29th,3,6.19 +/- 0.02
30,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,25th,3,5.92 +/- 0.03
31,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,24th,7,5.73 +/- 0.19
32,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,20th,4,5.66 +/- 0.01
33,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,17th,3,5.41 +/- 0.05
34,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,15th,3,5.12 +/- 0.12
35,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,15th,3,4.99
36,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,11th,4,4.87 +/- 0.02
37,/s/AMD+Ryzen+3+3200U,AMD Ryzen 3 3200U,9th,3,2.83 +/- 0.05
38,/s/AMD+FX-8150+Eight-Core,AMD FX-8150 Eight-Core,7th,5,2.47
39,/s/ARMv8+Cortex-A72+4-Core,ARMv8 Cortex-A72 4-Core,3rd,5,1.24 +/- 0.01
