,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,100th,13,179292308 +/- 1377609
1,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,97th,13,163726830 +/- 2152012
2,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,94th,5,161799333 +/- 1314133
3,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,93rd,9,159196667 +/- 5586170
4,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,91st,9,155351852 +/- 1843917
5,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,88th,7,149390476 +/- 14701911
6,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,88th,4,147666667 +/- 2762849
7,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,87th,8,146099167 +/- 5405679
8,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,86th,3,142800000 +/- 360555
9,/s/Intel+Core+i7-1185G7,Intel Core i7-1185G7,86th,5,138396571 +/- 11977031
10,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,83rd,6,133277778 +/- 1815081
11,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,80th,6,130324445 +/- 1490871
12,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,80th,4,129575000 +/- 1529978
13,/s/2+x+AMD+EPYC+74F3+24-Core,2 x AMD EPYC 74F3 24-Core,80th,3,129466667 +/- 2400694
14,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,77th,3,127877778 +/- 5342631
15,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,77th,9,127803704 +/- 5191217
16,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,76th,3,127644444 +/- 300617
17,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,76th,6,127066667 +/- 868460
18,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,76th,3,126944444 +/- 1646995
19,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,76th,5,126733333 +/- 1455068
21,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,74th,3,126126667 +/- 392598
22,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,68th,3,123800000 +/- 700000
23,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,68th,9,123670370 +/- 1441974
24,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,66th,15,122695556 +/- 1486546
25,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,66th,3,122666667 +/- 929157
26,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,65th,7,122147619 +/- 3404782
27,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,61st,15,120920000 +/- 658859
28,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,60th,3,120633333 +/- 305505
29,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,59th,4,120525000 +/- 2599199
30,/s/Intel+Xeon+Platinum+8380,Intel Xeon Platinum 8380,59th,10,120436667 +/- 162883
31,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,53rd,13,119284615 +/- 1118168
32,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,53rd,3,119266667 +/- 2145538
33,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,52nd,3,118733333 +/- 1844813
34,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,51st,3,118600000 +/- 11694016
36,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,47th,4,117350000 +/- 301232
37,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,47th,3,117266667 +/- 11750035
38,/s/AMD+EPYC+7453+28-Core,AMD EPYC 7453 28-Core,47th,6,116900000 +/- 2672826
39,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,46th,3,115722222 +/- 7018573
40,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,45th,9,115674074 +/- 5474709
41,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,45th,8,115629167 +/- 2602102
42,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,45th,11,115151515 +/- 3552507
43,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,44th,4,112875000 +/- 6758883
44,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,44th,3,112777778 +/- 1077721
45,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,42nd,3,111566667 +/- 115470
46,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,39th,4,109500000 +/- 927362
