,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i7-4790K,Intel Core i7-4790K,99th,27,9 +/- 1
1,/s/Intel+Core+i7-6700K,Intel Core i7-6700K,99th,3,10
2,/s/Intel+Core+i5-4670,Intel Core i5-4670,99th,21,10
3,/s/Intel+Core+i7-10510U,Intel Core i7-10510U,99th,5,10
4,/s/Intel+Core+i5-3570,Intel Core i5-3570,98th,4,10 +/- 1
5,/s/Intel+Core+i5-10210U,Intel Core i5-10210U,98th,11,10
6,/s/Intel+Pentium+G4600,Intel Pentium G4600,98th,3,10
7,/s/Intel+Core+i7-5775C,Intel Core i7-5775C,98th,19,10
8,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,98th,3,11 +/- 1
9,/s/Intel+Core+i5-6500,Intel Core i5-6500,98th,3,11
10,/s/Intel+Core+i7-4810MQ,Intel Core i7-4810MQ,97th,3,11
11,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,97th,16,11 +/- 1
12,/s/2+x+Intel+Xeon+Gold+6254,2 x Intel Xeon Gold 6254,97th,10,11
13,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,97th,6,11 +/- 1
14,/s/Intel+Core+i7-5960X,Intel Core i7-5960X,97th,13,11
15,/s/Intel+Core+i7-7700HQ,Intel Core i7-7700HQ,96th,4,11 +/- 1
16,/s/Intel+Core+i7-7500U,Intel Core i7-7500U,96th,3,11 +/- 1
17,/s/Intel+Core+i7-6700HQ,Intel Core i7-6700HQ,96th,3,12 +/- 1
18,/s/Intel+Pentium+G3260,Intel Pentium G3260,96th,3,12
19,/s/Intel+Core+i7-4870HQ,Intel Core i7-4870HQ,96th,3,12
20,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,96th,6,12 +/- 1
21,/s/Intel+Core+i5-4440,Intel Core i5-4440,96th,15,12
22,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,96th,3,12 +/- 1
23,/s/Intel+Xeon+E3-1240+V2,Intel Xeon E3-1240 V2,96th,4,12
24,/s/Intel+Xeon+E3-1230+V2,Intel Xeon E3-1230 V2,96th,9,12 +/- 1
25,/s/Intel+Core+i5-7200U,Intel Core i5-7200U,96th,3,12 +/- 1
26,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,96th,8,12 +/- 1
27,/s/Intel+Xeon+W3690,Intel Xeon W3690,95th,3,12
28,/s/2+x+Intel+Xeon+E5-2637+v2,2 x Intel Xeon E5-2637 v2,95th,14,12 +/- 1
29,/s/AMD+Ryzen+5+3600+6-Core,AMD Ryzen 5 3600 6-Core,95th,3,13
30,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,95th,5,13 +/- 1
31,/s/Intel+Core+i7+990X,Intel Core i7 990X,94th,6,13
32,/s/Intel+Core+i7-6500U,Intel Core i7-6500U,93rd,23,13 +/- 2
33,/s/Intel+Core+i7-3520M,Intel Core i7-3520M,92nd,4,14 +/- 2
34,/s/Intel+Core+i5-4200M,Intel Core i5-4200M,92nd,4,14 +/- 1
35,/s/Intel+Core+i5-2500,Intel Core i5-2500,92nd,3,14 +/- 1
36,/s/Intel+Core+i3-2120,Intel Core i3-2120,91st,24,15 +/- 2
37,/s/2+x+Intel+Xeon+E5-2630+v4,2 x Intel Xeon E5-2630 v4,91st,15,15 +/- 2
38,/s/Intel+Core+i7-2620M,Intel Core i7-2620M,90th,5,15 +/- 2
39,/s/Intel+Core+i7-3632QM,Intel Core i7-3632QM,89th,7,15 +/- 2
40,/s/Intel+Xeon+E5-2690+v2,Intel Xeon E5-2690 v2,89th,3,15
41,/s/Intel+Core+i3-4150,Intel Core i3-4150,89th,14,15 +/- 2
42,/s/Intel+Core+i3-2100,Intel Core i3-2100,88th,22,15 +/- 1
43,/s/Intel+Core+i3-4370,Intel Core i3-4370,88th,3,15
44,/s/Intel+Xeon+Platinum+8124M,Intel Xeon Platinum 8124M,87th,3,16 +/- 2
45,/s/Intel+Core+i5-4210U,Intel Core i5-4210U,87th,5,16 +/- 1
46,/s/Intel+Core+i5-3320M,Intel Core i5-3320M,86th,11,16 +/- 2
47,/s/AMD+EPYC+7501+32-Core,AMD EPYC 7501 32-Core,86th,5,16 +/- 2
48,/s/2+x+Intel+Xeon+E5-2680+v2,2 x Intel Xeon E5-2680 v2,84th,4,17 +/- 2
49,/s/Intel+Core+i5-5200U,Intel Core i5-5200U,84th,28,17 +/- 1
50,/s/Intel+Core+i7-3960X,Intel Core i7-3960X,83rd,4,17 +/- 1
51,/s/Intel+Core+i7-7700T,Intel Core i7-7700T,83rd,3,17
52,/s/Intel+Core+i7+950,Intel Core i7 950,82nd,4,17 +/- 2
53,/s/AMD+A10-7870K+Radeon+R7+12+Compute+Cores+4C,AMD A10-7870K Radeon R7 12 Compute Cores 4C,82nd,6,18
54,/s/AMD+Athlon+X4+860K+Quad+Core,AMD Athlon X4 860K Quad Core,81st,3,18
55,/s/Intel+Xeon+X5690,Intel Xeon X5690,81st,4,18 +/- 2
56,/s/2+x+Intel+Xeon+E5540,2 x Intel Xeon E5540,80th,12,19 +/- 2
57,/s/Intel+Core+i7+920,Intel Core i7 920,79th,4,19 +/- 1
58,/s/AMD+FX-8370+Eight-Core,AMD FX-8370 Eight-Core,79th,11,19
59,/s/Intel+Core+i3-5005U,Intel Core i3-5005U,78th,3,19 +/- 2
61,/s/Intel+Xeon+E5-2680+v3,Intel Xeon E5-2680 v3,69th,9,20 +/- 2
62,/s/Intel+Core+i3-5015U,Intel Core i3-5015U,68th,13,20 +/- 1
63,/s/2+x+Intel+Xeon+E5-2670+0,2 x Intel Xeon E5-2670 0,65th,10,20 +/- 3
64,/s/Intel+Xeon+Platinum+8163,Intel Xeon Platinum 8163,52nd,4,21 +/- 2
66,/s/2+x+Intel+Xeon+E5530,2 x Intel Xeon E5530,50th,4,21
67,/s/Intel+Core+i5+520M,Intel Core i5 520M,47th,4,21 +/- 3
68,/s/AMD+A10-6700+APU,AMD A10-6700 APU,46th,3,21 +/- 3
69,/s/Intel+Core+i3-3217U,Intel Core i3-3217U,45th,4,22 +/- 2
70,/s/2+x+Intel+Xeon+E5-2697+v2,2 x Intel Xeon E5-2697 v2,45th,4,22 +/- 1
71,/s/Intel+Xeon+E5-2609+0,Intel Xeon E5-2609 0,44th,4,22 +/- 2
72,/s/Intel+Xeon+E5-2690+0,Intel Xeon E5-2690 0,44th,3,23 +/- 1
73,/s/Intel+Core+2+Quad+Q9400,Intel Core 2 Quad Q9400,44th,3,23 +/- 2
74,/s/Intel+Xeon+E5645,Intel Xeon E5645,44th,3,23 +/- 1
75,/s/Intel+Xeon+L5420,Intel Xeon L5420,44th,7,23 +/- 1
76,/s/2+x+Intel+Xeon+E5-2420+v2,2 x Intel Xeon E5-2420 v2,43rd,3,23
77,/s/4+x+Intel+Xeon+E5-4650+0,4 x Intel Xeon E5-4650 0,43rd,4,23 +/- 2
78,/s/Intel+Core+i7-3517U,Intel Core i7-3517U,43rd,4,23 +/- 2
79,/s/2+x+Intel+Xeon+E5-2609+0,2 x Intel Xeon E5-2609 0,43rd,4,23 +/- 3
80,/s/2+x+Intel+Xeon+E5-26xx+v3,2 x Intel Xeon E5-26xx v3,42nd,9,24 +/- 1
