,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,99th,17,47 +/- 2
1,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,98th,7,50 +/- 1
2,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,96th,15,51 +/- 2
3,/s/2+x+AMD+EPYC+74F3+24-Core,2 x AMD EPYC 74F3 24-Core,96th,7,51 +/- 1
4,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,94th,5,52
5,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,93rd,3,52
6,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,93rd,11,53 +/- 1
7,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,92nd,32,53 +/- 1
8,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,90th,11,54 +/- 3
9,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,89th,11,54
10,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,87th,3,54
11,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,86th,5,55 +/- 1
12,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,86th,14,55 +/- 1
13,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,86th,5,55 +/- 2
14,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,84th,7,56 +/- 1
15,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,83rd,6,56
16,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,83rd,14,56 +/- 1
