,idproc,descproc,percentile,nbproc,perf
0,/s/2000GB+Seagate+ST2000NM000A-2J2,2000GB Seagate ST2000NM000A-2J2,100th,3,5811 +/- 37
1,/s/960GB+INTEL+SSDPED1D960GAY,960GB INTEL SSDPED1D960GAY,100th,9,970 +/- 31
2,/s/2+x+1000GB+Western+Digital+WDS100T1X0E-00AFY0,2 x 1000GB Western Digital WDS100T1X0E-00AFY0,100th,14,927 +/- 70
3,/s/2+x+960GB+SAMSUNG+MZQLB960HAJR-00007,2 x 960GB SAMSUNG MZQLB960HAJR-00007,100th,3,914 +/- 106
4,/s/1000GB+Western+Digital+WD_BLACK+SN850+1TB,1000GB Western Digital WD_BLACK SN850 1TB,100th,16,909 +/- 127
5,/s/299GB+PERC+H730+Mini,299GB PERC H730 Mini,100th,4,859 +/- 22
6,/s/300GB+INTEL+SSDSC2BB30,300GB INTEL SSDSC2BB30,100th,4,838 +/- 111
7,/s/1000GB+Sabrent+Rocket+4.0+Plus,1000GB Sabrent Rocket 4.0 Plus,98th,20,685 +/- 99
8,/s/1000GB+Corsair+Force+MP600,1000GB Corsair Force MP600,97th,5,633 +/- 58
9,/s/1000GB+Sabrent+Rocket+4.0+1TB,1000GB Sabrent Rocket 4.0 1TB,96th,12,607 +/- 61
10,/s/960GB+KXD51RUE960G+TOSHIBA,960GB KXD51RUE960G TOSHIBA,96th,3,595 +/- 17
11,/s/1000GB+Force+MP600,1000GB Force MP600,96th,7,577 +/- 19
12,/s/1000GB+Samsung+SSD+980+1TB,1000GB Samsung SSD 980 1TB,95th,4,553 +/- 7
13,/s/500GB+Seagate+FireCuda+520+SSD+ZP500GM30002,500GB Seagate FireCuda 520 SSD ZP500GM30002,95th,4,541 +/- 31
14,/s/440GB+SMC2108,440GB SMC2108,95th,5,533 +/- 47
15,/s/2+x+512GB+Western+Digital+CL+SN720+SDAQNTW-512G-2000,2 x 512GB Western Digital CL SN720 SDAQNTW-512G-2000,95th,3,511 +/- 2
16,/s/512GB+Western+Digital+PC+SN720+SDAPNTW-512G-1027,512GB Western Digital PC SN720 SDAPNTW-512G-1027,93rd,8,427 +/- 4
17,/s/2+x+2000GB+Toshiba+MKNSSDPE2TB-D8,2 x 2000GB Toshiba MKNSSDPE2TB-D8,93rd,3,418 +/- 26
18,/s/512GB+database,512GB database,91st,3,384 +/- 7
19,/s/4093GB+RAID_DISK,4093GB RAID_DISK,91st,5,369 +/- 53
20,/s/120GB+KINGSTON+SHFS37A,120GB KINGSTON SHFS37A,90th,3,355 +/- 8
21,/s/250GB+PERC+H710,250GB PERC H710,90th,4,347 +/- 21
22,/s/479GB+HW-SAS3408,479GB HW-SAS3408,89th,3,337 +/- 2
23,/s/479GB+HW-SAS3508,479GB HW-SAS3508,89th,11,337 +/- 33
24,/s/2+x+480GB+INTEL+SSDSC2KG48,2 x 480GB INTEL SSDSC2KG48,88th,4,317 +/- 6
25,/s/480GB+MR9361-8i,480GB MR9361-8i,88th,4,308 +/- 14
26,/s/7682GB+Micron_5200_MTFD,7682GB Micron_5200_MTFD,88th,4,302 +/- 3
27,/s/256GB+PCIe+SSD,256GB PCIe SSD,88th,31,302 +/- 30
28,/s/2398GB+HW-SAS3508,2398GB HW-SAS3508,86th,6,284 +/- 25
29,/s/1000GB+Western+Digital+WD10EZEX-21W,1000GB Western Digital WD10EZEX-21W,86th,3,282 +/- 8
30,/s/480GB+SMC3108,480GB SMC3108,86th,4,275 +/- 5
31,/s/240GB+Force+MP500,240GB Force MP500,85th,6,268 +/- 20
32,/s/3+x+239GB+PERC+H730P+Mini,3 x 239GB PERC H730P Mini,85th,9,268 +/- 3
33,/s/2+x+240GB+OCZ+VERTEX3,2 x 240GB OCZ VERTEX3,84th,3,265 +/- 5
34,/s/2396GB+MR9266-8i,2396GB MR9266-8i,84th,3,259 +/- 6
35,/s/240GB+INTEL+SSDSC2CT24,240GB INTEL SSDSC2CT24,83rd,12,254 +/- 3
36,/s/2396GB+MR9271-8i,2396GB MR9271-8i,83rd,4,254 +/- 29
37,/s/1000GB+DefaultValue0,1000GB DefaultValue0,83rd,3,250 +/- 7
38,/s/2+x+480GB+INTEL+SSDSCKJB48,2 x 480GB INTEL SSDSCKJB48,83rd,3,250 +/- 3
39,/s/512GB+PCIe+SSD,512GB PCIe SSD,83rd,23,250 +/- 17
