,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i5-8400,Intel Core i5-8400,100th,3,62602 +/- 247
1,/s/Intel+Core+i5-9400F,Intel Core i5-9400F,99th,3,64228 +/- 734
2,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,99th,7,64307 +/- 2674
3,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,98th,4,67800 +/- 662
4,/s/Intel+Core+i3-8100,Intel Core i3-8100,97th,3,69547 +/- 56
5,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,96th,6,71348 +/- 324
6,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,95th,8,73630 +/- 669
7,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,93rd,3,74271 +/- 70
8,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,91st,3,75950 +/- 410
9,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,90th,15,77504 +/- 1422
10,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,88th,6,79908 +/- 403
11,/s/Intel+Core+i5-4670,Intel Core i5-4670,87th,3,80617 +/- 1285
12,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,86th,13,81152 +/- 291
13,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,85th,7,81625 +/- 11296
14,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,84th,3,81752 +/- 84
15,/s/Intel+Core+i7-9700TE,Intel Core i7-9700TE,83rd,4,88529 +/- 1791
16,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,82nd,3,89443 +/- 1333
17,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,82nd,7,89567 +/- 74
18,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,80th,3,93163 +/- 855
19,/s/AMD+Ryzen+3+1300X,AMD Ryzen 3 1300X,80th,3,93847 +/- 217
20,/s/Intel+Core+i7-7900X,Intel Core i7-7900X,78th,3,96087 +/- 128
21,/s/Intel+Xeon+Gold+5217,Intel Xeon Gold 5217,78th,4,97335
22,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,77th,3,97587
23,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,76th,7,99795 +/- 4962
24,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,76th,3,101069 +/- 677
25,/s/Intel+Xeon+Silver+4215R,Intel Xeon Silver 4215R,76th,3,101598
27,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,75th,5,102063 +/- 2080
28,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,73rd,6,104489 +/- 1237
29,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,73rd,3,104686 +/- 556
30,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,73rd,3,105259 +/- 2634
31,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,73rd,3,105463
32,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,70th,4,107095
33,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,69th,8,107223 +/- 4085
34,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,69th,3,107769 +/- 480
35,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,68th,6,108091 +/- 813
36,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,67th,5,108205 +/- 787
37,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,67th,5,108370 +/- 296
38,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,67th,3,108482 +/- 201
39,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,63rd,3,112044 +/- 301
40,/s/Intel+Xeon+Silver+4214R,Intel Xeon Silver 4214R,63rd,3,112281
41,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,62nd,6,112603 +/- 604
42,/s/Intel+Xeon+Platinum+8280,Intel Xeon Platinum 8280,61st,4,114228 +/- 1992
43,/s/Intel+Core+i7-4790K,Intel Core i7-4790K,61st,3,114458 +/- 524
44,/s/Intel+Xeon+Gold+6258R,Intel Xeon Gold 6258R,61st,3,114831 +/- 794
45,/s/Intel+Xeon+Gold+5218,Intel Xeon Gold 5218,60th,6,116644 +/- 8097
46,/s/Intel+Xeon+Gold+5220R,Intel Xeon Gold 5220R,59th,3,116913 +/- 876
47,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,59th,3,117435 +/- 102
48,/s/AMD+Ryzen+7+1800X+Eight-Core,AMD Ryzen 7 1800X Eight-Core,58th,3,117632 +/- 405
49,/s/Intel+Xeon+E5-1680+v3,Intel Xeon E5-1680 v3,57th,3,118247 +/- 227
50,/s/AMD+Ryzen+5+2600+Six-Core,AMD Ryzen 5 2600 Six-Core,57th,3,119073 +/- 2776
51,/s/Intel+Xeon+E5-2609+v4,Intel Xeon E5-2609 v4,56th,4,119687 +/- 404
