,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,99th,32,546 +/- 32
1,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,99th,44,544 +/- 33
2,/s/Intel+Core+i9-10900KF,Intel Core i9-10900KF,98th,3,538 +/- 2
3,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,97th,38,531 +/- 22
4,/s/Intel+Core+i7-11700K,Intel Core i7-11700K,96th,3,523 +/- 25
5,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,96th,24,517 +/- 20
6,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,93rd,14,504 +/- 17
7,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,92nd,5,477 +/- 5
8,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,90th,5,449 +/- 34
9,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,90th,11,447 +/- 9
10,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,89th,5,444 +/- 4
11,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,89th,10,443 +/- 5
12,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,89th,19,443 +/- 35
13,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,89th,10,440 +/- 31
14,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,89th,11,440 +/- 27
15,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,88th,4,439
16,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,88th,4,438 +/- 2
17,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,88th,4,437 +/- 27
18,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,88th,7,437 +/- 1
19,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,87th,8,433 +/- 4
20,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,86th,4,431 +/- 3
21,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,85th,9,425 +/- 11
22,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,85th,20,424 +/- 16
23,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,83rd,24,420 +/- 8
24,/s/Intel+Core+i9-10885H,Intel Core i9-10885H,83rd,3,419 +/- 1
25,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,82nd,5,417 +/- 8
26,/s/Intel+Core+i9-9900,Intel Core i9-9900,81st,4,414 +/- 5
27,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,80th,17,410 +/- 10
28,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,80th,10,410 +/- 23
29,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,79th,10,408 +/- 8
30,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,79th,13,407 +/- 25
31,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,79th,4,407 +/- 6
32,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,79th,18,406 +/- 45
33,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,78th,24,405 +/- 18
