,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i7-9700K,Intel Core i7-9700K,100th,13,3
1,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,100th,10,4
2,/s/Intel+Core+i5-9600K,Intel Core i5-9600K,99th,3,4
3,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,99th,3,4
4,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,98th,20,4
5,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,98th,7,4
6,/s/Intel+Core+i7-8700,Intel Core i7-8700,97th,6,4
7,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,97th,14,4
8,/s/AMD+Ryzen+5+PRO+4650G,AMD Ryzen 5 PRO 4650G,96th,5,4
9,/s/Apple+M1,Apple M1,95th,4,5
10,/s/AMD+Ryzen+5+3600+6-Core,AMD Ryzen 5 3600 6-Core,95th,43,5
11,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,95th,8,5
12,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,95th,15,5
13,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,92nd,49,5
14,/s/Intel+Xeon+W-1270,Intel Xeon W-1270,90th,3,5
15,/s/AMD+Ryzen+5+2600X+Six-Core,AMD Ryzen 5 2600X Six-Core,90th,29,5
16,/s/Intel+Core+i9-8950HK,Intel Core i9-8950HK,88th,4,5 +/- 1
17,/s/Intel+Xeon+E5-2667+v4,Intel Xeon E5-2667 v4,88th,10,5
18,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,87th,17,5
19,/s/Intel+Xeon+E-2176M,Intel Xeon E-2176M,87th,3,5
20,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,86th,3,5
21,/s/AMD+Ryzen+7+3800X+8-Core,AMD Ryzen 7 3800X 8-Core,85th,3,5
22,/s/AMD+Ryzen+5+2600+Six-Core,AMD Ryzen 5 2600 Six-Core,85th,9,5
23,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,85th,5,6
24,/s/AMD+Ryzen+5+1600X+Six-Core,AMD Ryzen 5 1600X Six-Core,84th,4,6 +/- 1
25,/s/Intel+Core+i5-8400,Intel Core i5-8400,83rd,6,6 +/- 1
26,/s/AMD+Ryzen+5+1600+Six-Core,AMD Ryzen 5 1600 Six-Core,83rd,5,6
27,/s/Intel+Core+i7-6700K,Intel Core i7-6700K,83rd,12,6 +/- 1
28,/s/Intel+Core+i3-9100,Intel Core i3-9100,81st,3,6
29,/s/Intel+Core+i7-9850H,Intel Core i7-9850H,80th,7,6 +/- 1
30,/s/Intel+Core+i7-4790K,Intel Core i7-4790K,80th,16,6
31,/s/Intel+Xeon+Gold+6136,Intel Xeon Gold 6136,79th,9,6
32,/s/Intel+Core+i7-5930K,Intel Core i7-5930K,78th,3,6
33,/s/AMD+Ryzen+5+2400G+with+Radeon+Vega,AMD Ryzen 5 2400G with Radeon Vega,77th,3,6 +/- 1
34,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,77th,11,6
35,/s/Intel+Xeon+E5-1650+v2,Intel Xeon E5-1650 v2,77th,6,6
36,/s/Intel+Core+i7-4960X,Intel Core i7-4960X,76th,7,6
37,/s/AMD+Ryzen+5+2400G,AMD Ryzen 5 2400G,76th,19,6
38,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,76th,7,6
40,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,75th,3,7 +/- 1
41,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,75th,13,7 +/- 1
42,/s/Intel+Core+i7-3960X,Intel Core i7-3960X,74th,5,7
43,/s/Intel+Core+i5-8259U,Intel Core i5-8259U,74th,3,7
44,/s/Intel+Core+i7-4790,Intel Core i7-4790,72nd,6,7
45,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,71st,3,7
46,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,71st,34,7 +/- 1
47,/s/AMD+Ryzen+Threadripper+1950X+16-Core,AMD Ryzen Threadripper 1950X 16-Core,69th,11,7 +/- 1
48,/s/Intel+Core+i7-5775C,Intel Core i7-5775C,68th,3,7
49,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,68th,5,7
50,/s/Intel+Core+i7-7700T,Intel Core i7-7700T,67th,4,7 +/- 1
51,/s/Intel+Core+i7-3770K,Intel Core i7-3770K,67th,3,7
