,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,100th,19,284846 +/- 4149
1,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,99th,12,261099 +/- 11362
2,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,99th,12,260240 +/- 3900
3,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,99th,4,259263 +/- 18957
4,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,99th,3,258284 +/- 967
5,/s/2+x+AMD+EPYC+7543+32-Core,2 x AMD EPYC 7543 32-Core,98th,7,247758 +/- 3066
6,/s/2+x+AMD+EPYC+7642+48-Core,2 x AMD EPYC 7642 48-Core,97th,4,236712 +/- 9928
7,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,95th,33,213344 +/- 28013
8,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,94th,5,190152 +/- 189
9,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,93rd,30,184991 +/- 7013
10,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,92nd,7,168948 +/- 2185
11,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,91st,12,156756 +/- 8251
12,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,91st,7,156246 +/- 19023
13,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,89th,10,143387 +/- 13551
14,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,88th,10,142654 +/- 1471
15,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,87th,8,140659 +/- 747
16,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,84th,10,136076 +/- 8221
17,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,84th,11,134686 +/- 954
18,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,84th,36,134150 +/- 11287
19,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,83rd,3,127851 +/- 400
20,/s/2+x+AMD+EPYC+7352+24-Core,2 x AMD EPYC 7352 24-Core,83rd,4,124355 +/- 13115
21,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,82nd,10,120226 +/- 1192
22,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,81st,7,109873 +/- 760
23,/s/2+x+Intel+Xeon+Gold+6226R,2 x Intel Xeon Gold 6226R,79th,3,107063 +/- 1376
24,/s/2+x+AMD+EPYC+7302+16-Core,2 x AMD EPYC 7302 16-Core,79th,4,106715 +/- 9868
25,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,79th,27,105669 +/- 9107
26,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,78th,8,105397 +/- 2078
27,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,78th,6,104802 +/- 1776
28,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,77th,10,102859 +/- 1716
29,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,77th,14,102776 +/- 6863
31,/s/Intel+Xeon+Platinum+8380,Intel Xeon Platinum 8380,75th,11,98189 +/- 317
32,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,74th,5,95442 +/- 663
33,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,74th,14,94359 +/- 12550
34,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,73rd,7,86983 +/- 544
35,/s/AMD+EPYC+7532+32-Core,AMD EPYC 7532 32-Core,73rd,5,86919 +/- 548
36,/s/2+x+AMD+EPYC+7F32+8-Core,2 x AMD EPYC 7F32 8-Core,72nd,4,84031 +/- 755
37,/s/AMD+EPYC+7F72+24-Core,AMD EPYC 7F72 24-Core,71st,3,82640 +/- 3671
38,/s/AMD+EPYC+7443+24-Core,AMD EPYC 7443 24-Core,71st,3,81928 +/- 9466
39,/s/AMD+EPYC+7453+28-Core,AMD EPYC 7453 28-Core,71st,4,80255 +/- 10942
40,/s/AMD+EPYC+7542+32-Core,AMD EPYC 7542 32-Core,71st,4,80153 +/- 756
41,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,70th,8,77999 +/- 2883
42,/s/AMD+EPYC+7502+32-Core,AMD EPYC 7502 32-Core,70th,5,77998 +/- 449
43,/s/AMD+EPYC+7343+16-Core,AMD EPYC 7343 16-Core,69th,5,76178 +/- 537
44,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,68th,6,74995 +/- 977
45,/s/Intel+Xeon+Gold+6258R,Intel Xeon Gold 6258R,68th,3,74830 +/- 639
46,/s/AMD+EPYC+7402+24-Core,AMD EPYC 7402 24-Core,68th,6,74677 +/- 948
47,/s/Intel+Xeon+Platinum+8280,Intel Xeon Platinum 8280,68th,6,74550 +/- 477
48,/s/AMD+EPYC+7601+32-Core,AMD EPYC 7601 32-Core,68th,6,74407 +/- 1224
