,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,100th,12,193861 +/- 5542
1,/s/AMD+Radeon+RX+6800+XT,AMD Radeon RX 6800 XT,100th,84,160782
2,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,96th,10,152337 +/- 1336
3,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,95th,4,132189 +/- 268
4,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,94th,10,121620 +/- 1782
5,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,94th,10,112818 +/- 1257
6,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,93rd,6,105334 +/- 437
7,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,89th,6,92596 +/- 936
8,/s/NVIDIA+Quadro+RTX+4000,NVIDIA Quadro RTX 4000,84th,252,92169 +/- 508
9,/s/AMD+Radeon+RX+5700+XT,AMD Radeon RX 5700 XT,79th,84,81690
11,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,74th,6,81113 +/- 311
12,/s/eVGA+NVIDIA+GeForce+GTX+1660+Ti,eVGA NVIDIA GeForce GTX 1660 Ti,74th,6,66941 +/- 1603
13,/s/ASUS+NVIDIA+GeForce+GTX+1660,ASUS NVIDIA GeForce GTX 1660,73rd,4,59201
14,/s/ASUS+NVIDIA+GeForce+GTX+1650+SUPER,ASUS NVIDIA GeForce GTX 1650 SUPER,73rd,4,57687
15,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,73rd,4,56051
16,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,73rd,4,48445
17,/s/ASUS+NVIDIA+GeForce+GTX+1650,ASUS NVIDIA GeForce GTX 1650,73rd,4,39538
18,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,72nd,6,37186 +/- 301
19,/s/Apple+M1,Apple M1,67th,252,19211 +/- 279
20,/s/Intel+HD+530,Intel HD 530,53rd,420,10318 +/- 14
22,/s/Intel+HD+P630,Intel HD P630,34th,4,6088 +/- 53
23,/s/Intel+UHD+620,Intel UHD 620,34th,3,5785 +/- 114
25,/s/Intel+UHD+630,Intel UHD 630,6th,591,5147 +/- 21
