,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,100th,21,38 +/- 1
1,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,98th,12,32
2,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,98th,3,30
3,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,96th,27,27 +/- 3
4,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,95th,10,23
5,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,95th,3,22 +/- 1
6,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,94th,13,21 +/- 1
7,/s/2+x+Intel+Xeon+Gold+6258R,2 x Intel Xeon Gold 6258R,92nd,5,20
8,/s/2+x+AMD+EPYC+7543+32-Core,2 x AMD EPYC 7543 32-Core,91st,4,20 +/- 2
9,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,91st,11,20 +/- 1
10,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,91st,31,20
11,/s/2+x+AMD+EPYC+7642+48-Core,2 x AMD EPYC 7642 48-Core,90th,11,20 +/- 1
12,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,89th,5,19
13,/s/2+x+AMD+EPYC+7552+48-Core,2 x AMD EPYC 7552 48-Core,88th,6,17 +/- 1
14,/s/2+x+Intel+Xeon+Gold+6230R,2 x Intel Xeon Gold 6230R,86th,3,17
15,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,86th,12,17
16,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,85th,8,16
17,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,85th,3,16
18,/s/2+x+AMD+EPYC+74F3+24-Core,2 x AMD EPYC 74F3 24-Core,85th,3,16
19,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,84th,12,15
20,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,83rd,7,15
21,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,83rd,4,15 +/- 2
22,/s/Intel+Xeon+Platinum+8380,Intel Xeon Platinum 8380,83rd,9,15
23,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,81st,33,14
24,/s/2+x+AMD+EPYC+7532+32-Core,2 x AMD EPYC 7532 32-Core,80th,7,14
25,/s/2+x+AMD+EPYC+7502+32-Core,2 x AMD EPYC 7502 32-Core,80th,7,13
26,/s/2+x+Intel+Xeon+Gold+6254,2 x Intel Xeon Gold 6254,79th,4,13 +/- 2
27,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,78th,11,13
28,/s/2+x+AMD+EPYC+7542+32-Core,2 x AMD EPYC 7542 32-Core,77th,6,13
29,/s/2+x+Intel+Xeon+Platinum+8124M,2 x Intel Xeon Platinum 8124M,77th,3,13
30,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,76th,10,12
31,/s/2+x+AMD+EPYC+7452+32-Core,2 x AMD EPYC 7452 32-Core,76th,6,12 +/- 1
33,/s/2+x+Intel+Xeon+Gold+6138,2 x Intel Xeon Gold 6138,75th,6,12 +/- 1
34,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,75th,7,11
35,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,74th,10,11
36,/s/Intel+Xeon+Gold+6258R,Intel Xeon Gold 6258R,74th,4,11
37,/s/AMD+Ryzen+Threadripper+PRO+3975WX+32-Cores,AMD Ryzen Threadripper PRO 3975WX 32-Cores,73rd,3,11
38,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,73rd,15,11 +/- 2
39,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,73rd,14,11 +/- 1
40,/s/AMD+EPYC+7453+28-Core,AMD EPYC 7453 28-Core,72nd,3,11
41,/s/Intel+Xeon+Platinum+8280,Intel Xeon Platinum 8280,72nd,5,11
42,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,72nd,9,11 +/- 1
43,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,72nd,7,11
44,/s/AMD+EPYC+7443+24-Core,AMD EPYC 7443 24-Core,72nd,3,11
45,/s/2+x+AMD+EPYC+7402+24-Core,2 x AMD EPYC 7402 24-Core,71st,6,10 +/- 1
46,/s/AMD+EPYC+7532+32-Core,AMD EPYC 7532 32-Core,69th,11,10
47,/s/2+x+AMD+EPYC+7352+24-Core,2 x AMD EPYC 7352 24-Core,68th,6,10 +/- 1
48,/s/AMD+EPYC+7313+16-Core,AMD EPYC 7313 16-Core,67th,25,9
49,/s/AMD+EPYC+7502+32-Core,AMD EPYC 7502 32-Core,66th,8,9
50,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,64th,14,9
51,/s/AMD+EPYC+7542+32-Core,AMD EPYC 7542 32-Core,63rd,9,9
52,/s/AMD+EPYC+7452+32-Core,AMD EPYC 7452 32-Core,61st,7,9
53,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,61st,42,9 +/- 1
54,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,60th,9,8 +/- 1
55,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,60th,7,8
56,/s/2+x+Intel+Xeon+Gold+6250,2 x Intel Xeon Gold 6250,58th,3,8
57,/s/2+x+Intel+Xeon+Silver+4214R,2 x Intel Xeon Silver 4214R,58th,4,8
58,/s/AMD+EPYC+7F72+24-Core,AMD EPYC 7F72 24-Core,57th,8,8
59,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,55th,17,7
60,/s/AMD+EPYC+7402+24-Core,AMD EPYC 7402 24-Core,54th,3,7
61,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,53rd,9,7
62,/s/AMD+EPYC+7352+24-Core,AMD EPYC 7352 24-Core,53rd,6,7
63,/s/2+x+Intel+Xeon+E5-2630+v4,2 x Intel Xeon E5-2630 v4,52nd,4,7 +/- 1
64,/s/Intel+Xeon+Gold+5218R,Intel Xeon Gold 5218R,52nd,3,7
65,/s/Intel+Xeon+W-2295,Intel Xeon W-2295,52nd,3,7
67,/s/Intel+Core+i9-7960X,Intel Core i9-7960X,50th,24,6
68,/s/Intel+Xeon+Gold+5220R,Intel Xeon Gold 5220R,49th,4,6
69,/s/2+x+AMD+EPYC+7282+16-Core,2 x AMD EPYC 7282 16-Core,49th,6,6
70,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,48th,7,6
71,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,48th,11,6 +/- 1
72,/s/2+x+Intel+Xeon+Silver+4210,2 x Intel Xeon Silver 4210,46th,4,6
73,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,46th,6,6
74,/s/AMD+EPYC+7343+16-Core,AMD EPYC 7343 16-Core,46th,3,6
75,/s/2+x+Intel+Xeon+Silver+4210R,2 x Intel Xeon Silver 4210R,46th,3,6
76,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,46th,15,6
77,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,44th,10,5 +/- 1
78,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,43rd,13,5
79,/s/AMD+EPYC+7302+16-Core,AMD EPYC 7302 16-Core,42nd,3,5
