,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,99th,6,3
1,/s/ARMv8+Neoverse-N1+64-Core,ARMv8 Neoverse-N1 64-Core,98th,3,3
2,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,98th,16,3
3,/s/2+x+Intel+Xeon+Gold+6252N,2 x Intel Xeon Gold 6252N,98th,8,3
4,/s/POWER9+altivec+supported+44-Core,POWER9 altivec supported 44-Core,96th,4,4
5,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,96th,27,4 +/- 1
6,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,95th,3,4
7,/s/2+x+AMD+EPYC+7502+32-Core,2 x AMD EPYC 7502 32-Core,95th,4,4
8,/s/POWER9+44-Core,POWER9 44-Core,95th,9,4
9,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,94th,6,5
10,/s/AMD+EPYC+7601+32-Core,AMD EPYC 7601 32-Core,94th,5,5
11,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,93rd,48,5
12,/s/2+x+Intel+Xeon+E5-2682+v4,2 x Intel Xeon E5-2682 v4,91st,3,6
13,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,91st,47,6 +/- 1
14,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,88th,40,6
15,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,87th,22,7
16,/s/Intel+Core+i9-10900KF,Intel Core i9-10900KF,87th,4,7
17,/s/Intel+Core+i9-7960X,Intel Core i9-7960X,86th,6,7 +/- 1
18,/s/Intel+Xeon+W-2295,Intel Xeon W-2295,85th,3,7
19,/s/AMD+Ryzen+Threadripper+1950X+16-Core,AMD Ryzen Threadripper 1950X 16-Core,84th,4,7
20,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,83rd,47,8 +/- 1
21,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,83rd,8,8
22,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,83rd,31,8
23,/s/AMD+Ryzen+Threadripper+2920X+12-Core,AMD Ryzen Threadripper 2920X 12-Core,81st,6,8
24,/s/2+x+Intel+Xeon+E5-2680+v2,2 x Intel Xeon E5-2680 v2,80th,6,9
25,/s/AMD+EPYC+7351P+16-Core,AMD EPYC 7351P 16-Core,80th,13,9 +/- 1
26,/s/AMD+Ryzen+Threadripper+1920X+12-Core,AMD Ryzen Threadripper 1920X 12-Core,80th,15,9
27,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,80th,33,9
28,/s/2+x+Intel+Xeon+E5-2630+v4,2 x Intel Xeon E5-2630 v4,79th,5,9
29,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,79th,17,9
30,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,78th,7,9
31,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,78th,7,9
32,/s/Intel+Core+i7-11700K,Intel Core i7-11700K,77th,4,9
33,/s/Intel+Xeon+Platinum+8253,Intel Xeon Platinum 8253,77th,3,10
34,/s/AMD+EPYC+7281+16-Core,AMD EPYC 7281 16-Core,77th,4,10 +/- 1
35,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,76th,5,10
37,/s/2+x+Intel+Xeon+E5-2667+v3,2 x Intel Xeon E5-2667 v3,75th,4,10
38,/s/Intel+Xeon+E-2278G,Intel Xeon E-2278G,75th,6,11
39,/s/Intel+Core+i7-7900X,Intel Core i7-7900X,75th,3,11
40,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,74th,8,11
41,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,74th,35,11 +/- 1
42,/s/Intel+Core+i9-9820X,Intel Core i9-9820X,74th,6,11 +/- 1
