,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,97th,8,14
1,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,97th,5,15 +/- 1
2,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,95th,11,15 +/- 1
3,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,91st,8,16 +/- 1
4,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,84th,7,17
5,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,83rd,3,17 +/- 2
6,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,81st,18,17
7,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,79th,15,17 +/- 2
8,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,76th,6,18 +/- 1
10,/s/AMD+Ryzen+5+2600X+Six-Core,AMD Ryzen 5 2600X Six-Core,73rd,5,18 +/- 1
11,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,73rd,4,18
12,/s/AMD+Ryzen+Threadripper+1920X+12-Core,AMD Ryzen Threadripper 1920X 12-Core,73rd,3,18
13,/s/AMD+Ryzen+5+1600X+Six-Core,AMD Ryzen 5 1600X Six-Core,69th,4,19 +/- 1
14,/s/AMD+Ryzen+7+1800X+Eight-Core,AMD Ryzen 7 1800X Eight-Core,68th,8,19 +/- 1
15,/s/2+x+Intel+Xeon+Gold+6138,2 x Intel Xeon Gold 6138,67th,3,19
16,/s/AMD+Ryzen+Threadripper+1950X+16-Core,AMD Ryzen Threadripper 1950X 16-Core,64th,7,19 +/- 2
17,/s/AMD+Ryzen+5+2400G+with+Radeon+Vega,AMD Ryzen 5 2400G with Radeon Vega,64th,3,19 +/- 1
18,/s/2+x+Intel+Xeon+Gold+6140,2 x Intel Xeon Gold 6140,62nd,3,20
19,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,61st,3,20 +/- 1
20,/s/Intel+Core+i7-3770,Intel Core i7-3770,57th,4,20
22,/s/2+x+Intel+Xeon+E5-2680+v2,2 x Intel Xeon E5-2680 v2,46th,5,22
23,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,41st,12,24 +/- 3
24,/s/Intel+Core+i7-6700HQ,Intel Core i7-6700HQ,38th,4,26 +/- 3
25,/s/2+x+Intel+Xeon+E5-2683+v4,2 x Intel Xeon E5-2683 v4,37th,3,26
26,/s/2+x+Intel+Xeon+Silver+4110,2 x Intel Xeon Silver 4110,36th,3,26 +/- 3
27,/s/Intel+Core+i5+760,Intel Core i5 760,27th,3,29
29,/s/2+x+Intel+Xeon+E5-2680+0,2 x Intel Xeon E5-2680 0,21st,3,32
30,/s/Intel+Pentium+Silver+J5005,Intel Pentium Silver J5005,18th,4,34
31,/s/2+x+Intel+Xeon+E5420,2 x Intel Xeon E5420,11th,3,44
32,/s/ARMv7+rev+3+8-Core,ARMv7 rev 3 8-Core,4th,4,119 +/- 1
33,/s/ARMv7+rev+4+4-Core,ARMv7 rev 4 4-Core,2nd,4,263 +/- 21
