,idproc,descproc,percentile,nbproc,perf
0,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,100th,18,44.8 +/- 1.3
1,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,98th,7,38.3 +/- 0.3
2,/s/2+x+AMD+EPYC+74F3+24-Core,2 x AMD EPYC 74F3 24-Core,98th,3,37.8
3,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,97th,14,37.1 +/- 0.4
4,/s/2+x+AMD+EPYC+7543+32-Core,2 x AMD EPYC 7543 32-Core,96th,7,36.9 +/- 0.5
5,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,96th,13,36.7 +/- 0.2
6,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,95th,3,36.6 +/- 0.2
7,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,95th,8,36.6 +/- 0.3
8,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,95th,3,36.5 +/- 0.2
9,/s/2+x+AMD+EPYC+7642+48-Core,2 x AMD EPYC 7642 48-Core,94th,6,35.9 +/- 0.2
10,/s/2+x+AMD+EPYC+7532+32-Core,2 x AMD EPYC 7532 32-Core,92nd,9,35.4 +/- 0.9
11,/s/2+x+AMD+EPYC+7313+16-Core,2 x AMD EPYC 7313 16-Core,91st,3,33.8 +/- 0.5
12,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,90th,4,33.6 +/- 0.4
13,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,90th,5,33.6 +/- 0.2
14,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,89th,11,33.5 +/- 0.4
15,/s/2+x+AMD+EPYC+7552+48-Core,2 x AMD EPYC 7552 48-Core,89th,6,33.4 +/- 0.2
16,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,89th,3,33.3 +/- 0.9
17,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,88th,28,32.6 +/- 4.0
18,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,88th,5,32.0 +/- 0.2
19,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,88th,21,31.5 +/- 1.6
20,/s/2+x+AMD+EPYC+7402+24-Core,2 x AMD EPYC 7402 24-Core,87th,6,30.9 +/- 0.2
21,/s/2+x+AMD+EPYC+7542+32-Core,2 x AMD EPYC 7542 32-Core,86th,6,30.6 +/- 0.1
22,/s/2+x+AMD+EPYC+7452+32-Core,2 x AMD EPYC 7452 32-Core,85th,6,29.4 +/- 0.3
23,/s/2+x+AMD+EPYC+7352+24-Core,2 x AMD EPYC 7352 24-Core,84th,8,29.2 +/- 0.7
24,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,83rd,31,29.0 +/- 0.2
25,/s/2+x+Intel+Xeon+Gold+6258R,2 x Intel Xeon Gold 6258R,82nd,6,28.9 +/- 0.1
26,/s/2+x+AMD+EPYC+7302+16-Core,2 x AMD EPYC 7302 16-Core,81st,4,28.6 +/- 1.3
27,/s/2+x+Intel+Xeon+Gold+6230R,2 x Intel Xeon Gold 6230R,81st,3,28.2 +/- 0.3
28,/s/2+x+Intel+Xeon+Gold+6226R,2 x Intel Xeon Gold 6226R,79th,3,26.6
29,/s/2+x+AMD+EPYC+7F32+8-Core,2 x AMD EPYC 7F32 8-Core,78th,7,25.3 +/- 0.3
30,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,78th,13,24.9 +/- 1.1
31,/s/2+x+Intel+Xeon+Gold+6138,2 x Intel Xeon Gold 6138,77th,4,23.2 +/- 1.3
32,/s/Ampere+Altra+ARMv8+Neoverse-N1+80-Core,Ampere Altra ARMv8 Neoverse-N1 80-Core,76th,3,22.7 +/- 0.1
34,/s/ARMv8+Neoverse-N1+64-Core,ARMv8 Neoverse-N1 64-Core,75th,7,21.4
35,/s/2+x+Intel+Xeon+Silver+4214R,2 x Intel Xeon Silver 4214R,74th,4,20.7 +/- 0.1
36,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,74th,7,20.1
37,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,73rd,7,20.0
38,/s/2+x+Intel+Xeon+Gold+6250,2 x Intel Xeon Gold 6250,73rd,4,20.0
39,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,72nd,10,19.6
40,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,71st,7,19.4 +/- 0.9
41,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,70th,6,19.0
42,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,69th,4,18.8 +/- 0.6
43,/s/POWER9+44-Core,POWER9 44-Core,69th,10,18.4 +/- 1.8
44,/s/AMD+EPYC+7313+16-Core,AMD EPYC 7313 16-Core,69th,10,18.2 +/- 0.1
45,/s/AMD+EPYC+7343+16-Core,AMD EPYC 7343 16-Core,68th,3,18.1
46,/s/AMD+EPYC+7532+32-Core,AMD EPYC 7532 32-Core,67th,11,17.9 +/- 0.2
47,/s/2+x+Intel+Xeon+Silver+4210R,2 x Intel Xeon Silver 4210R,65th,3,17.7 +/- 0.1
48,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,65th,20,17.6
49,/s/2+x+Intel+Xeon+Silver+4210,2 x Intel Xeon Silver 4210,63rd,4,17.5 +/- 0.1
50,/s/AMD+EPYC+7453+28-Core,AMD EPYC 7453 28-Core,63rd,3,17.4
51,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,62nd,13,17.4 +/- 0.1
52,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,59th,28,17.1 +/- 0.6
53,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,58th,11,16.8 +/- 1.8
54,/s/AMD+EPYC+7F72+24-Core,AMD EPYC 7F72 24-Core,58th,18,16.8 +/- 0.8
55,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,58th,11,16.6 +/- 0.1
56,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,56th,3,16.4
57,/s/AMD+Ryzen+Threadripper+PRO+3975WX+32-Cores,AMD Ryzen Threadripper PRO 3975WX 32-Cores,56th,3,16.3 +/- 0.9
58,/s/2+x+AMD+EPYC+7252+8-Core,2 x AMD EPYC 7252 8-Core,56th,10,16.0 +/- 2.2
59,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,54th,18,15.7 +/- 0.1
60,/s/AMD+EPYC+7402+24-Core,AMD EPYC 7402 24-Core,53rd,3,15.6
61,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,52nd,19,15.4 +/- 0.2
62,/s/2+x+Intel+Xeon+Silver+4215R,2 x Intel Xeon Silver 4215R,52nd,4,15.3 +/- 0.1
63,/s/AMD+EPYC+7302P+16-Core,AMD EPYC 7302P 16-Core,51st,20,15.3 +/- 0.4
64,/s/AMD+EPYC+7542+32-Core,AMD EPYC 7542 32-Core,51st,9,15.2 +/- 0.1
66,/s/Intel+Xeon+Gold+6258R,Intel Xeon Gold 6258R,48th,5,14.8 +/- 0.1
67,/s/Intel+Xeon+Platinum+8280,Intel Xeon Platinum 8280,48th,7,14.7 +/- 0.1
68,/s/AMD+EPYC+7502+32-Core,AMD EPYC 7502 32-Core,48th,8,14.6 +/- 1.1
69,/s/Intel+Xeon+Gold+5220R,Intel Xeon Gold 5220R,46th,6,13.4 +/- 0.1
70,/s/AMD+EPYC+7262+8-Core,AMD EPYC 7262 8-Core,46th,6,13.3 +/- 0.3
71,/s/Intel+Xeon+Gold+5218R,Intel Xeon Gold 5218R,45th,3,13.2 +/- 0.2
72,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,44th,8,12.6 +/- 1.2
73,/s/AMD+EPYC+7352+24-Core,AMD EPYC 7352 24-Core,44th,6,12.6 +/- 1.5
74,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,41st,18,11.0 +/- 0.1
75,/s/Intel+Xeon+Silver+4214R,Intel Xeon Silver 4214R,38th,5,9.6 +/- 1.0
76,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,38th,5,9.3 +/- 0.8
77,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,36th,7,9.1
78,/s/AMD+EPYC+7282+16-Core,AMD EPYC 7282 16-Core,36th,12,9.0 +/- 0.1
79,/s/AMD+EPYC+7272+12-Core,AMD EPYC 7272 12-Core,34th,9,8.8 +/- 0.5
80,/s/AMD+EPYC+7232P+8-Core,AMD EPYC 7232P 8-Core,34th,21,8.7 +/- 0.1
81,/s/AMD+EPYC+7252+8-Core,AMD EPYC 7252 8-Core,33rd,4,8.7 +/- 0.3
82,/s/Intel+Xeon+Gold+5217,Intel Xeon Gold 5217,32nd,10,8.2 +/- 0.8
83,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,31st,15,7.8 +/- 0.2
84,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,30th,3,7.4 +/- 0.2
85,/s/Intel+Xeon+Silver+4215R,Intel Xeon Silver 4215R,30th,5,7.2 +/- 0.8
