,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,92nd,8,13.7 +/- 0.3
1,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,92nd,22,13.8 +/- 1.3
2,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,92nd,14,13.9 +/- 0.7
3,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,92nd,7,13.9 +/- 0.4
4,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,89th,8,14.6 +/- 0.4
5,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,87th,3,14.8
6,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,85th,10,15.3 +/- 0.1
7,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,83rd,7,16.1 +/- 0.1
8,/s/Intel+Core+i9-10885H,Intel Core i9-10885H,83rd,3,16.1 +/- 0.1
9,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,81st,3,16.2
10,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,80th,3,16.4
11,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,79th,4,16.7 +/- 0.1
12,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,78th,4,16.8
14,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,75th,6,17.2 +/- 0.2
15,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,74th,3,17.3 +/- 0.2
16,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,73rd,3,17.3
17,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,72nd,12,17.3 +/- 0.2
18,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,71st,5,17.4 +/- 0.1
19,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,70th,4,17.4 +/- 0.9
20,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,69th,8,17.5 +/- 0.3
21,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,69th,3,17.5
22,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,68th,3,17.5
23,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,64th,8,17.6 +/- 0.5
24,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,64th,3,17.9
