,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,100th,8,29 +/- 1
1,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,98th,3,30
2,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,98th,31,30 +/- 2
3,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,98th,11,30
4,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,97th,23,31 +/- 1
5,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,95th,12,31
6,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,94th,19,32 +/- 1
7,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,93rd,10,33 +/- 2
8,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,93rd,6,33 +/- 1
9,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,92nd,6,35
10,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,91st,17,35 +/- 1
11,/s/Intel+Core+i7-1185G7,Intel Core i7-1185G7,91st,3,35 +/- 1
12,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,89th,6,36
13,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,88th,3,36
14,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,87th,7,37 +/- 1
15,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,87th,6,37 +/- 1
16,/s/Intel+Core+i9-10885H,Intel Core i9-10885H,87th,6,37 +/- 1
17,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,87th,19,37 +/- 1
18,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,86th,24,37 +/- 3
19,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,84th,21,38 +/- 3
20,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,82nd,19,38 +/- 1
21,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,82nd,6,38 +/- 1
22,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,81st,7,39
23,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,79th,12,40 +/- 1
24,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,77th,4,40 +/- 1
25,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,76th,11,41 +/- 1
26,/s/Intel+Core+i3-10100,Intel Core i3-10100,76th,7,41 +/- 1
28,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,74th,4,42 +/- 1
29,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,74th,6,42
30,/s/AMD+EPYC+7F32+8-Core,AMD EPYC 7F32 8-Core,74th,6,42
31,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,74th,3,42 +/- 2
32,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,73rd,13,42 +/- 4
33,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,73rd,4,42 +/- 1
34,/s/Intel+Core+i7-8700B,Intel Core i7-8700B,73rd,4,42
35,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,73rd,3,42
