,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,99th,8,273 +/- 13
1,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,98th,15,268 +/- 4
2,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,96th,28,263 +/- 13
3,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,94th,4,259
4,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,94th,4,257 +/- 5
5,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,92nd,4,251 +/- 3
6,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,92nd,9,250 +/- 5
7,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,91st,6,242 +/- 1
8,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,90th,4,239 +/- 3
9,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,88th,6,228
10,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,88th,3,227 +/- 1
11,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,88th,3,227 +/- 1
12,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,87th,3,225
13,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,87th,3,225 +/- 1
14,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,87th,3,223 +/- 2
15,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,86th,3,222 +/- 5
16,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,86th,3,222
17,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,85th,3,220 +/- 2
18,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,84th,3,219 +/- 1
19,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,84th,3,219
20,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,83rd,3,217 +/- 2
21,/s/Intel+Core+i7-7740K,Intel Core i7-7740K,83rd,3,216 +/- 1
22,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,81st,11,213 +/- 8
23,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,81st,10,213 +/- 2
24,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,80th,6,212 +/- 2
25,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,80th,3,211
26,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,78th,4,205 +/- 9
27,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,76th,17,204 +/- 2
29,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,75th,3,201 +/- 1
30,/s/AMD+EPYC+7F32+8-Core,AMD EPYC 7F32 8-Core,74th,6,199 +/- 2
31,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,73rd,5,198 +/- 3
32,/s/Intel+Core+i3-10100,Intel Core i3-10100,73rd,3,198
33,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,73rd,5,198 +/- 3
34,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,72nd,3,195 +/- 6
35,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,72nd,3,190
36,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,71st,3,187
37,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,71st,4,187
38,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,70th,4,183 +/- 3
40,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,47th,3,180
41,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,46th,5,178 +/- 5
42,/s/Intel+Core+i5-8400,Intel Core i5-8400,46th,3,178 +/- 1
43,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,46th,4,178 +/- 1
44,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,46th,3,178
45,/s/Intel+Xeon+E3-1231+v3,Intel Xeon E3-1231 v3,46th,4,178
46,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,45th,4,177
47,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,44th,3,176
48,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,43rd,4,175 +/- 2
49,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,42nd,3,174
50,/s/Intel+Core+i3-7100,Intel Core i3-7100,42nd,4,174
51,/s/4+x+Intel+Xeon+Gold+6254,4 x Intel Xeon Gold 6254,42nd,4,174 +/- 1
52,/s/Intel+Xeon+E3-1245+v5,Intel Xeon E3-1245 v5,41st,4,173 +/- 1
53,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,41st,4,173
54,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,41st,4,173 +/- 6
55,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,40th,3,172 +/- 1
56,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,40th,4,172 +/- 1
57,/s/Intel+Core+i7-6800K,Intel Core i7-6800K,39th,3,171 +/- 1
58,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,39th,3,171
59,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,38th,4,166
60,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,38th,7,165 +/- 9
61,/s/AMD+Ryzen+5+2400G,AMD Ryzen 5 2400G,37th,4,164 +/- 1
62,/s/Intel+Core+i3-8100,Intel Core i3-8100,37th,4,162
63,/s/Intel+Core+i5-6500,Intel Core i5-6500,36th,3,161
64,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,35th,348,160 +/- 24
65,/s/AMD+Ryzen+3+1300X,AMD Ryzen 3 1300X,35th,3,160 +/- 1
66,/s/Intel+Xeon+E5-2687W+v3,Intel Xeon E5-2687W v3,35th,3,157 +/- 1
67,/s/AMD+Ryzen+3+2200G,AMD Ryzen 3 2200G,34th,3,156
68,/s/Intel+Core+i7-4960X,Intel Core i7-4960X,34th,3,153
69,/s/Intel+Core+i7-3770K,Intel Core i7-3770K,33rd,4,150
70,/s/Intel+Core+i3-4130,Intel Core i3-4130,33rd,3,150
71,/s/Intel+Xeon+Silver+4216,Intel Xeon Silver 4216,32nd,3,146 +/- 1
72,/s/AMD+Ryzen+3+3200U,AMD Ryzen 3 3200U,32nd,4,146 +/- 1
73,/s/AMD+Ryzen+7+1700+Eight-Core,AMD Ryzen 7 1700 Eight-Core,31st,3,144
74,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,31st,4,143
76,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,8th,4,135
77,/s/Intel+Xeon+E3-1235L+v5,Intel Xeon E3-1235L v5,8th,3,134
78,/s/Intel+Core+i7-2700K,Intel Core i7-2700K,7th,3,127
79,/s/AMD+EPYC+7551+32-Core,AMD EPYC 7551 32-Core,7th,3,127
80,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,5th,6,107 +/- 1
81,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,4th,6,85
82,/s/Intel+Xeon+E5-2609+v4,Intel Xeon E5-2609 v4,4th,3,78
83,/s/ARMv8+Cortex-A72+4-Core,ARMv8 Cortex-A72 4-Core,2nd,3,61
