,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,100th,17,53.9 +/- 1.4
1,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,100th,11,50.6 +/- 1.1
2,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,99th,12,49.5 +/- 0.7
3,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,99th,3,49.1 +/- 0.8
4,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,98th,3,48.5 +/- 1.3
5,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,97th,7,44.3 +/- 0.9
6,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,97th,5,44.3 +/- 0.2
7,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,95th,11,40.6 +/- 0.5
8,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,95th,10,40.6 +/- 1.2
9,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,95th,9,40.4 +/- 0.6
10,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,94th,4,40.3 +/- 0.6
11,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,92nd,7,38.7 +/- 0.2
12,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,91st,6,38.6 +/- 0.5
13,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,90th,10,37.4 +/- 0.8
14,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,90th,7,37.4 +/- 3.1
15,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,89th,3,37.3 +/- 0.4
16,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,89th,3,37.3 +/- 0.1
17,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,89th,6,37.0 +/- 4.4
18,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,88th,6,36.3 +/- 0.6
19,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,86th,10,34.7 +/- 2.8
20,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,85th,9,33.6 +/- 3.3
21,/s/AMD+EPYC+7542+32-Core,AMD EPYC 7542 32-Core,83rd,8,31.2 +/- 4.3
22,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,82nd,6,30.6 +/- 0.2
23,/s/AMD+EPYC+7443+24-Core,AMD EPYC 7443 24-Core,81st,3,29.8 +/- 0.1
24,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,80th,10,29.3 +/- 4.2
25,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,80th,5,28.9 +/- 3.2
26,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,80th,69,28.6 +/- 1.6
27,/s/AMD+EPYC+7453+28-Core,AMD EPYC 7453 28-Core,80th,3,28.6 +/- 0.3
