,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,100th,14,125
1,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,100th,7,101 +/- 1
2,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,100th,3,100
3,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,99th,15,96 +/- 5
4,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,98th,3,91
5,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,97th,30,89 +/- 6
6,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,96th,13,83
7,/s/2+x+AMD+EPYC+7642+48-Core,2 x AMD EPYC 7642 48-Core,95th,10,78 +/- 3
8,/s/2+x+AMD+EPYC+7552+48-Core,2 x AMD EPYC 7552 48-Core,95th,6,77 +/- 1
9,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,95th,8,77
10,/s/2+x+AMD+EPYC+7543+32-Core,2 x AMD EPYC 7543 32-Core,93rd,4,75 +/- 4
11,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,90th,5,71
12,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,90th,25,71 +/- 1
13,/s/2+x+Intel+Xeon+Gold+6258R,2 x Intel Xeon Gold 6258R,90th,7,71
14,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,89th,33,69 +/- 9
15,/s/2+x+Intel+Xeon+Platinum+8272CL,2 x Intel Xeon Platinum 8272CL,89th,4,67
16,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,89th,4,67
17,/s/2+x+AMD+EPYC+7542+32-Core,2 x AMD EPYC 7542 32-Core,88th,6,66
18,/s/2+x+AMD+EPYC+74F3+24-Core,2 x AMD EPYC 74F3 24-Core,88th,3,66 +/- 1
19,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,87th,3,63
20,/s/2+x+Intel+Xeon+Gold+6230R,2 x Intel Xeon Gold 6230R,87th,3,63
21,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,87th,7,63
22,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,86th,7,62 +/- 1
23,/s/2+x+Intel+Xeon+Platinum+8259L,2 x Intel Xeon Platinum 8259L,86th,5,61 +/- 2
24,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,84th,11,59 +/- 1
25,/s/2+x+AMD+EPYC+7532+32-Core,2 x AMD EPYC 7532 32-Core,84th,9,58 +/- 1
26,/s/2+x+AMD+EPYC+7502+32-Core,2 x AMD EPYC 7502 32-Core,84th,7,56 +/- 5
27,/s/2+x+AMD+EPYC+7452+32-Core,2 x AMD EPYC 7452 32-Core,84th,6,56
28,/s/AMD+EPYC+7702P+64-Core,AMD EPYC 7702P 64-Core,84th,3,56
29,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,84th,3,56
30,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,81st,23,54 +/- 4
31,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,81st,22,54 +/- 1
32,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,80th,10,50
33,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,80th,10,50
