,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,100th,14,1.5
1,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,99th,82,1.6
2,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,95th,24,1.7
3,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,88th,19,1.9
4,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,87th,19,2.1
5,/s/Zotac+NVIDIA+GeForce+RTX+2060+SUPER,Zotac NVIDIA GeForce RTX 2060 SUPER,87th,84,2.1
6,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,82nd,21,2.1
7,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,81st,8,2.1
8,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,81st,12,2.1
9,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,81st,19,2.1
10,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,80th,19,2.1
11,/s/NVIDIA+Quadro+RTX+4000,NVIDIA Quadro RTX 4000,80th,3,2.3
13,/s/NVIDIA+GeForce+GTX+1080+Ti,NVIDIA GeForce GTX 1080 Ti,54th,4,2.4 +/- 0.1
15,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,43rd,5,2.5
16,/s/NVIDIA+Quadro+RTX+5000+with+Max-Q+Design,NVIDIA Quadro RTX 5000 with Max-Q Design,39th,3,2.5
17,/s/eVGA+NVIDIA+GeForce+GTX+1660+SUPER,eVGA NVIDIA GeForce GTX 1660 SUPER,35th,11,2.6
18,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,35th,16,2.7
19,/s/eVGA+NVIDIA+GeForce+GTX+1660+Ti,eVGA NVIDIA GeForce GTX 1660 Ti,34th,8,3.1 +/- 0.1
21,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,12th,9,3.4
22,/s/MSI+NVIDIA+GeForce+GTX+1080+Ti,MSI NVIDIA GeForce GTX 1080 Ti,12th,84,3.4
23,/s/NVIDIA+GeForce+GTX+980+Ti,NVIDIA GeForce GTX 980 Ti,8th,6,3.6
24,/s/Zotac+NVIDIA+GeForce+GTX+1070+Ti,Zotac NVIDIA GeForce GTX 1070 Ti,7th,7,4.0 +/- 0.5
25,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,7th,8,4.1
26,/s/ASUS+NVIDIA+GeForce+GTX+1650+SUPER,ASUS NVIDIA GeForce GTX 1650 SUPER,7th,8,4.4
27,/s/ASUS+NVIDIA+GeForce+GTX+1660,ASUS NVIDIA GeForce GTX 1660,7th,6,4.5
28,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,6th,6,4.9
29,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,6th,10,5.0
30,/s/eVGA+NVIDIA+GeForce+GTX+970,eVGA NVIDIA GeForce GTX 970,6th,6,5.4
31,/s/ASUS+NVIDIA+GeForce+GTX+1650,ASUS NVIDIA GeForce GTX 1650,5th,7,6.8
32,/s/eVGA+NVIDIA+GeForce+GTX+1050+Ti,eVGA NVIDIA GeForce GTX 1050 Ti,5th,4,7.8
33,/s/eVGA+NVIDIA+GeForce+GTX+950,eVGA NVIDIA GeForce GTX 950,5th,7,8.3
34,/s/eVGA+NVIDIA+GeForce+GTX+960,eVGA NVIDIA GeForce GTX 960,5th,4,9.0
35,/s/NVIDIA+Quadro+P2000,NVIDIA Quadro P2000,5th,3,9.0
