,idproc,descproc,percentile,nbproc,perf
52,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,32nd,3,140
53,/s/Intel+Xeon+E5-2687W+v3,Intel Xeon E5-2687W v3,31st,3,137
54,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,31st,3,132
55,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,31st,3,130 +/- 1
56,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,30th,4,127 +/- 2
57,/s/Intel+Core+i5-8400,Intel Core i5-8400,29th,3,118
58,/s/Intel+Core+i7-7740K,Intel Core i7-7740K,28th,3,115
59,/s/AMD+Ryzen+5+PRO+4650G,AMD Ryzen 5 PRO 4650G,28th,4,115 +/- 3
60,/s/Intel+Core+i5-9400F,Intel Core i5-9400F,28th,4,114 +/- 1
61,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,28th,4,114 +/- 1
62,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,27th,3,111
63,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,26th,7,108 +/- 5
65,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,25th,3,106 +/- 4
66,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,24th,9,105 +/- 3
67,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,23rd,3,99
68,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,23rd,4,98
69,/s/Intel+Core+i3-10100,Intel Core i3-10100,22nd,3,96
70,/s/Intel+Core+i7-6800K,Intel Core i7-6800K,21st,3,95
71,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,21st,4,91 +/- 6
72,/s/AMD+Ryzen+7+1700+Eight-Core,AMD Ryzen 7 1700 Eight-Core,20th,3,90 +/- 1
73,/s/Intel+Core+i7-1185G7,Intel Core i7-1185G7,20th,6,89 +/- 5
74,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,18th,3,88
75,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,17th,12,87 +/- 4
76,/s/Intel+Xeon+E3-1245+v5,Intel Xeon E3-1245 v5,17th,6,87
77,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,16th,8,86 +/- 9
78,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,16th,5,86 +/- 2
79,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,15th,3,84
80,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,14th,6,81 +/- 2
81,/s/Intel+Xeon+E3-1260L+v5,Intel Xeon E3-1260L v5,13th,3,79
82,/s/Intel+Xeon+E3-1231+v3,Intel Xeon E3-1231 v3,12th,3,78
83,/s/Intel+Core+i3-8100,Intel Core i3-8100,12th,3,78
84,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,11th,4,75 +/- 1
85,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,10th,3,74
86,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,9th,5,71 +/- 8
87,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,9th,7,71 +/- 3
88,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,9th,3,70
89,/s/Intel+Core+i5-6500,Intel Core i5-6500,9th,3,69
90,/s/AMD+Ryzen+5+2400G,AMD Ryzen 5 2400G,7th,5,65
91,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,7th,5,64 +/- 9
92,/s/Intel+Core+i5-4670,Intel Core i5-4670,6th,3,62
93,/s/Intel+Xeon+E5-2609+v4,Intel Xeon E5-2609 v4,6th,3,61 +/- 1
94,/s/AMD+Ryzen+3+1300X,AMD Ryzen 3 1300X,6th,3,59 +/- 1
95,/s/Intel+Xeon+E3-1235L+v5,Intel Xeon E3-1235L v5,5th,3,58
96,/s/AMD+Ryzen+3+2200G,AMD Ryzen 3 2200G,4th,3,57 +/- 1
97,/s/Intel+Core+i3-7100,Intel Core i3-7100,3rd,3,51
98,/s/Intel+Core+i7-5600U,Intel Core i7-5600U,3rd,3,34
99,/s/AMD+Ryzen+3+3200U,AMD Ryzen 3 3200U,2nd,3,28
100,/s/Intel+Core+i3-4130,Intel Core i3-4130,2nd,3,26
