,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,100th,3,20.7 +/- 0.2
1,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,99th,4,21.2 +/- 0.2
2,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,96th,8,22.1 +/- 0.3
3,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,93rd,6,22.9 +/- 0.3
4,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,90th,5,24.2 +/- 0.4
5,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,89th,3,24.5 +/- 0.2
6,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,87th,3,25.1 +/- 0.4
7,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,83rd,4,25.5 +/- 0.2
8,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,83rd,3,25.8 +/- 0.5
9,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,82nd,3,25.8 +/- 0.6
10,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,82nd,3,25.9 +/- 0.2
11,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,79th,3,26.1 +/- 0.1
12,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,79th,3,26.2 +/- 0.1
13,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,78th,3,26.3 +/- 0.3
15,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,75th,6,26.6 +/- 0.4
16,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,73rd,3,26.9 +/- 0.3
17,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,72nd,3,27.1 +/- 0.4
18,/s/Intel+Core+i3-10100,Intel Core i3-10100,69th,3,27.8 +/- 0.2
19,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,67th,3,28.1 +/- 0.9
20,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,67th,3,28.2 +/- 0.3
21,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,66th,3,28.9 +/- 0.1
22,/s/Intel+Core+i5-8400,Intel Core i5-8400,64th,3,29.8 +/- 0.3
23,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,63rd,3,30.1 +/- 0.3
24,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,60th,4,30.9 +/- 0.7
25,/s/Intel+Core+i3-8100,Intel Core i3-8100,59th,4,31.3 +/- 0.5
26,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,57th,3,31.8
27,/s/AMD+Ryzen+3+2200G,AMD Ryzen 3 2200G,56th,4,31.9 +/- 0.4
28,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,53rd,3,32.7 +/- 0.2
29,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,51st,4,33.8 +/- 0.1
31,/s/Intel+Core+i5-6500,Intel Core i5-6500,49th,4,34.1 +/- 0.7
32,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,49th,5,34.4 +/- 0.3
33,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,44th,6,36.2 +/- 0.5
34,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,43rd,3,36.5 +/- 1.7
35,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,40th,3,37.5 +/- 0.2
36,/s/AMD+Ryzen+7+1700+Eight-Core,AMD Ryzen 7 1700 Eight-Core,40th,3,37.7 +/- 2.4
37,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,40th,3,37.7 +/- 0.7
38,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,35th,6,39.1 +/- 0.9
39,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,34th,3,39.8 +/- 0.5
40,/s/Intel+Xeon+E3-1235L+v5,Intel Xeon E3-1235L v5,31st,3,41.6 +/- 0.4
41,/s/AMD+Ryzen+3+3200U,AMD Ryzen 3 3200U,29th,3,41.8 +/- 0.2
42,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,27th,4,42.4 +/- 0.3
44,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,25th,4,43.3 +/- 1.5
45,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,23rd,4,44.3 +/- 0.2
46,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,22nd,4,45.1 +/- 3.4
47,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,16th,3,46.9 +/- 0.1
48,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,15th,5,47.6 +/- 4.6
49,/s/Intel+Xeon+Silver+4216,Intel Xeon Silver 4216,14th,3,47.9 +/- 0.8
50,/s/Intel+Core+i7-4960X,Intel Core i7-4960X,13th,3,49.0 +/- 4.6
51,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,13th,6,49.9 +/- 1.1
52,/s/Intel+Xeon+E5-2687W+v3,Intel Xeon E5-2687W v3,10th,3,51.7 +/- 1.4
53,/s/Intel+Core+i7-6800K,Intel Core i7-6800K,8th,3,55.6 +/- 0.3
54,/s/Intel+Core+i7-3770K,Intel Core i7-3770K,5th,4,57.5 +/- 0.9
55,/s/Intel+Xeon+E5-2609+v4,Intel Xeon E5-2609 v4,2nd,3,73.0 +/- 1.0
