,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,78th,14,0.12644 +/- 0.00623
2,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,75th,8,0.13361 +/- 0.00723
3,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,74th,78,0.14021 +/- 0.00544
4,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,73rd,11,0.14115 +/- 0.01349
5,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,64th,9,0.14496 +/- 0.00567
6,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,63rd,8,0.14665 +/- 0.00545
7,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,63rd,10,0.14767 +/- 0.00339
8,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,62nd,13,0.15041 +/- 0.01747
9,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,59th,8,0.15746 +/- 0.00376
10,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,59th,5,0.15957 +/- 0.00444
11,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,59th,9,0.16048 +/- 0.00486
12,/s/NVIDIA+GeForce+GTX+1080+Ti,NVIDIA GeForce GTX 1080 Ti,57th,3,0.16776 +/- 0.00854
13,/s/Gigabyte+NVIDIA+GeForce+RTX+2070+SUPER,Gigabyte NVIDIA GeForce RTX 2070 SUPER,56th,79,0.17462
15,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,39th,4,0.19607 +/- 0.00650
16,/s/NVIDIA+Quadro+RTX+5000+with+Max-Q+Design,NVIDIA Quadro RTX 5000 with Max-Q Design,36th,3,0.22171 +/- 0.00068
17,/s/NVIDIA+GeForce+RTX+2070+with+Max-Q+Design,NVIDIA GeForce RTX 2070 with Max-Q Design,34th,84,0.22867
19,/s/NVIDIA+Quadro+P2000,NVIDIA Quadro P2000,13th,3,0.58687 +/- 0.00123
20,/s/eVGA+NVIDIA+GeForce+GTX+950,eVGA NVIDIA GeForce GTX 950,12th,3,0.68751 +/- 0.03160
