,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,98th,6,158
1,/s/AMD+Radeon+RX+6800,AMD Radeon RX 6800,94th,7,144 +/- 17
2,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,90th,7,139 +/- 9
3,/s/NVIDIA+GeForce+RTX+3070+Ti,NVIDIA GeForce RTX 3070 Ti,85th,3,118
4,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,79th,6,107 +/- 1
6,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,69th,6,93 +/- 2
7,/s/AMD+Radeon+RX+5600+OEM,AMD Radeon RX 5600 OEM,64th,5,87 +/- 2
8,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,54th,7,73 +/- 2
10,/s/Sapphire+AMD+Radeon+RX+5600+OEM,Sapphire AMD Radeon RX 5600 OEM,44th,5,68 +/- 6
11,/s/eVGA+NVIDIA+GeForce+GTX+1660+SUPER,eVGA NVIDIA GeForce GTX 1660 SUPER,29th,3,51
13,/s/AMD+Radeon+RX+64,AMD Radeon RX 64,17th,26,47 +/- 4
