,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,98th,4,92.0 +/- 2.0
1,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,90th,5,86.3 +/- 0.5
2,/s/NVIDIA+GeForce+GTX+980+Ti,NVIDIA GeForce GTX 980 Ti,82nd,7,79.9 +/- 0.9
3,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,76th,6,70.5 +/- 0.9
5,/s/eVGA+NVIDIA+GeForce+GTX+970,eVGA NVIDIA GeForce GTX 970,62nd,7,61.5 +/- 5.5
6,/s/Sapphire+AMD+Radeon+R9+Fury,Sapphire AMD Radeon R9 Fury,57th,3,47.5 +/- 1.1
7,/s/AMD+Radeon+HD+7700,AMD Radeon HD 7700,54th,3,45.4 +/- 0.3
9,/s/Sapphire+AMD+Radeon+R9+FURY,Sapphire AMD Radeon R9 FURY,50th,5,43.5 +/- 3.1
10,/s/eVGA+NVIDIA+GeForce+GTX+960,eVGA NVIDIA GeForce GTX 960,43rd,7,35.0 +/- 3.0
11,/s/AMD+Radeon+RX+480,AMD Radeon RX 480,31st,3,28.6 +/- 0.8
13,/s/XFX+AMD+Radeon+R9+285,XFX AMD Radeon R9 285,17th,5,19.1 +/- 1.0
