,idproc,descproc,percentile,nbproc,perf
0,/s/ASUS+NVIDIA+GeForce+GTX+1080,ASUS NVIDIA GeForce GTX 1080,100th,89,148 +/- 5
1,/s/eVGA+NVIDIA+GeForce+GTX+1080,eVGA NVIDIA GeForce GTX 1080,98th,257,125 +/- 17
2,/s/Gigabyte+NVIDIA+GeForce+GTX+1070,Gigabyte NVIDIA GeForce GTX 1070,98th,171,123 +/- 6
3,/s/MSI+NVIDIA+GeForce+GTX+1070,MSI NVIDIA GeForce GTX 1070,98th,176,123 +/- 5
4,/s/Gigabyte+NVIDIA+GeForce+GTX+980+Ti,Gigabyte NVIDIA GeForce GTX 980 Ti,97th,252,120 +/- 9
5,/s/eVGA+NVIDIA+GeForce+GTX+980+Ti,eVGA NVIDIA GeForce GTX 980 Ti,96th,8,119 +/- 14
6,/s/ASUS+NVIDIA+GeForce+GTX+1070,ASUS NVIDIA GeForce GTX 1070,96th,260,119 +/- 3
7,/s/MSI+NVIDIA+GeForce+GTX+1080+Ti,MSI NVIDIA GeForce GTX 1080 Ti,96th,169,116 +/- 6
8,/s/MSI+NVIDIA+GeForce+GTX+1070+Ti,MSI NVIDIA GeForce GTX 1070 Ti,95th,84,110
9,/s/MSI+NVIDIA+GeForce+GTX+980+Ti,MSI NVIDIA GeForce GTX 980 Ti,95th,4,110 +/- 9
10,/s/NVIDIA+GeForce+GTX+980+Ti,NVIDIA GeForce GTX 980 Ti,94th,29,106 +/- 4
11,/s/ASUS+NVIDIA+GeForce+GTX+1080+with+Max-Q+Design,ASUS NVIDIA GeForce GTX 1080 with Max-Q Design,94th,85,106
12,/s/MSI+NVIDIA+GeForce+GTX+980,MSI NVIDIA GeForce GTX 980,91st,85,97
13,/s/Zotac+NVIDIA+GeForce+GTX+1060+6GB,Zotac NVIDIA GeForce GTX 1060 6GB,90th,174,95 +/- 1
14,/s/Sapphire+AMD+Radeon+R9+Fury,Sapphire AMD Radeon R9 Fury,88th,28,94 +/- 1
15,/s/MSI+NVIDIA+GeForce+GTX+1080,MSI NVIDIA GeForce GTX 1080,88th,87,94
16,/s/Gigabyte+NVIDIA+GeForce+GTX+1060+3GB,Gigabyte NVIDIA GeForce GTX 1060 3GB,88th,86,94
17,/s/AMD+Radeon+R9+Fury,AMD Radeon R9 Fury,88th,253,93 +/- 2
18,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,88th,36,93 +/- 3
19,/s/ASUS+NVIDIA+GeForce+GTX+1080+Ti,ASUS NVIDIA GeForce GTX 1080 Ti,87th,86,91 +/- 1
20,/s/NVIDIA+GeForce+GTX+1060+6GB,NVIDIA GeForce GTX 1060 6GB,85th,266,88 +/- 13
21,/s/Gigabyte+NVIDIA+GeForce+GTX+970,Gigabyte NVIDIA GeForce GTX 970,82nd,605,86 +/- 4
22,/s/Gigabyte+NVIDIA+GeForce+GTX+1080+Ti,Gigabyte NVIDIA GeForce GTX 1080 Ti,82nd,86,86
23,/s/eVGA+NVIDIA+GeForce+GTX+970,eVGA NVIDIA GeForce GTX 970,82nd,215,86 +/- 2
24,/s/ASUS+NVIDIA+GeForce+GTX+1060,ASUS NVIDIA GeForce GTX 1060,81st,172,85 +/- 1
