,idproc,descproc,percentile,nbproc,perf
0,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,99th,5,49 +/- 2
1,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,98th,5,50
2,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,97th,5,51
3,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,95th,6,55
4,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,91st,12,60
5,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,91st,10,64
6,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,87th,3,66
7,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,86th,5,67 +/- 1
8,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,85th,5,78
9,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,85th,5,78
10,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,81st,5,80 +/- 1
11,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,81st,5,81
12,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,78th,5,84 +/- 1
13,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,77th,6,86 +/- 2
15,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,75th,5,87
16,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,74th,4,92 +/- 1
17,/s/AMD+EPYC+7532+32-Core,AMD EPYC 7532 32-Core,73rd,5,93
18,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,71st,7,99 +/- 3
19,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,71st,3,101 +/- 1
20,/s/AMD+EPYC+7542+32-Core,AMD EPYC 7542 32-Core,68th,4,103
21,/s/AMD+EPYC+7F72+24-Core,AMD EPYC 7F72 24-Core,68th,3,103 +/- 3
22,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,66th,5,106
23,/s/Intel+Xeon+Gold+6258R,Intel Xeon Gold 6258R,65th,3,107
24,/s/Intel+Xeon+Platinum+8280,Intel Xeon Platinum 8280,64th,3,108 +/- 1
25,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,63rd,5,110
26,/s/2+x+AMD+EPYC+7272+12-Core,2 x AMD EPYC 7272 12-Core,61st,5,113 +/- 1
27,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,57th,5,117 +/- 1
