,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,100th,96,359 +/- 12
1,/s/eVGA+NVIDIA+GeForce+RTX+3090,eVGA NVIDIA GeForce RTX 3090,100th,85,291
2,/s/NVIDIA+GeForce+RTX+3070+Ti,NVIDIA GeForce RTX 3070 Ti,100th,85,276
3,/s/Sapphire+AMD+Radeon+RX+6800,Sapphire AMD Radeon RX 6800,100th,12,269 +/- 2
4,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,100th,19,265 +/- 23
5,/s/Gigabyte+NVIDIA+GeForce+RTX+3090,Gigabyte NVIDIA GeForce RTX 3090,100th,84,264
6,/s/AMD+Radeon+RX+6800+XT,AMD Radeon RX 6800 XT,100th,88,248
7,/s/MSI+NVIDIA+GeForce+RTX+3090,MSI NVIDIA GeForce RTX 3090,99th,84,237
8,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,99th,8,218 +/- 3
9,/s/Gigabyte+NVIDIA+GeForce+RTX+2080+SUPER,Gigabyte NVIDIA GeForce RTX 2080 SUPER,98th,4,214 +/- 13
10,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,97th,12,210 +/- 6
11,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,97th,348,206 +/- 13
12,/s/NVIDIA+GeForce+RTX+2080,NVIDIA GeForce RTX 2080,97th,176,205 +/- 12
13,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,97th,8,204 +/- 20
14,/s/eVGA+NVIDIA+GeForce+RTX+2080+SUPER,eVGA NVIDIA GeForce RTX 2080 SUPER,97th,13,203 +/- 12
15,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,96th,8,199 +/- 2
16,/s/Gigabyte+NVIDIA+GeForce+RTX+2070+SUPER,Gigabyte NVIDIA GeForce RTX 2070 SUPER,96th,256,197 +/- 3
17,/s/NVIDIA+GeForce+RTX+2080+Super,NVIDIA GeForce RTX 2080 Super,96th,421,195 +/- 14
18,/s/eVGA+NVIDIA+GeForce+RTX+2070+SUPER,eVGA NVIDIA GeForce RTX 2070 SUPER,96th,4,193 +/- 6
19,/s/Zotac+NVIDIA+GeForce+RTX+2080+Ti,Zotac NVIDIA GeForce RTX 2080 Ti,95th,84,190
20,/s/NVIDIA+Quadro+RTX+6000,NVIDIA Quadro RTX 6000,94th,86,174
21,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,92nd,3,166
22,/s/AMD+Radeon+RX+5700+XT,AMD Radeon RX 5700 XT,92nd,6,166 +/- 10
23,/s/Gigabyte+NVIDIA+GeForce+GTX+1080+Ti,Gigabyte NVIDIA GeForce GTX 1080 Ti,91st,85,164
24,/s/NVIDIA+GeForce+RTX+2070,NVIDIA GeForce RTX 2070,91st,173,164 +/- 18
25,/s/Gigabyte+NVIDIA+GeForce+RTX+3060,Gigabyte NVIDIA GeForce RTX 3060,91st,80,164
26,/s/ASUS+NVIDIA+GeForce+GTX+1080,ASUS NVIDIA GeForce GTX 1080,91st,88,164 +/- 1
