,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,93rd,28,5.1 +/- 0.1
1,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,91st,20,5.2 +/- 0.3
2,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,91st,22,5.3 +/- 0.2
3,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,91st,15,5.4 +/- 0.2
4,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,89th,14,5.5 +/- 0.5
5,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,88th,5,5.7 +/- 0.2
6,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,86th,7,6.2 +/- 0.3
7,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,85th,5,6.2 +/- 0.1
8,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,84th,5,6.3 +/- 0.2
9,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,83rd,13,6.3 +/- 0.1
10,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,82nd,37,6.4 +/- 0.2
11,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,81st,7,6.4 +/- 0.1
12,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,79th,5,6.5 +/- 0.4
13,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,78th,19,6.5 +/- 0.1
14,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,78th,19,6.5 +/- 0.3
15,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,78th,31,6.5 +/- 0.3
16,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,77th,15,6.6 +/- 0.2
17,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,76th,32,6.6 +/- 0.3
19,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,72nd,16,6.8 +/- 0.3
20,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,72nd,27,6.8 +/- 0.3
21,/s/Intel+Core+i9-10885H,Intel Core i9-10885H,71st,4,6.9 +/- 0.6
22,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,71st,4,6.9
23,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,71st,12,6.9 +/- 0.7
24,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,70th,3,7.0 +/- 0.2
25,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,70th,34,7.0 +/- 0.6
26,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,69th,10,7.1 +/- 0.2
27,/s/Intel+Core+i3-10100,Intel Core i3-10100,69th,10,7.1 +/- 0.1
28,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,68th,4,7.2
29,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,67th,8,7.2 +/- 0.5
30,/s/AMD+Ryzen+3+3100+4-Core,AMD Ryzen 3 3100 4-Core,67th,5,7.3 +/- 0.1
31,/s/Intel+Core+i9-7960X,Intel Core i9-7960X,64th,12,7.5 +/- 0.2
32,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,64th,6,7.6 +/- 0.1
33,/s/Intel+Core+i9-7940X,Intel Core i9-7940X,61st,8,7.8 +/- 0.1
34,/s/Intel+Pentium+Gold+G6400,Intel Pentium Gold G6400,61st,6,7.8 +/- 0.1
35,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,61st,8,7.8 +/- 0.1
36,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,60th,12,7.9 +/- 0.4
37,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,60th,12,7.9 +/- 0.9
38,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,60th,3,7.9 +/- 0.1
39,/s/AMD+Ryzen+5+2600X+Six-Core,AMD Ryzen 5 2600X Six-Core,59th,4,7.9 +/- 0.1
40,/s/Intel+Core+i5-9400F,Intel Core i5-9400F,58th,7,8.0 +/- 0.3
41,/s/Intel+Core+i5-8400,Intel Core i5-8400,58th,8,8.1 +/- 0.8
