,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,99th,4,53 +/- 2
1,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,96th,3,54
2,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,94th,14,54 +/- 1
3,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,90th,6,57
4,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,87th,3,66
5,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,86th,7,67 +/- 2
6,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,81st,3,81
7,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,77th,9,83 +/- 12
8,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,76th,9,85 +/- 3
10,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,72nd,5,98 +/- 1
11,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,67th,4,103
12,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,66th,3,112
13,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,62nd,4,122
14,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,58th,7,124
15,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,57th,11,128 +/- 7
16,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,53rd,3,135 +/- 7
18,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,50th,3,144 +/- 1
19,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,49th,3,148
20,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,47th,3,149
21,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,46th,4,150 +/- 1
22,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,44th,3,161 +/- 1
23,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,42nd,3,194 +/- 1
24,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,41st,4,195 +/- 1
25,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,39th,3,208 +/- 1
26,/s/Intel+Xeon+Silver+4216,Intel Xeon Silver 4216,37th,3,236 +/- 19
27,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,35th,4,253 +/- 1
28,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,32nd,3,264 +/- 1
29,/s/Intel+Core+i5-8400,Intel Core i5-8400,30th,3,277 +/- 1
30,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,29th,3,285 +/- 2
31,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,27th,5,323 +/- 5
33,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,24th,3,335
34,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,22nd,4,351 +/- 1
35,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,21st,3,362
36,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,20th,4,391 +/- 2
37,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,17th,4,404 +/- 1
38,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,17th,4,404 +/- 2
39,/s/Intel+Core+i3-8100,Intel Core i3-8100,14th,3,437 +/- 4
40,/s/Intel+Xeon+E3-1231+v3,Intel Xeon E3-1231 v3,13th,3,439 +/- 11
41,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,10th,3,480 +/- 1
42,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,9th,3,500 +/- 7
43,/s/AMD+FX-8150+Eight-Core,AMD FX-8150 Eight-Core,7th,4,566 +/- 8
44,/s/Intel+Xeon+E3-1235L+v5,Intel Xeon E3-1235L v5,5th,3,581 +/- 4
45,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,4th,4,584 +/- 11
46,/s/Intel+Core+i3-7100,Intel Core i3-7100,2nd,3,678 +/- 1
