,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+5+3600+6-Core,AMD Ryzen 5 3600 6-Core,87th,3,13721 +/- 6
1,/s/AMD+FX-9590+Eight-Core,AMD FX-9590 Eight-Core,80th,3,12546 +/- 142
2,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,79th,3,11315 +/- 13
4,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,44th,3,6191 +/- 299
5,/s/Intel+Core+i9-10885H,Intel Core i9-10885H,41st,3,5897 +/- 41
6,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,26th,9,3675 +/- 144
8,/s/Intel+Core+i7-9700TE,Intel Core i7-9700TE,22nd,3,1990 +/- 7
9,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,21st,6,1775
10,/s/Intel+Core+i7-6770HQ,Intel Core i7-6770HQ,7th,4,1066 +/- 13
11,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,6th,8,1039 +/- 5
12,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,3rd,3,438
