,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3080+Ti,NVIDIA GeForce RTX 3080 Ti,100th,52,224438
1,/s/AMD+Radeon+RX+6800,AMD Radeon RX 6800,100th,5,200249 +/- 1423
2,/s/Gigabyte+NVIDIA+GeForce+GTX+1080+Ti,Gigabyte NVIDIA GeForce GTX 1080 Ti,100th,257,187728 +/- 13624
3,/s/MSI+NVIDIA+GeForce+GTX+1080+Ti,MSI NVIDIA GeForce GTX 1080 Ti,100th,341,174357 +/- 10010
4,/s/ASUS+NVIDIA+GeForce+GTX+1080+Ti,ASUS NVIDIA GeForce GTX 1080 Ti,99th,175,167364 +/- 4255
5,/s/eVGA+NVIDIA+GeForce+GTX+1080+Ti,eVGA NVIDIA GeForce GTX 1080 Ti,98th,425,164978 +/- 9936
6,/s/MSI+AMD+Radeon+RX+5600+OEM,MSI AMD Radeon RX 5600 OEM,98th,84,158253
7,/s/ASUS+NVIDIA+GeForce+GTX+1080+with+Max-Q+Design,ASUS NVIDIA GeForce GTX 1080 with Max-Q Design,95th,86,147560 +/- 339
8,/s/MSI+NVIDIA+GeForce+GTX+1080,MSI NVIDIA GeForce GTX 1080,95th,174,143401 +/- 361
9,/s/Gigabyte+NVIDIA+GeForce+GTX+1070,Gigabyte NVIDIA GeForce GTX 1070,95th,426,143055 +/- 8168
10,/s/eVGA+NVIDIA+GeForce+GTX+1070,eVGA NVIDIA GeForce GTX 1070,95th,257,141893 +/- 8068
11,/s/MSI+NVIDIA+GeForce+GTX+1070+Ti,MSI NVIDIA GeForce GTX 1070 Ti,95th,85,140912
12,/s/Zotac+NVIDIA+GeForce+GTX+1070+Ti,Zotac NVIDIA GeForce GTX 1070 Ti,95th,86,139916
13,/s/Gigabyte+NVIDIA+GeForce+GTX+980+Ti,Gigabyte NVIDIA GeForce GTX 980 Ti,94th,338,139168 +/- 12183
14,/s/ASUS+NVIDIA+GeForce+GTX+1070,ASUS NVIDIA GeForce GTX 1070,94th,436,139017 +/- 6725
15,/s/MSI+NVIDIA+GeForce+RTX+2070+SUPER,MSI NVIDIA GeForce RTX 2070 SUPER,94th,51,138952
16,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,94th,3,136296 +/- 82
17,/s/NVIDIA+GP102,NVIDIA GP102,94th,84,135845
18,/s/eVGA+NVIDIA+GeForce+GTX+1070+Ti,eVGA NVIDIA GeForce GTX 1070 Ti,93rd,85,133211
19,/s/Gigabyte+NVIDIA+GeForce+GTX+1080,Gigabyte NVIDIA GeForce GTX 1080,92nd,343,130662 +/- 13105
20,/s/Zotac+NVIDIA+GeForce+GTX+1070,Zotac NVIDIA GeForce GTX 1070,92nd,87,129732
21,/s/MSI+NVIDIA+GeForce+RTX+2080+Ti,MSI NVIDIA GeForce RTX 2080 Ti,91st,84,125497
22,/s/NVIDIA+GeForce+GTX+1070+Ti,NVIDIA GeForce GTX 1070 Ti,90th,169,120219 +/- 15627
23,/s/NVIDIA+GeForce+GTX+1070+with+Max-Q+Design,NVIDIA GeForce GTX 1070 with Max-Q Design,89th,87,120111 +/- 270
24,/s/eVGA+NVIDIA+GeForce+RTX+2080+Ti,eVGA NVIDIA GeForce RTX 2080 Ti,89th,85,118108
25,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,88th,3,112943 +/- 2441
26,/s/ASUS+NVIDIA+GeForce+GTX+1060+6GB,ASUS NVIDIA GeForce GTX 1060 6GB,87th,269,110885 +/- 3010
27,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,86th,176,109782 +/- 10011
28,/s/Zotac+NVIDIA+GeForce+GTX+1060+6GB,Zotac NVIDIA GeForce GTX 1060 6GB,86th,259,109430 +/- 11364
29,/s/Gigabyte+NVIDIA+GeForce+GTX+1060+3GB,Gigabyte NVIDIA GeForce GTX 1060 3GB,86th,256,108281 +/- 3881
30,/s/Gigabyte+NVIDIA+GeForce+RTX+2080,Gigabyte NVIDIA GeForce RTX 2080,85th,84,106764
31,/s/MSI+NVIDIA+GeForce+GTX+1060+6GB,MSI NVIDIA GeForce GTX 1060 6GB,84th,515,106123 +/- 4130
32,/s/eVGA+NVIDIA+GeForce+GTX+1060+6GB,eVGA NVIDIA GeForce GTX 1060 6GB,84th,435,105972 +/- 6912
33,/s/MSI+NVIDIA+GeForce+RTX+2080,MSI NVIDIA GeForce RTX 2080,83rd,168,104784 +/- 917
34,/s/eVGA+NVIDIA+GeForce+RTX+2070+SUPER,eVGA NVIDIA GeForce RTX 2070 SUPER,83rd,86,104480
35,/s/NVIDIA+Quadro+RTX+4000,NVIDIA Quadro RTX 4000,82nd,3,103870 +/- 407
36,/s/MSI+NVIDIA+GeForce+GTX+1060,MSI NVIDIA GeForce GTX 1060,82nd,344,103348 +/- 3443
37,/s/NVIDIA+GeForce+GTX+1060+6GB,NVIDIA GeForce GTX 1060 6GB,81st,431,103095 +/- 4549
38,/s/NVIDIA+GeForce+RTX+2080+with+Max-Q+Design,NVIDIA GeForce RTX 2080 with Max-Q Design,79th,84,100241
39,/s/ASUS+NVIDIA+GeForce+RTX+2060,ASUS NVIDIA GeForce RTX 2060,79th,170,100175 +/- 3372
40,/s/HIS+AMD+Radeon+RX+56,HIS AMD Radeon RX 56,79th,84,100061
41,/s/eVGA+NVIDIA+GeForce+GTX+1060+3GB,eVGA NVIDIA GeForce GTX 1060 3GB,78th,169,98842 +/- 4297
42,/s/Zotac+NVIDIA+GeForce+GTX+980,Zotac NVIDIA GeForce GTX 980,78th,87,98475 +/- 754
43,/s/NVIDIA+GeForce+GTX+1060+with+Max-Q+Design,NVIDIA GeForce GTX 1060 with Max-Q Design,77th,430,96252 +/- 8003
44,/s/MSI+NVIDIA+GeForce+GTX+1060+3GB,MSI NVIDIA GeForce GTX 1060 3GB,77th,89,96135 +/- 2216
45,/s/MSI+AMD+Radeon+R9+290X,MSI AMD Radeon R9 290X,77th,85,95360
46,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,77th,183,94994 +/- 10228
47,/s/Gigabyte+NVIDIA+GeForce+RTX+2060,Gigabyte NVIDIA GeForce RTX 2060,76th,86,94544
48,/s/ASUS+NVIDIA+GeForce+GTX+1060+3GB,ASUS NVIDIA GeForce GTX 1060 3GB,76th,256,94338 +/- 8491
49,/s/NVIDIA+GeForce+GTX+1060+3GB,NVIDIA GeForce GTX 1060 3GB,76th,169,94269 +/- 687
51,/s/Zotac+NVIDIA+GeForce+RTX+2060,Zotac NVIDIA GeForce RTX 2060,75th,84,92819
52,/s/Gigabyte+NVIDIA+GeForce+GTX+970,Gigabyte NVIDIA GeForce GTX 970,74th,1195,92688 +/- 7086
53,/s/Zotac+NVIDIA+GeForce+GTX+970,Zotac NVIDIA GeForce GTX 970,72nd,88,90249 +/- 218
54,/s/MSI+NVIDIA+GeForce+GTX+970,MSI NVIDIA GeForce GTX 970,72nd,776,89799 +/- 3818
55,/s/Gigabyte+NVIDIA+GeForce+GTX+1660,Gigabyte NVIDIA GeForce GTX 1660,72nd,84,88729
56,/s/NVIDIA+GeForce+GTX+970,NVIDIA GeForce GTX 970,71st,103,87887 +/- 4193
57,/s/NVIDIA+GeForce+GTX+1660+Ti,NVIDIA GeForce GTX 1660 Ti,71st,3,87425 +/- 593
58,/s/Gigabyte+AMD+Radeon+RX+470,Gigabyte AMD Radeon RX 470,71st,258,87122 +/- 11082
59,/s/Sapphire+NVIDIA+GeForce+GTX+1660+Ti,Sapphire NVIDIA GeForce GTX 1660 Ti,71st,86,86866
60,/s/Sapphire+AMD+Radeon+R9+FURY,Sapphire AMD Radeon R9 FURY,71st,94,86631 +/- 6396
61,/s/HIS+AMD+Radeon+RX+470,HIS AMD Radeon RX 470,70th,12,84238 +/- 8105
62,/s/Gigabyte+AMD+Radeon+RX+480,Gigabyte AMD Radeon RX 480,69th,3,81926 +/- 2365
63,/s/Sapphire+AMD+Radeon+RX+480,Sapphire AMD Radeon RX 480,69th,5,81325 +/- 2877
64,/s/Gigabyte+NVIDIA+GeForce+GTX+970+SLI,Gigabyte NVIDIA GeForce GTX 970 SLI,69th,5,80774 +/- 4835
65,/s/XFX+AMD+Radeon+RX+470,XFX AMD Radeon RX 470,69th,4,80513 +/- 5353
66,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,69th,84,78468
67,/s/MSI+NVIDIA+GeForce+GTX+980M,MSI NVIDIA GeForce GTX 980M,69th,5,78231 +/- 2686
68,/s/ASUS+NVIDIA+GeForce+RTX+2060+SUPER,ASUS NVIDIA GeForce RTX 2060 SUPER,69th,25,77294 +/- 1931
69,/s/NVIDIA+GeForce+GTX+1080+with+Max-Q+Design,NVIDIA GeForce GTX 1080 with Max-Q Design,69th,169,77154 +/- 1538
70,/s/AMD+Radeon+Pro+WX+7100,AMD Radeon Pro WX 7100,68th,5,75699 +/- 10653
71,/s/eVGA+NVIDIA+GeForce+GTX+780+Ti,eVGA NVIDIA GeForce GTX 780 Ti,67th,252,74406 +/- 1840
