,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+Quadro+RTX+4000,NVIDIA Quadro RTX 4000,100th,168,41881
1,/s/AMD+Vega+20,AMD Vega 20,100th,4,40837 +/- 479
2,/s/Gigabyte+AMD+Radeon+RX+5500,Gigabyte AMD Radeon RX 5500,100th,3,39549 +/- 299
3,/s/MSI+AMD+Radeon+RX+470,MSI AMD Radeon RX 470,99th,4,37914 +/- 2753
4,/s/AMD+Navi+10,AMD Navi 10,99th,11,37268 +/- 1956
5,/s/Gigabyte+AMD+Radeon+RX+550,Gigabyte AMD Radeon RX 550,99th,5,30219 +/- 1267
6,/s/NVIDIA+GeForce+GTX+1050+Ti,NVIDIA GeForce GTX 1050 Ti,99th,3,28063 +/- 174
7,/s/NVIDIA+Quadro+T1000,NVIDIA Quadro T1000,99th,84,27770
8,/s/AMD+Radeon+RX+56,AMD Radeon RX 56,96th,88,24318 +/- 191
9,/s/Sapphire+AMD+Radeon+HD+4870,Sapphire AMD Radeon HD 4870,95th,4,23720 +/- 136
10,/s/AMD+Radeon+RX+Vega+64,AMD Radeon RX Vega 64,87th,168,20150 +/- 2079
11,/s/NVIDIA+GeForce+GT+430,NVIDIA GeForce GT 430,87th,886,20102 +/- 820
12,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,83rd,169,19019 +/- 2098
13,/s/MSI+NVIDIA+GeForce+GTX+1080+Ti,MSI NVIDIA GeForce GTX 1080 Ti,81st,84,18553
14,/s/Intel+Iris+Plus+655,Intel Iris Plus 655,80th,84,18414
15,/s/Intel+HD+530,Intel HD 530,79th,504,18341 +/- 1374
16,/s/AMD+Radeon+RX+550,AMD Radeon RX 550,78th,336,18187 +/- 1119
17,/s/Apple+M1,Apple M1,78th,252,18139
19,/s/AMD+Radeon+RX+580,AMD Radeon RX 580,70th,170,16474 +/- 2447
20,/s/XFX+AMD+Radeon+R9+290,XFX AMD Radeon R9 290,66th,84,15891
21,/s/Sapphire+AMD+Radeon+HD+6450,Sapphire AMD Radeon HD 6450,66th,21,15860 +/- 461
22,/s/Intel+UHD+630,Intel UHD 630,63rd,428,15030 +/- 669
23,/s/AMD+Radeon+Vega+3,AMD Radeon Vega 3,63rd,84,14972
24,/s/NVIDIA+GeForce+GTX+660,NVIDIA GeForce GTX 660,59th,85,14695
25,/s/AMD+Radeon+R9+Fury,AMD Radeon R9 Fury,56th,252,13999 +/- 511
26,/s/Intel+HD+620,Intel HD 620,53rd,90,12736 +/- 209
27,/s/NVIDIA+Quadro+RTX+6000,NVIDIA Quadro RTX 6000,52nd,20,11973 +/- 486
28,/s/Intel+4th+Gen+Core+IGP,Intel 4th Gen Core IGP,51st,84,10732
29,/s/AMD+Radeon+Pro+450,AMD Radeon Pro 450,51st,168,10172
31,/s/Intel+HD+5000,Intel HD 5000,49th,336,9897 +/- 83
32,/s/NVIDIA+GeForce+210,NVIDIA GeForce 210,46th,85,9630
33,/s/AMD+Radeon+HD+7700,AMD Radeon HD 7700,43rd,85,7760
34,/s/NVIDIA+GeForce+GTX+760,NVIDIA GeForce GTX 760,40th,252,7080 +/- 92
35,/s/Intel+HD+500,Intel HD 500,40th,3,7072 +/- 191
36,/s/Intel+2nd+Generation+Core+Family+IGP,Intel 2nd Generation Core Family IGP,39th,169,6671 +/- 453
37,/s/Gigabyte+NVIDIA+GeForce+GTX+650+Ti,Gigabyte NVIDIA GeForce GTX 650 Ti,38th,168,6136 +/- 48
38,/s/Intel+UHD+605,Intel UHD 605,38th,3,6118 +/- 73
39,/s/Intel+3rd+Gen+Core,Intel 3rd Gen Core,36th,171,5767 +/- 234
40,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,35th,85,5285
41,/s/AMD+ATI+Radeon+X1950+GT,AMD ATI Radeon X1950 GT,34th,84,4875
42,/s/NVIDIA+GeForce+GTX+1070+Ti,NVIDIA GeForce GTX 1070 Ti,34th,84,4748
43,/s/NVIDIA+Quadro+RTX+5000,NVIDIA Quadro RTX 5000,33rd,85,4005
44,/s/AMD+Mobility+Radeon+HD+4200,AMD Mobility Radeon HD 4200,31st,168,3378 +/- 423
45,/s/NVIDIA+GeForce+9600M+GT,NVIDIA GeForce 9600M GT,31st,170,3374 +/- 13
46,/s/AMD+Mobility+Radeon+HD+3200,AMD Mobility Radeon HD 3200,31st,84,3060
47,/s/Intel+Atom+Z36xxx,Intel Atom Z36xxx,29th,84,2563
48,/s/Intel+82Q35+IGP,Intel 82Q35 IGP,27th,84,2411
49,/s/Intel+i945GME,Intel i945GME,27th,168,2339 +/- 1
51,/s/NVIDIA+GeForce+9400,NVIDIA GeForce 9400,25th,258,2279 +/- 16
52,/s/Intel+GMA+950,Intel GMA 950,24th,87,2089
53,/s/Intel+82945G,Intel 82945G,23rd,85,1550
54,/s/Intel+82G33,Intel 82G33,21st,84,1296
55,/s/Intel+Mobile+4+IGP,Intel Mobile 4 IGP,20th,9,1229 +/- 147
56,/s/AMD+Radeon+Xpress+1200,AMD Radeon Xpress 1200,20th,3,1206 +/- 94
57,/s/Intel+Mobile+915GM,Intel Mobile 915GM,15th,7,1098 +/- 8
58,/s/PowerVR+SGX545,PowerVR SGX545,15th,1008,1091 +/- 70
59,/s/AMD+Radeon+HD+6300,AMD Radeon HD 6300,11th,173,926 +/- 86
