,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+32+GB+DDR4-2667MT,2 x 32 GB DDR4-2667MT,99th,3,32
1,/s/4+x+8+GB+DDR4-3600MT,4 x 8 GB DDR4-3600MT,97th,5,61
3,/s/8+x+GB+DDR4-3200MT,8 x GB DDR4-3200MT,60th,182,70 +/- 2
4,/s/8+x+8192+MB+DDR4-3200MT,8 x 8192 MB DDR4-3200MT,60th,64,70 +/- 2
6,/s/4+x+16+GB+DDR4-2933MT,4 x 16 GB DDR4-2933MT,26th,33,74
8,/s/4+x+16384+MB+DDR4-2933MT,4 x 16384 MB DDR4-2933MT,21st,43,75 +/- 5
9,/s/8+x+4096+MB+DDR4-2667MT,8 x 4096 MB DDR4-2667MT,16th,3,91
10,/s/16+x+32+GB+DDR4-2666MT,16 x 32 GB DDR4-2666MT,13th,6,92
11,/s/8+x+16+GB+DDR4-3200MT,8 x 16 GB DDR4-3200MT,3rd,9,120 +/- 12
