,idproc,descproc,percentile,nbproc,perf
0,/s/1024GB+Toshiba+KXG60ZNV1T02,1024GB Toshiba KXG60ZNV1T02,100th,12,10275 +/- 165
1,/s/4+x+Samsung+SSD+970+PRO,4 x Samsung SSD 970 PRO,100th,3,9961 +/- 201
2,/s/Sabrent+Rocket+4.0+1TB,Sabrent Rocket 4.0 1TB,100th,3,9915 +/- 1034
3,/s/240GB+Force+MP300,240GB Force MP300,100th,4,9650 +/- 159
4,/s/2000GB+Corsair+Force+MP600,2000GB Corsair Force MP600,100th,14,9287 +/- 146
5,/s/1000GB+Western+Digital+WD_BLACK+SN850+1TB,1000GB Western Digital WD_BLACK SN850 1TB,100th,4,9204 +/- 64
6,/s/118GB+INTEL+SSDPEK1W120GA,118GB INTEL SSDPEK1W120GA,100th,6,8509 +/- 1098
7,/s/500GB+CT500P2SSD8,500GB CT500P2SSD8,100th,8,8405 +/- 1112
8,/s/240GB+Corsair+Force+MP510,240GB Corsair Force MP510,100th,8,8243 +/- 737
9,/s/2+x+2000GB+Toshiba+MKNSSDPE2TB-D8,2 x 2000GB Toshiba MKNSSDPE2TB-D8,100th,3,8122 +/- 1130
10,/s/500GB+Seagate+FireCuda+520+SSD+ZP500GM30002,500GB Seagate FireCuda 520 SSD ZP500GM30002,100th,4,8112 +/- 150
11,/s/128GB+THNSN5128GPU7+TOSHIBA,128GB THNSN5128GPU7 TOSHIBA,99th,21,7975 +/- 836
12,/s/1000GB+Force+MP600,1000GB Force MP600,99th,10,7740 +/- 813
13,/s/512GB+Kioxia+KXG60ZNV512G,512GB Kioxia KXG60ZNV512G,98th,6,7581 +/- 151
14,/s/2+x+480GB+XF1230-1A0480,2 x 480GB XF1230-1A0480,98th,5,7545 +/- 41
15,/s/512GB+SAMSUNG+MZVKW512HMJP-00000,512GB SAMSUNG MZVKW512HMJP-00000,98th,4,7540 +/- 132
16,/s/KBG40ZPZ512G+NVMe+TOSHIBA,KBG40ZPZ512G NVMe TOSHIBA,98th,4,7445 +/- 94
17,/s/1920GB+Seagate+IronWolf510+ZP1920NM30001-2S9303,1920GB Seagate IronWolf510 ZP1920NM30001-2S9303,98th,3,7390 +/- 233
18,/s/120GB+OCZ+TRION100,120GB OCZ TRION100,97th,25,7353 +/- 587
19,/s/Samsung+SSD+970+EVO+Plus,Samsung SSD 970 EVO Plus,97th,52,7283 +/- 1024
20,/s/240GB+TOSHIBA+A100,240GB TOSHIBA A100,97th,5,7254 +/- 350
21,/s/2+x+1000GB+CT1000P1SSD8,2 x 1000GB CT1000P1SSD8,97th,15,7235 +/- 265
22,/s/120GB+Force+MP500,120GB Force MP500,97th,50,7171 +/- 596
23,/s/512GB+INTEL+SSDPEKNW512G8,512GB INTEL SSDPEKNW512G8,96th,16,7123 +/- 681
24,/s/16GB+USB+DISK+3.0,16GB USB DISK 3.0,96th,3,7118 +/- 800
25,/s/Force+MP600,Force MP600,96th,3,7077 +/- 68
26,/s/2+x+90GB+OCZ+REVODRIVE,2 x 90GB OCZ REVODRIVE,96th,4,6978 +/- 84
27,/s/1000GB+KINGSTON+SKC2000M81000G,1000GB KINGSTON SKC2000M81000G,95th,3,6937 +/- 918
28,/s/480GB+SanDisk+Ultra+II,480GB SanDisk Ultra II,95th,4,6920 +/- 243
29,/s/256GB+TOSHIBA-RD400,256GB TOSHIBA-RD400,95th,24,6882 +/- 524
30,/s/2+x+512GB+Micron_1100_MTFD,2 x 512GB Micron_1100_MTFD,95th,8,6861 +/- 483
31,/s/128GB+ADATA+SX6000NP,128GB ADATA SX6000NP,95th,8,6842 +/- 57
32,/s/120GB+CT120BX100SSD1,120GB CT120BX100SSD1,94th,33,6802 +/- 496
33,/s/2000GB+Seagate+ST2000DM006-2DM1,2000GB Seagate ST2000DM006-2DM1,94th,6,6759 +/- 625
34,/s/3+x+1000GB+Samsung+SSD+960+EVO+1TB,3 x 1000GB Samsung SSD 960 EVO 1TB,94th,7,6703 +/- 211
