,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,98th,31,76 +/- 4
1,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,98th,5,78
2,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,95th,5,86
3,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,94th,3,90
4,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,94th,6,90
5,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,91st,27,99 +/- 7
6,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,87th,5,105
7,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,87th,7,106 +/- 5
8,/s/2+x+AMD+EPYC+74F3+24-Core,2 x AMD EPYC 74F3 24-Core,87th,7,107
9,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,86th,16,108 +/- 5
10,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,85th,4,111
11,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,81st,4,116
12,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,80th,13,120 +/- 1
13,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,78th,4,123 +/- 1
14,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,77th,6,124 +/- 13
16,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,75th,6,128
17,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,74th,7,129 +/- 5
18,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,74th,6,130
19,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,73rd,3,132
20,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,70th,4,139 +/- 5
21,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,70th,6,139
22,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,70th,4,139 +/- 2
23,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,69th,30,140 +/- 10
24,/s/Intel+Xeon+Platinum+8380,Intel Xeon Platinum 8380,67th,9,143
25,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,64th,3,164
26,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,63rd,10,173 +/- 1
27,/s/AMD+EPYC+7443+24-Core,AMD EPYC 7443 24-Core,63rd,3,173 +/- 9
28,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,62nd,4,180
29,/s/AMD+EPYC+7453+28-Core,AMD EPYC 7453 28-Core,61st,9,193 +/- 2
30,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,57th,6,223
31,/s/AMD+EPYC+7343+16-Core,AMD EPYC 7343 16-Core,56th,3,228 +/- 11
32,/s/AMD+EPYC+7551+32-Core,AMD EPYC 7551 32-Core,54th,3,237
33,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,52nd,68,242 +/- 19
35,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,50th,3,247 +/- 1
36,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,46th,3,261
37,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,45th,14,275 +/- 22
38,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,42nd,3,303 +/- 1
39,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,42nd,3,314 +/- 4
40,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,42nd,3,315
41,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,41st,3,330
42,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,40th,4,348
43,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,37th,7,380 +/- 18
44,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,37th,10,381 +/- 22
45,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,35th,19,401 +/- 35
46,/s/AMD+EPYC+7F32+8-Core,AMD EPYC 7F32 8-Core,35th,3,419
47,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,33rd,24,423 +/- 21
48,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,30th,6,465 +/- 1
49,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,28th,3,477
50,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,28th,4,530 +/- 3
51,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,27th,3,541
52,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,26th,3,575 +/- 1
53,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,26th,5,588 +/- 12
54,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,26th,4,592 +/- 59
55,/s/Intel+Xeon+E5-2687W+v3,Intel Xeon E5-2687W v3,26th,3,594 +/- 1
57,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,25th,3,614 +/- 1
58,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,24th,3,622 +/- 1
59,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,24th,3,635
60,/s/AMD+Ryzen+7+1700+Eight-Core,AMD Ryzen 7 1700 Eight-Core,23rd,3,710 +/- 1
61,/s/Intel+Core+i7-7740K,Intel Core i7-7740K,21st,3,746
62,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,21st,3,757 +/- 4
63,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,20th,3,781 +/- 1
64,/s/Intel+Core+i5-8400,Intel Core i5-8400,20th,3,869
65,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,19th,3,879
66,/s/Intel+Core+i7-6800K,Intel Core i7-6800K,19th,3,889 +/- 1
67,/s/Intel+Core+i5-9400F,Intel Core i5-9400F,18th,3,890 +/- 1
68,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,17th,3,939 +/- 2
69,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,17th,3,992 +/- 5
70,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,17th,4,1017 +/- 1
71,/s/Intel+Core+i3-10100,Intel Core i3-10100,16th,4,1045
72,/s/Intel+Core+i7-4960X,Intel Core i7-4960X,15th,3,1090 +/- 2
73,/s/Intel+Xeon+E3-1231+v3,Intel Xeon E3-1231 v3,14th,3,1092
74,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,14th,3,1103 +/- 10
75,/s/Intel+Xeon+E3-1245+v5,Intel Xeon E3-1245 v5,14th,4,1106 +/- 1
76,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,13th,3,1107
77,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,13th,3,1216 +/- 1
78,/s/Intel+Xeon+E3-1260L+v5,Intel Xeon E3-1260L v5,12th,3,1255 +/- 3
79,/s/AMD+Ryzen+5+2400G,AMD Ryzen 5 2400G,12th,5,1266 +/- 3
80,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,11th,4,1321 +/- 8
81,/s/Intel+Xeon+E5-2609+v4,Intel Xeon E5-2609 v4,11th,3,1326
82,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,9th,3,1329 +/- 2
83,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,9th,4,1331 +/- 4
84,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,9th,3,1356 +/- 2
85,/s/Intel+Core+i3-8100,Intel Core i3-8100,8th,3,1377 +/- 2
86,/s/Intel+Core+i5-6500,Intel Core i5-6500,8th,3,1489 +/- 1
87,/s/Intel+Core+i7-3770K,Intel Core i7-3770K,7th,3,1506 +/- 1
88,/s/Intel+Core+i5-4670,Intel Core i5-4670,7th,3,1506 +/- 19
89,/s/AMD+Ryzen+3+1300X,AMD Ryzen 3 1300X,6th,3,1550 +/- 1
90,/s/Intel+Core+i7-2700K,Intel Core i7-2700K,6th,3,1578 +/- 4
91,/s/Intel+Xeon+E3-1235L+v5,Intel Xeon E3-1235L v5,5th,3,1703 +/- 1
92,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,5th,3,1750 +/- 35
93,/s/AMD+Ryzen+3+2200G,AMD Ryzen 3 2200G,4th,3,1800 +/- 2
94,/s/Intel+Core+i3-7100,Intel Core i3-7100,3rd,3,2291
95,/s/Intel+Core+i7-5600U,Intel Core i7-5600U,2nd,3,3348 +/- 2
96,/s/Intel+Core+i3-4130,Intel Core i3-4130,1st,3,4981 +/- 354
