,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,100th,9,7
1,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,100th,6,8
2,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,100th,27,8
3,/s/2+x+AMD+EPYC+7642+48-Core,2 x AMD EPYC 7642 48-Core,99th,3,9
4,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,98th,26,9
5,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,98th,14,9
6,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,98th,10,10
7,/s/2+x+AMD+EPYC+7502+32-Core,2 x AMD EPYC 7502 32-Core,97th,8,10
8,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,97th,4,10
9,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,97th,5,11
10,/s/2+x+AMD+EPYC+7532+32-Core,2 x AMD EPYC 7532 32-Core,97th,3,11
11,/s/2+x+AMD+EPYC+7452+32-Core,2 x AMD EPYC 7452 32-Core,96th,3,11
12,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,96th,9,11
13,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,96th,9,11
14,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,95th,9,12
15,/s/2+x+AMD+EPYC+7402+24-Core,2 x AMD EPYC 7402 24-Core,95th,6,12
16,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,94th,11,13
17,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,94th,6,13
18,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,93rd,16,14
19,/s/2+x+AMD+EPYC+7313+16-Core,2 x AMD EPYC 7313 16-Core,93rd,3,14
20,/s/2+x+AMD+EPYC+7352+24-Core,2 x AMD EPYC 7352 24-Core,93rd,3,14
21,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,93rd,6,14
22,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,93rd,8,14
23,/s/2+x+Intel+Xeon+Platinum+8168,2 x Intel Xeon Platinum 8168,93rd,5,14
24,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,92nd,3,15
25,/s/2+x+AMD+EPYC+7501+32-Core,2 x AMD EPYC 7501 32-Core,92nd,4,15 +/- 2
26,/s/2+x+AMD+EPYC+7451+24-Core,2 x AMD EPYC 7451 24-Core,92nd,5,15
