,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3080+Ti,NVIDIA GeForce RTX 3080 Ti,78th,78,67257833333
1,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,76th,17,67148389076 +/- 1213402211
3,/s/Gigabyte+NVIDIA+GeForce+RTX+3080,Gigabyte NVIDIA GeForce RTX 3080,71st,84,57638500000
4,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,63rd,23,55583495031 +/- 654009748
5,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,63rd,81,54724293969 +/- 521694050
6,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,55th,20,42399728333 +/- 1083193375
7,/s/NVIDIA+GeForce+RTX+2080,NVIDIA GeForce RTX 2080,54th,84,40848066667
8,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,52nd,8,39128763095 +/- 718942091
9,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,52nd,19,38587890476 +/- 671952265
10,/s/NVIDIA+GeForce+GTX+1080+Ti,NVIDIA GeForce GTX 1080 Ti,51st,3,35379155556 +/- 48243829
11,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,51st,17,35217779832 +/- 514129137
12,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,51st,17,33023857423 +/- 465577818
14,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,45th,16,29951429167 +/- 253495615
15,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,42nd,17,29293775298 +/- 335277999
16,/s/Zotac+NVIDIA+GeForce+RTX+2060+SUPER,Zotac NVIDIA GeForce RTX 2060 SUPER,42nd,84,28558000000
17,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,38th,176,26291784659 +/- 1287723651
18,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,38th,14,25999713946 +/- 191174522
19,/s/NVIDIA+Quadro+RTX+5000+with+Max-Q+Design,NVIDIA Quadro RTX 5000 with Max-Q Design,36th,5,24855453333 +/- 854809991
20,/s/AMD+Radeon+RX+5700+XT,AMD Radeon RX 5700 XT,33rd,85,24205766667
21,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,31st,5,23299568572 +/- 643980885
22,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,27th,4,19734066667
23,/s/eVGA+NVIDIA+GeForce+GTX+1660+Ti,eVGA NVIDIA GeForce GTX 1660 Ti,27th,5,19438456191 +/- 605774241
24,/s/ASUS+NVIDIA+GeForce+GTX+1660,ASUS NVIDIA GeForce GTX 1660,27th,4,17862266667
25,/s/ASUS+NVIDIA+GeForce+GTX+1650+SUPER,ASUS NVIDIA GeForce GTX 1650 SUPER,27th,4,16960666667
27,/s/AMD+Radeon+RX+580,AMD Radeon RX 580,23rd,336,13783416667 +/- 6624601
28,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,19th,89,13680118182 +/- 68294586
29,/s/Zotac+NVIDIA+GeForce+GTX+1070+Ti,Zotac NVIDIA GeForce GTX 1070 Ti,17th,5,11769057000 +/- 200836918
30,/s/ASUS+NVIDIA+GeForce+GTX+1650,ASUS NVIDIA GeForce GTX 1650,17th,4,11462666667
31,/s/Tesla+M6,Tesla M6,13th,252,8794811111 +/- 22221606
32,/s/NVIDIA+Quadro+P2000,NVIDIA Quadro P2000,6th,3,5250388889 +/- 10634396
33,/s/eVGA+NVIDIA+GeForce+GTX+950,eVGA NVIDIA GeForce GTX 950,6th,3,4791888889 +/- 74241410
34,/s/NVIDIA+Quadro+M1200,NVIDIA Quadro M1200,6th,3,2882933333 +/- 16851212
35,/s/NVIDIA+GeForce+GTX+660,NVIDIA GeForce GTX 660,6th,84,2339800000
36,/s/NVIDIA+GeForce+MX230,NVIDIA GeForce MX230,2nd,7,2017828571 +/- 102596322
