,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+EPYC+7352+24-Core,AMD EPYC 7352 24-Core,100th,5,2
1,/s/Intel+Xeon+Gold+6238R,Intel Xeon Gold 6238R,100th,7,2
2,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,100th,5,2
3,/s/POWER9+44-Core,POWER9 44-Core,99th,9,2
4,/s/2+x+Intel+Xeon+Gold+6240,2 x Intel Xeon Gold 6240,99th,3,2
5,/s/AMD+EPYC+7601+32-Core,AMD EPYC 7601 32-Core,99th,3,2
6,/s/AMD+EPYC+7302P+16-Core,AMD EPYC 7302P 16-Core,99th,7,2
7,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,99th,3,2
8,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,99th,13,2
9,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,99th,4,2
10,/s/AMD+EPYC+7282+16-Core,AMD EPYC 7282 16-Core,98th,6,2
11,/s/AMD+EPYC+7551+32-Core,AMD EPYC 7551 32-Core,98th,3,2
12,/s/2+x+Intel+Xeon+Gold+6230,2 x Intel Xeon Gold 6230,98th,6,2
13,/s/Intel+Xeon+Gold+6210U,Intel Xeon Gold 6210U,97th,3,2
14,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,97th,6,2
15,/s/Intel+Xeon+Gold+6238,Intel Xeon Gold 6238,97th,10,2
16,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,97th,36,2
17,/s/2+x+Intel+Xeon+Gold+6130,2 x Intel Xeon Gold 6130,96th,4,2
18,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,96th,15,2
19,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,96th,14,2
20,/s/2+x+Intel+Xeon+Gold+6144,2 x Intel Xeon Gold 6144,96th,7,2
21,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,96th,4,3
22,/s/2+x+Intel+Xeon+Gold+5118,2 x Intel Xeon Gold 5118,96th,24,3
23,/s/Intel+Xeon+Gold+6140,Intel Xeon Gold 6140,95th,9,3
24,/s/Intel+Xeon+Gold+6148,Intel Xeon Gold 6148,95th,3,3
25,/s/AMD+EPYC+7401P+24-Core,AMD EPYC 7401P 24-Core,95th,12,3
26,/s/2+x+Intel+Xeon+E5-2690+v3,2 x Intel Xeon E5-2690 v3,94th,6,3
27,/s/AMD+EPYC+7272+12-Core,AMD EPYC 7272 12-Core,94th,3,3
28,/s/Intel+Xeon+D-2183IT,Intel Xeon D-2183IT,93rd,4,3
29,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,93rd,16,3
30,/s/Intel+Xeon+Gold+5218,Intel Xeon Gold 5218,93rd,4,3
31,/s/2+x+Intel+Xeon+Gold+5115,2 x Intel Xeon Gold 5115,93rd,5,3
32,/s/2+x+Intel+Xeon+E5-2683+v3,2 x Intel Xeon E5-2683 v3,93rd,3,3
33,/s/2+x+Intel+Xeon+E5-2680+v2,2 x Intel Xeon E5-2680 v2,92nd,19,3
34,/s/2+x+Intel+Xeon+Silver+4114,2 x Intel Xeon Silver 4114,92nd,23,3
35,/s/Intel+Core+i7-7900X,Intel Core i7-7900X,92nd,4,3
36,/s/Intel+Xeon+Silver+4216,Intel Xeon Silver 4216,92nd,4,3
37,/s/2+x+Intel+Xeon+E5-2650+v3,2 x Intel Xeon E5-2650 v3,91st,5,3
38,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,90th,18,3
39,/s/AMD+EPYC+7F32+8-Core,AMD EPYC 7F32 8-Core,90th,5,3
40,/s/Intel+Core+i9-7920X,Intel Core i9-7920X,90th,5,3
41,/s/2+x+Intel+Xeon+E5-2667+v4,2 x Intel Xeon E5-2667 v4,89th,4,4
42,/s/Intel+Core+i9-7900X,Intel Core i9-7900X,89th,4,4
43,/s/2+x+Intel+Xeon+E5-2630+v4,2 x Intel Xeon E5-2630 v4,89th,27,4
44,/s/Intel+Core+i9-9820X,Intel Core i9-9820X,89th,5,4
45,/s/2+x+Intel+Xeon+E5-2667+v3,2 x Intel Xeon E5-2667 v3,88th,4,4
46,/s/2+x+Intel+Xeon+E5-2670+0,2 x Intel Xeon E5-2670 0,88th,10,4
47,/s/2+x+Intel+0000,2 x Intel 0000,88th,4,4
48,/s/Intel+Xeon+W-2155,Intel Xeon W-2155,88th,4,4 +/- 1
49,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,88th,7,4
50,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,87th,31,4
51,/s/Intel+Xeon+Silver+4214R,Intel Xeon Silver 4214R,87th,3,4
52,/s/2+x+Intel+Xeon+Silver+4110,2 x Intel Xeon Silver 4110,87th,11,4
53,/s/AMD+EPYC+7262+8-Core,AMD EPYC 7262 8-Core,87th,3,4
54,/s/Intel+Xeon+E5-2680+v4,Intel Xeon E5-2680 v4,87th,15,4
55,/s/2+x+Intel+Xeon+E5-2680+0,2 x Intel Xeon E5-2680 0,86th,16,4
56,/s/Intel+Core+i7-6950X,Intel Core i7-6950X,86th,3,4
57,/s/AMD+Ryzen+7+PRO+4750G,AMD Ryzen 7 PRO 4750G,86th,6,4
58,/s/2+x+Intel+Xeon+E5-2630+v3,2 x Intel Xeon E5-2630 v3,86th,5,4
59,/s/2+x+Intel+Xeon+E5-2620+v4,2 x Intel Xeon E5-2620 v4,86th,10,4
60,/s/AMD+EPYC+7232P+8-Core,AMD EPYC 7232P 8-Core,86th,5,4
61,/s/2+x+Intel+Xeon+E5-2650+v2,2 x Intel Xeon E5-2650 v2,86th,3,4
62,/s/AMD+EPYC+7252+8-Core,AMD EPYC 7252 8-Core,86th,3,4
63,/s/Intel+Core+i7-7820X,Intel Core i7-7820X,85th,3,4
64,/s/2+x+Intel+Xeon+E5-2660+0,2 x Intel Xeon E5-2660 0,84th,5,4
65,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,84th,4,4
66,/s/2+x+Intel+Xeon+E5-2690+0,2 x Intel Xeon E5-2690 0,84th,3,4
67,/s/AMD+Ryzen+5+3600+6-Core,AMD Ryzen 5 3600 6-Core,84th,21,4
68,/s/2+x+AMD+EPYC+7351+16-Core,2 x AMD EPYC 7351 16-Core,83rd,3,5
69,/s/Ampere+eMAG+ARMv8+32-Core,Ampere eMAG ARMv8 32-Core,83rd,7,5
70,/s/2+x+Intel+Xeon+E5-2667+0,2 x Intel Xeon E5-2667 0,83rd,6,5
71,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,83rd,30,5
