,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,98th,13,1647 +/- 26
1,/s/2+x+AMD+EPYC+7543+32-Core,2 x AMD EPYC 7543 32-Core,95th,6,1776
2,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,92nd,3,1827 +/- 3
3,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,90th,5,1833 +/- 7
4,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,86th,18,1860 +/- 23
5,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,86th,18,1866 +/- 42
6,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,80th,3,1965 +/- 3
7,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,78th,7,1984 +/- 29
8,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,77th,9,2000 +/- 36
10,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,73rd,3,2077 +/- 19
11,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,71st,12,2109 +/- 62
12,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,70th,5,2136 +/- 17
13,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,70th,3,2155 +/- 5
14,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,65th,7,2178 +/- 15
15,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,65th,6,2179 +/- 37
16,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,62nd,5,2222 +/- 4
17,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,60th,5,2254 +/- 16
18,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,58th,4,2311 +/- 17
19,/s/Ampere+Altra+ARMv8+Neoverse-N1+160-Core,Ampere Altra ARMv8 Neoverse-N1 160-Core,57th,7,2468 +/- 111
20,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,53rd,7,2603 +/- 26
21,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,51st,4,2656 +/- 16
23,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,49th,6,2689 +/- 14
24,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,47th,5,2724 +/- 16
25,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,46th,6,2886 +/- 30
26,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,44th,9,2918 +/- 41
27,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,41st,7,3025 +/- 19
28,/s/Intel+Xeon+Platinum+8380,Intel Xeon Platinum 8380,39th,9,3055 +/- 46
