,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,98th,35,21
1,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,94th,26,22 +/- 1
2,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,93rd,16,22 +/- 1
3,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,93rd,44,22 +/- 2
4,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,93rd,3,22
5,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,93rd,16,23 +/- 1
6,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,92nd,7,23
7,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,89th,9,24 +/- 1
8,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,89th,10,24
9,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,88th,9,24
10,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,86th,5,25
11,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,86th,6,25
12,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,86th,15,25 +/- 1
13,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,84th,4,26
14,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,84th,4,26
15,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,84th,4,26
16,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,84th,9,26
17,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,83rd,7,26
18,/s/Intel+Core+i7-1185G7,Intel Core i7-1185G7,81st,3,26
19,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,79th,14,27
20,/s/Intel+Core+i7-7740K,Intel Core i7-7740K,79th,3,27 +/- 1
21,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,79th,10,27 +/- 1
22,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,78th,22,27 +/- 1
23,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,78th,9,27
24,/s/Intel+Core+i9-10885H,Intel Core i9-10885H,77th,7,27 +/- 1
26,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,75th,6,28
27,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,74th,10,28 +/- 1
28,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,74th,9,28
29,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,74th,4,28
30,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,73rd,3,28
31,/s/Intel+Core+i7-8700B,Intel Core i7-8700B,72nd,4,28 +/- 1
32,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,72nd,5,28
33,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,71st,12,28 +/- 2
34,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,70th,4,28
35,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,70th,6,28
36,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,69th,6,28
37,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,69th,15,29
38,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,68th,6,29 +/- 2
39,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,68th,6,29 +/- 1
40,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,66th,10,29 +/- 3
41,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,66th,3,29 +/- 2
42,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,66th,7,29
43,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,66th,6,29
44,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,63rd,6,30
45,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,63rd,6,30
46,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,62nd,11,30
47,/s/Intel+Core+i7-7900X,Intel Core i7-7900X,62nd,6,30 +/- 1
48,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,61st,5,30
49,/s/Intel+Core+i5-9400F,Intel Core i5-9400F,60th,6,30
50,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,59th,18,30
51,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,59th,3,30
52,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,59th,9,30 +/- 1
53,/s/Intel+Core+i3-10100,Intel Core i3-10100,58th,6,30
54,/s/Intel+Core+i5-8400,Intel Core i5-8400,58th,6,31
55,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,58th,4,31 +/- 1
56,/s/Intel+Core+i9-7960X,Intel Core i9-7960X,57th,4,31 +/- 2
57,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,56th,3,31 +/- 1
58,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,55th,3,31
59,/s/AMD+Ryzen+3+3100+4-Core,AMD Ryzen 3 3100 4-Core,55th,6,31
60,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,54th,13,31
61,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,54th,3,31
62,/s/AMD+Ryzen+5+2600X+Six-Core,AMD Ryzen 5 2600X Six-Core,54th,4,31
63,/s/AMD+EPYC+7F32+8-Core,AMD EPYC 7F32 8-Core,54th,14,31
64,/s/Intel+Xeon+E-2278GEL,Intel Xeon E-2278GEL,53rd,7,31
65,/s/Intel+Xeon+E3-1240+v5,Intel Xeon E3-1240 v5,52nd,3,31
66,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,51st,6,32
67,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,51st,13,32 +/- 1
69,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,50th,3,32
70,/s/Intel+Core+i3-7100,Intel Core i3-7100,50th,3,32
71,/s/Intel+Xeon+Silver+4215R,Intel Xeon Silver 4215R,50th,3,32
72,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,49th,9,32 +/- 2
73,/s/Intel+Core+i3-10110U,Intel Core i3-10110U,48th,4,32
74,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,48th,7,33
75,/s/AMD+EPYC+7F72+24-Core,AMD EPYC 7F72 24-Core,48th,12,33
76,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,46th,12,33 +/- 2
77,/s/Intel+Xeon+E3-1260L+v5,Intel Xeon E3-1260L v5,46th,6,33 +/- 1
78,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,44th,7,34 +/- 1
79,/s/Intel+Xeon+Gold+5218,Intel Xeon Gold 5218,44th,6,34 +/- 1
80,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,44th,9,34
81,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,43rd,13,34
82,/s/Intel+Xeon+Gold+6258R,Intel Xeon Gold 6258R,43rd,3,34
83,/s/Intel+Xeon+Platinum+8280,Intel Xeon Platinum 8280,43rd,3,34
84,/s/AMD+Ryzen+7+1800X+Eight-Core,AMD Ryzen 7 1800X Eight-Core,42nd,15,34 +/- 2
85,/s/Intel+Xeon+E3-1245+v5,Intel Xeon E3-1245 v5,42nd,6,34
86,/s/Intel+Core+i5-6500,Intel Core i5-6500,41st,6,34
87,/s/Intel+Core+i7-9700TE,Intel Core i7-9700TE,41st,4,34 +/- 2
88,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,40th,9,35 +/- 3
89,/s/Intel+Xeon+Gold+5217,Intel Xeon Gold 5217,40th,4,35
90,/s/Intel+Xeon+Gold+5220R,Intel Xeon Gold 5220R,40th,3,35
91,/s/AMD+Ryzen+3+1300X,AMD Ryzen 3 1300X,39th,6,35
92,/s/AMD+Ryzen+3+2200G,AMD Ryzen 3 2200G,38th,7,35
93,/s/AMD+Ryzen+5+2400G,AMD Ryzen 5 2400G,38th,6,35
94,/s/Intel+Core+i7-6700HQ,Intel Core i7-6700HQ,36th,6,35
95,/s/AMD+EPYC+7542+32-Core,AMD EPYC 7542 32-Core,36th,8,35
96,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,36th,12,35
97,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,35th,8,36
98,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,34th,10,36 +/- 1
99,/s/AMD+EPYC+7262+8-Core,AMD EPYC 7262 8-Core,33rd,3,36
100,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,33rd,5,36
101,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,33rd,10,36
102,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,32nd,10,36
