,idproc,descproc,percentile,nbproc,perf
31,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,45th,5,114844 +/- 325
32,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,43rd,4,101289 +/- 213
33,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,43rd,4,101206 +/- 283
34,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,41st,3,94593 +/- 1279
35,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,39th,3,86354 +/- 102
36,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,35th,9,67974 +/- 2185
37,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,34th,3,67127 +/- 869
38,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,33rd,3,66292 +/- 275
39,/s/Intel+Core+i5-8400,Intel Core i5-8400,32nd,4,64337 +/- 300
40,/s/Intel+Core+i3-10100,Intel Core i3-10100,30th,3,56598 +/- 118
41,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,28th,4,54797 +/- 177
42,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,28th,3,54460 +/- 272
44,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,25th,4,53808 +/- 270
45,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,24th,4,51594 +/- 78
46,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,23rd,4,50145 +/- 88
47,/s/Intel+Xeon+E3-1245+v5,Intel Xeon E3-1245 v5,22nd,4,49026 +/- 69
48,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,20th,3,42798 +/- 139
49,/s/Intel+Xeon+E3-1260L+v5,Intel Xeon E3-1260L v5,19th,3,42209 +/- 91
50,/s/Intel+Core+i3-8100,Intel Core i3-8100,17th,3,39564 +/- 113
51,/s/Intel+Core+i7-3770K,Intel Core i7-3770K,17th,3,39442 +/- 131
52,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,16th,3,38063 +/- 63
53,/s/Intel+Xeon+E3-1231+v3,Intel Xeon E3-1231 v3,15th,3,36726
54,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,13th,4,35746 +/- 55
55,/s/Intel+Core+i7-2700K,Intel Core i7-2700K,12th,3,33765 +/- 56
56,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,11th,5,31475 +/- 583
57,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,10th,4,31077 +/- 801
58,/s/Intel+Xeon+E3-1235L+v5,Intel Xeon E3-1235L v5,9th,3,29262 +/- 187
59,/s/Intel+Core+i3-7100,Intel Core i3-7100,6th,4,23583 +/- 140
60,/s/AMD+Ryzen+3+3200U,AMD Ryzen 3 3200U,5th,4,17065 +/- 15
61,/s/Intel+Core+i3-4130,Intel Core i3-4130,4th,3,16378 +/- 121
