,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,100th,9,35033 +/- 918
1,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,99th,11,29911 +/- 1393
2,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,97th,5,22079 +/- 65
3,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,97th,3,18833
4,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,95th,11,16147 +/- 147
5,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,80th,3,13135
7,/s/NVIDIA+GeForce+GTX+1080+Ti,NVIDIA GeForce GTX 1080 Ti,59th,3,11984 +/- 11
8,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,59th,9,11795 +/- 54
9,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,57th,10,10851 +/- 62
10,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,55th,9,9678 +/- 71
12,/s/MSI+NVIDIA+GeForce+GTX+1080+Ti,MSI NVIDIA GeForce GTX 1080 Ti,40th,84,9440
13,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,40th,7,8521
14,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,39th,9,8370 +/- 17
15,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,37th,9,8186 +/- 41
16,/s/Zotac+NVIDIA+GeForce+RTX+2060+SUPER,Zotac NVIDIA GeForce RTX 2060 SUPER,37th,84,8176
18,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,16th,8,7223 +/- 1
19,/s/Zotac+NVIDIA+GeForce+GTX+1070+Ti,Zotac NVIDIA GeForce GTX 1070 Ti,15th,6,7019
20,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,14th,6,6477
21,/s/NVIDIA+GeForce+GTX+980+Ti,NVIDIA GeForce GTX 980 Ti,12th,5,5845
22,/s/eVGA+NVIDIA+GeForce+GTX+1660+Ti,eVGA NVIDIA GeForce GTX 1660 Ti,10th,6,5821
23,/s/eVGA+NVIDIA+GeForce+GTX+1660+SUPER,eVGA NVIDIA GeForce GTX 1660 SUPER,10th,7,5463
24,/s/ASUS+NVIDIA+GeForce+GTX+1660,ASUS NVIDIA GeForce GTX 1660,8th,5,5259
25,/s/ASUS+NVIDIA+GeForce+GTX+1650+SUPER,ASUS NVIDIA GeForce GTX 1650 SUPER,7th,6,4943
26,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,7th,4,4684
27,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,5th,7,4355
28,/s/eVGA+NVIDIA+GeForce+GTX+970,eVGA NVIDIA GeForce GTX 970,5th,5,4142
29,/s/ASUS+NVIDIA+GeForce+GTX+1650,ASUS NVIDIA GeForce GTX 1650,3rd,6,3441
30,/s/eVGA+NVIDIA+GeForce+GTX+960,eVGA NVIDIA GeForce GTX 960,3rd,4,2779
31,/s/eVGA+NVIDIA+GeForce+GTX+1050+Ti,eVGA NVIDIA GeForce GTX 1050 Ti,3rd,4,2562
32,/s/eVGA+NVIDIA+GeForce+GTX+950,eVGA NVIDIA GeForce GTX 950,2nd,4,2150
