,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,90th,3,150
1,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,78th,3,135 +/- 1
3,/s/AMD+EPYC+7313+16-Core,AMD EPYC 7313 16-Core,66th,5,98
4,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,56th,4,70
5,/s/AMD+Ryzen+3+3200G,AMD Ryzen 3 3200G,51st,6,60 +/- 5
7,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,35th,3,53
