,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3080+Ti,NVIDIA GeForce RTX 3080 Ti,100th,76,3080
1,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,100th,63,3080
2,/s/Intel+HD+530,Intel HD 530,95th,168,228
4,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,35th,9,38
5,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,32nd,8,36
6,/s/NVIDIA+Quadro+RTX+4000,NVIDIA Quadro RTX 4000,32nd,7,30 +/- 1
7,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,32nd,9,28 +/- 1
8,/s/NVIDIA+Quadro+RTX+5000+with+Max-Q+Design,NVIDIA Quadro RTX 5000 with Max-Q Design,31st,5,27
9,/s/NVIDIA+Quadro+RTX+5000,NVIDIA Quadro RTX 5000,27th,89,26
11,/s/NVIDIA+GeForce+GTX+1080,NVIDIA GeForce GTX 1080,23rd,9,24
12,/s/NVIDIA+GeForce+GTX+1070,NVIDIA GeForce GTX 1070,15th,6,22
13,/s/ASUS+NVIDIA+GeForce+GTX+1660,ASUS NVIDIA GeForce GTX 1660,15th,5,19
14,/s/NVIDIA+GeForce+GTX+980,NVIDIA GeForce GTX 980,15th,6,17
15,/s/eVGA+NVIDIA+GeForce+GTX+970,eVGA NVIDIA GeForce GTX 970,14th,7,15
16,/s/ASUS+NVIDIA+GeForce+GTX+1650,ASUS NVIDIA GeForce GTX 1650,14th,6,13
17,/s/Matrox+MGA+G200EH,Matrox MGA G200EH,14th,84,11
18,/s/eVGA+NVIDIA+GeForce+GTX+960,eVGA NVIDIA GeForce GTX 960,10th,5,10
19,/s/eVGA+NVIDIA+GeForce+GTX+950,eVGA NVIDIA GeForce GTX 950,10th,8,9
20,/s/NVIDIA+Quadro+P2000,NVIDIA Quadro P2000,9th,3,9
21,/s/NVIDIA+GeForce+GTX+660,NVIDIA GeForce GTX 660,9th,84,8
