,idproc,descproc,percentile,nbproc,perf
0,/s/16+x+32+GB+DDR4-2933MHz,16 x 32 GB DDR4-2933MHz,98th,24,9132 +/- 22
1,/s/8+x+16384+MB+DDR4-3200MT,8 x 16384 MB DDR4-3200MT,91st,6,8831 +/- 112
2,/s/8+x+GB+DDR4-3200MT,8 x GB DDR4-3200MT,84th,170,8386 +/- 389
3,/s/8+x+8192+MB+DDR4-3200MT,8 x 8192 MB DDR4-3200MT,84th,64,8348 +/- 353
4,/s/8+x+16384+MB+DDR4-2933MT,8 x 16384 MB DDR4-2933MT,78th,12,8155 +/- 933
5,/s/6+x+4096+MB+DDR4-2666MT,6 x 4096 MB DDR4-2666MT,76th,3,8135 +/- 411
7,/s/4+x+32+GB+DDR4-2666MT,4 x 32 GB DDR4-2666MT,67th,8,7833 +/- 1123
8,/s/2+x+8192+MB+DDR4-3000MT,2 x 8192 MB DDR4-3000MT,66th,7,7759 +/- 951
9,/s/6+x+32+GB+DDR4-2933MT,6 x 32 GB DDR4-2933MT,66th,5,7639 +/- 489
10,/s/8+x+16384+MB+DDR4-2400MT,8 x 16384 MB DDR4-2400MT,66th,4,7627 +/- 31
11,/s/12+x+32+GB+DDR4-2666MHz+HMA84GR7AFR4N-VK,12 x 32 GB DDR4-2666MHz HMA84GR7AFR4N-VK,59th,54,6816 +/- 140
12,/s/8+x+16384+MB+DDR4-2400MHz+HMA82GR7AFR8N-VK,8 x 16384 MB DDR4-2400MHz HMA82GR7AFR8N-VK,52nd,30,6084 +/- 471
13,/s/1.96875+x+32768+MB+DDR4-2400MT,1.96875 x 32768 MB DDR4-2400MT,52nd,4,5917 +/- 77
15,/s/8+x+16384+MB+DDR4-2133MHz+HMA42GR7MFR4N-TF,8 x 16384 MB DDR4-2133MHz HMA42GR7MFR4N-TF,43rd,47,5522 +/- 263
16,/s/8+x+32+GB+DDR4-2133MHz+Samsung+M386A4G40DM0-CPB,8 x 32 GB DDR4-2133MHz Samsung M386A4G40DM0-CPB,42nd,23,5481 +/- 309
17,/s/8+x+8192+MB+2133MHz+18ASF1G72PZ-2G1A2,8 x 8192 MB 2133MHz 18ASF1G72PZ-2G1A2,32nd,24,5094 +/- 462
18,/s/4+x+16+GB+DDR4-2933MT,4 x 16 GB DDR4-2933MT,31st,33,5064 +/- 79
20,/s/8+x+8192+MB+DDR4-2133MHz+Micron+18ASF1G72PZ-2G1A2,8 x 8192 MB DDR4-2133MHz Micron 18ASF1G72PZ-2G1A2,25th,93,4977 +/- 491
21,/s/1+x+8192+MB+DDR4-2400MT,1 x 8192 MB DDR4-2400MT,19th,4,4748 +/- 61
22,/s/12+x+16384+MB+DDR4-2666MT,12 x 16384 MB DDR4-2666MT,14th,4,4585 +/- 13
23,/s/16+x+16384+MB+DDR4-2400MHz+M393A2K43BB1-CTD,16 x 16384 MB DDR4-2400MHz M393A2K43BB1-CTD,14th,26,4442 +/- 326
24,/s/8+x+32+GB+2133MT,8 x 32 GB 2133MT,14th,24,4437 +/- 547
