,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,99th,5,7
1,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,97th,8,10
2,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,94th,3,13
3,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,94th,4,14
4,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,92nd,7,15
5,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,88th,4,15
6,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,87th,5,15
7,/s/Intel+Xeon+Platinum+8380,Intel Xeon Platinum 8380,86th,10,20
8,/s/2+x+AMD+EPYC+7343+16-Core,2 x AMD EPYC 7343 16-Core,82nd,3,21
9,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,81st,21,23 +/- 1
10,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,77th,3,24
12,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,73rd,3,25
13,/s/AMD+EPYC+7453+28-Core,AMD EPYC 7453 28-Core,71st,4,26
14,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,69th,3,31
15,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,67th,11,37
16,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,64th,3,41
17,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,63rd,7,45 +/- 1
18,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,60th,4,46
19,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,55th,3,49
20,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,55th,4,50 +/- 1
21,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,54th,3,50
22,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,51st,16,53 +/- 1
24,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,46th,3,62
25,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,46th,3,64
26,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,42nd,4,68
27,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,42nd,5,68 +/- 4
28,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,39th,8,70
29,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,38th,3,71
30,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,36th,5,83
31,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,33rd,6,86
32,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,33rd,4,87 +/- 1
33,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,32nd,4,88
34,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,28th,3,94
35,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,28th,3,95 +/- 3
36,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,27th,3,125
37,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,26th,3,127 +/- 1
39,/s/Intel+Core+i5-8400,Intel Core i5-8400,23rd,6,131
40,/s/Intel+Core+i3-10100,Intel Core i3-10100,22nd,3,147
41,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,22nd,4,150
42,/s/Intel+Xeon+E3-1270+v5,Intel Xeon E3-1270 v5,19th,4,161
43,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,19th,4,162
44,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,17th,3,166
45,/s/Intel+Core+i7-1185G7,Intel Core i7-1185G7,16th,3,177 +/- 18
46,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,15th,3,182
47,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,14th,3,186
48,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,13th,3,189 +/- 1
49,/s/Intel+Xeon+E3-1260L+v5,Intel Xeon E3-1260L v5,12th,3,190
50,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,11th,3,193 +/- 1
51,/s/Intel+Core+i3-8100,Intel Core i3-8100,9th,3,207
52,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,7th,3,225
53,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,7th,3,225
54,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,6th,3,227 +/- 10
55,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,5th,3,243 +/- 2
56,/s/Intel+Xeon+E3-1235L+v5,Intel Xeon E3-1235L v5,3rd,3,275
57,/s/Intel+Core+i3-7100,Intel Core i3-7100,3rd,4,327
58,/s/AMD+Ryzen+3+3200U,AMD Ryzen 3 3200U,1st,4,644
