,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,99th,16,43 +/- 1
1,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,98th,79,44 +/- 2
2,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,98th,18,45 +/- 5
3,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,97th,63,46 +/- 3
4,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,97th,3,46
5,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,97th,45,47 +/- 2
6,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,96th,16,48 +/- 1
7,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,96th,6,49 +/- 1
8,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,95th,22,50 +/- 3
9,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,95th,11,50 +/- 1
10,/s/Intel+Core+i9-10885H,Intel Core i9-10885H,95th,7,50 +/- 1
11,/s/Intel+Core+i7-1185G7,Intel Core i7-1185G7,94th,6,53 +/- 1
12,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,93rd,7,55 +/- 6
13,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,93rd,6,55 +/- 2
14,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,93rd,4,55 +/- 2
15,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,92nd,23,56 +/- 4
16,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,90th,11,56 +/- 1
17,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,90th,12,56 +/- 1
18,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,90th,7,57 +/- 2
19,/s/Intel+Core+i3-10100,Intel Core i3-10100,90th,12,57 +/- 1
20,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,87th,46,57 +/- 1
