,idproc,descproc,percentile,nbproc,perf
0,/s/NVIDIA+GeForce+RTX+3090,NVIDIA GeForce RTX 3090,99th,6,238 +/- 3
1,/s/AMD+Radeon+RX+6800+XT,AMD Radeon RX 6800 XT,97th,6,234 +/- 7
2,/s/AMD+Radeon+RX+6800,AMD Radeon RX 6800,93rd,7,220 +/- 15
3,/s/NVIDIA+GeForce+RTX+3080,NVIDIA GeForce RTX 3080,89th,13,207 +/- 17
4,/s/NVIDIA+GeForce+RTX+3070+Ti,NVIDIA GeForce RTX 3070 Ti,86th,3,196
5,/s/NVIDIA+GeForce+RTX+3070,NVIDIA GeForce RTX 3070,80th,6,180 +/- 4
6,/s/AMD+Radeon+RX+6700+XT,AMD Radeon RX 6700 XT,79th,4,179 +/- 5
7,/s/NVIDIA+GeForce+RTX+2080+Ti,NVIDIA GeForce RTX 2080 Ti,76th,7,170 +/- 17
9,/s/NVIDIA+GeForce+RTX+3060+Ti,NVIDIA GeForce RTX 3060 Ti,72nd,6,163 +/- 5
10,/s/NVIDIA+GeForce+RTX+2080+SUPER,NVIDIA GeForce RTX 2080 SUPER,62nd,12,138 +/- 11
11,/s/Zotac+NVIDIA+GeForce+RTX+2080,Zotac NVIDIA GeForce RTX 2080,56th,7,134 +/- 5
12,/s/NVIDIA+GeForce+RTX+2070+SUPER,NVIDIA GeForce RTX 2070 SUPER,53rd,10,132 +/- 3
14,/s/AMD+Radeon+RX+5600+OEM,AMD Radeon RX 5600 OEM,38th,23,120 +/- 8
15,/s/AMD+Radeon+RX+6600+XT,AMD Radeon RX 6600 XT,36th,3,119 +/- 5
16,/s/NVIDIA+GeForce+RTX+2060+SUPER,NVIDIA GeForce RTX 2060 SUPER,36th,10,119 +/- 3
17,/s/eVGA+NVIDIA+GeForce+RTX+3060,eVGA NVIDIA GeForce RTX 3060,33rd,7,117 +/- 1
18,/s/ASUS+NVIDIA+GeForce+RTX+2070,ASUS NVIDIA GeForce RTX 2070,33rd,7,117 +/- 4
20,/s/Sapphire+AMD+Radeon+RX+5600+OEM,Sapphire AMD Radeon RX 5600 OEM,19th,12,100 +/- 5
21,/s/NVIDIA+GeForce+RTX+2060,NVIDIA GeForce RTX 2060,17th,9,98 +/- 3
22,/s/AMD+Radeon+RX+56,AMD Radeon RX 56,15th,11,94 +/- 6
23,/s/eVGA+NVIDIA+GeForce+GTX+1660+SUPER,eVGA NVIDIA GeForce GTX 1660 SUPER,8th,4,80 +/- 3
24,/s/Sapphire+AMD+Radeon+RX+470,Sapphire AMD Radeon RX 470,6th,6,70 +/- 2
25,/s/NVIDIA+GeForce+GTX+1060,NVIDIA GeForce GTX 1060,3rd,3,52
