,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,100th,3,275 +/- 4
1,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,97th,13,242 +/- 2
2,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,91st,4,176 +/- 3
3,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,89th,4,143 +/- 1
4,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,86th,3,128 +/- 3
5,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,84th,3,112 +/- 3
6,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,82nd,5,107
7,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,79th,4,100 +/- 1
9,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,75th,9,92 +/- 2
10,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,69th,4,86 +/- 1
11,/s/Intel+Xeon+Silver+4216,Intel Xeon Silver 4216,69th,3,86 +/- 1
12,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,64th,4,66
13,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,61st,6,62
14,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,61st,3,62
15,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,55th,4,60 +/- 1
16,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,54th,3,59
18,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,50th,9,58 +/- 1
19,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,46th,3,54
20,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,43rd,4,49 +/- 1
21,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,41st,3,47
22,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,41st,9,47
23,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,41st,3,47
24,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,31st,3,39 +/- 1
25,/s/AMD+EPYC+72F3+8-Core,AMD EPYC 72F3 8-Core,30th,3,35
26,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,28th,3,34 +/- 1
27,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,27th,3,33
29,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,24th,3,28 +/- 1
30,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,22nd,3,27 +/- 2
31,/s/AMD+Ryzen+7+4700U,AMD Ryzen 7 4700U,22nd,3,27 +/- 1
32,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,20th,4,25 +/- 1
33,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,16th,3,24 +/- 1
34,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,16th,4,24
35,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,13th,3,23
36,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,11th,3,22
37,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,9th,4,20
38,/s/Intel+Xeon+E3-1235L+v5,Intel Xeon E3-1235L v5,7th,3,19
39,/s/AMD+Ryzen+3+3200U,AMD Ryzen 3 3200U,4th,4,7
