,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i5-10210U,Intel Core i5-10210U,100th,11,2.91
1,/s/2+x+Intel+Xeon+Gold+6138,2 x Intel Xeon Gold 6138,98th,6,3.00 +/- 0.31
2,/s/Intel+Core+i5-8250U,Intel Core i5-8250U,98th,5,3.04 +/- 0.19
3,/s/Intel+Core+i7-8750H,Intel Core i7-8750H,96th,7,3.13 +/- 0.02
4,/s/Intel+Xeon+Silver+4108,Intel Xeon Silver 4108,96th,5,3.19 +/- 0.42
5,/s/AMD+Ryzen+5+5500U,AMD Ryzen 5 5500U,95th,3,3.25 +/- 0.01
6,/s/Intel+Core+i7-8700B,Intel Core i7-8700B,92nd,4,3.52 +/- 0.02
7,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,88th,6,3.73 +/- 0.14
8,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,88th,74,3.74 +/- 0.39
9,/s/Intel+Core+i9-7960X,Intel Core i9-7960X,86th,3,3.88 +/- 0.04
10,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,85th,11,3.89 +/- 0.24
11,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,78th,5,4.15
13,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,74th,22,4.28 +/- 0.26
14,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,71st,25,4.37 +/- 0.61
15,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,69th,8,4.44 +/- 0.02
16,/s/Intel+Core+i7-6700HQ,Intel Core i7-6700HQ,68th,9,4.45 +/- 0.67
17,/s/Intel+Core+i7-3630QM,Intel Core i7-3630QM,67th,5,4.48 +/- 0.10
18,/s/Intel+Core+i9-7920X,Intel Core i9-7920X,67th,8,4.50
19,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,63rd,3,4.63 +/- 0.01
20,/s/Intel+Core+i7-11700K,Intel Core i7-11700K,62nd,3,4.66 +/- 0.20
21,/s/Intel+Core+i3-10100,Intel Core i3-10100,60th,6,4.86 +/- 0.01
22,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,59th,4,4.89
23,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,57th,8,4.93 +/- 0.02
24,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,55th,5,4.97 +/- 0.07
25,/s/Intel+Core+i5-3360M,Intel Core i5-3360M,52nd,3,5.04 +/- 0.02
26,/s/Intel+Core+i5-2500K,Intel Core i5-2500K,51st,9,5.08 +/- 0.66
